X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Tcea3,1.542070958,0.404997988,0.377917274,0.495166427,0.900829934,0.921895463,0.192772111,0.101256591,0.615422976,0,0.155734892,0.21011828,0.279421564,0.417380968,0.436057709,0.302453784,1.025196035,0.373948714,0.477470112,0,0.246347451,0.402235347,0.730297854,0.288178753,0.271830142,0.330076269,0.499674189,0.68112831,0.121269783,0.076913309,0.391760702,0.239892982,0.747639253,0.077018858,0.089850259,0.101959707,0.31097541,0.217250062,0.277741313,1.421882945,0.11995028,0.359730747,0.279585687,0.134963205,1.055081226,0.208639961,0.740670865,1.132455284,0.190604887,0.555680731,0,0.406388209,0.482837748,0.142644139,0.128020839,0.321237718,0.135213964,0.466450745,0.39167694,0.363464332,1.073186012,0.144341403,0.732219755,0.06393402,0.933304489,0.340811357,0.858110277,0.27916942
Tcerg1,1.706191992,1.752206817,2.130166536,1.61527654,1.672073949,1.465051002,1.488847724,1.730853375,1.584650644,1.553112068,1.833202507,2.121632233,2.048548999,1.641705496,1.645181191,1.627969409,1.140919553,2.142980471,1.885080818,1.569659814,1.846427794,1.717888072,1.938531252,1.620880214,1.593050819,2.01120707,1.806646198,2.26603666,1.738242047,1.623945424,2.144076742,1.637584556,1.933191682,1.301929089,1.45336751,1.926636162,1.791739759,1.229687652,1.889799428,1.383808141,1.816664656,1.60935943,1.726969658,1.582259237,1.855173415,1.929999927,1.32005474,1.848477933,1.500538833,1.582464842,2.128909911,1.484573186,1.746706388,1.697627332,1.578708793,2.016380949,1.772524836,1.73339789,1.795858277,1.783290794,1.804148747,1.447695776,1.191714853,1.873785449,1.601113637,1.564016099,1.849805127,1.749568903
Tcf12,1.194639224,1.560368348,1.189960939,2.007019119,1.684037813,0.484144668,0.900247211,1.875646103,0.998080755,2.1349509,2.15712486,1.352037014,1.426777642,0.578660528,1.295291671,1.731218397,1.103591273,1.493127163,0.784425145,1.187536709,1.33358956,1.954914659,0.717278006,1.342757267,0.7252916,0.946269772,1.785009909,1.735081243,1.979073704,1.312403427,1.736543268,0.815813673,1.646558027,1.097883246,0.355954359,1.897719629,1.679989096,1.019804619,0.752741922,1.792763212,1.451088174,1.212812649,1.197079521,1.392535086,1.420675706,1.183024344,1.389386471,1.860084131,0.914112869,1.537618009,1.172025855,0.995801217,0.400008651,0.718014584,1.465698364,1.554544731,1.72995076,1.796269213,1.43576206,1.455753152,1.706531257,0.918786837,0.833258,1.151300433,0.939442211,0.41006488,0.934659054,0.934941088
Tcf4,1.221341634,0.361272719,0.963180136,1.181326541,2.213037105,0.660279326,1.171045237,1.913845596,1.70550454,2.323368543,2.324166383,2.102466445,1.182344614,1.10085471,1.244289164,1.182558752,1.298870131,1.215913508,1.143942935,1.509691608,1.675721654,1.228915169,1.94666869,1.635205267,1.065178201,0.633740429,1.344561574,1.279137229,1.340876426,1.952997413,0.230556489,0.860531754,1.592915154,1.087498249,1.759398076,1.569944936,1.094106155,0.965123969,0.763498939,1.801233781,1.522367466,0.946272363,1.808106336,1.055446084,1.172835995,1.613284479,1.247938156,1.642204385,2.051985282,1.830548948,1.439303676,1.405273339,1.305972145,0.500006906,2.335782984,1.555356341,1.424809531,1.98178013,1.311590317,1.223015681,0.639787306,1.108924275,0.915496744,1.174772308,1.739632207,1.360175749,0.274399948,1.116110384
Tcf7,0.48940523,0.172340669,0.831397841,0.17922318,0.051562745,0.096894038,0.179246678,0.388131641,0.2601897,0.385985165,0.325825292,0.236049827,0.248795434,0,0.48017014,0.129752012,0.539363524,0.126582263,0.570777569,0.038317064,0.364355599,0.166483467,0.254771101,0.527995985,0.111729781,0.020911148,0.34276584,0.431427288,0.329955642,0.34062152,0.069292791,0.335203047,0.24617666,0.395833637,0.268771129,0.132222528,0.143119865,0.044260585,0.204308865,0.469754172,0.190671592,0.137343177,0.277693906,0.236657358,0.300830577,0.124190971,0.221310963,0.145813415,0.400333157,0.074509555,0.083471401,0.102506279,0.101735531,0.208944696,0.558345616,0.588306497,0.049344821,0.251228833,0.138539775,0.101152459,0.265687595,0.196480038,0.115614683,0.03950793,0.23708697,0.200597799,0.351505626,0.216194041
Tcf7l2,1.278084802,0.7899366,0.080523718,1.36392218,0.248623984,0.734799994,0.343716013,0.045937457,0.917137178,0.262752521,0.694279057,1.063979609,1.002182792,0.608288806,0.978107952,0.742116022,0.460658207,0.347339512,0.095662102,0.886597288,0.365906515,0.646710574,0.687978818,0.273128511,0.49748454,0,0.576383311,0.111681777,0.415616015,0.750517579,0.471912416,1.42762182,1.303008409,0.440209615,0.99878326,0.937353312,0.203954969,0.168082071,0.226699484,0.671551799,0.861860285,0.375591385,0.647371684,1.199271623,0.812798119,0.560260128,1.328499349,1.004944117,1.837799586,0.308196061,0.948360348,0.513835491,0.292225494,0.154068361,0.138983698,0.985475002,1.546419143,1.635557823,0.451171758,0.6839413,1.179941028,0.727653199,0.309435574,0.337440982,1.197762283,0.273213064,0.363714277,0.833984904
Tcl1,3.23458346,2.456853932,2.499896528,3.539579061,2.49363713,2.25603029,2.272923605,2.818892193,2.551392439,0.804603156,2.768247898,2.985326573,2.471274422,2.30361564,2.276969552,2.288078028,2.298165803,1.707484368,2.047640208,2.020073155,2.21473664,2.576938702,2.352867488,3.18779768,2.583420422,1.911838121,2.478015704,3.061121653,0.691512676,3.144609758,2.936531475,2.548984541,2.410194606,2.416505903,2.031514623,2.563716971,1.938220456,1.691309652,2.990928776,2.809043197,2.121111085,2.407675149,2.369938265,2.395729229,3.822287752,2.189900586,2.287686981,2.745997643,2.659654243,3.321221918,2.081339638,2.395686475,2.963214929,2.016455187,2.4803556,2.315630233,3.424379575,3.200538984,2.859242011,2.064381769,1.586737584,2.207051597,2.079866483,2.581634292,2.15561622,2.637849929,2.210009755,2.554890123
Tcof1,2.4103545,2.672920553,2.380535719,2.112005913,2.453656774,2.372071219,2.589398277,2.418770804,2.735018274,2.036372706,2.799777657,2.373596352,2.294302538,2.906194855,2.499767599,2.134206956,2.494999511,2.525757141,2.109777655,2.029093852,2.701290448,2.90041796,2.049592701,2.177888828,2.048732504,2.069086261,2.334404868,2.946769037,1.960070594,2.519980144,2.438434385,1.993932847,2.146869852,2.460751837,2.722957163,2.223688664,2.552099313,2.62012775,2.301530224,2.518966846,2.305193181,2.771875098,2.449772995,2.485374727,2.373969261,2.460442594,3.059321547,1.986447398,2.140057241,2.13055543,2.865677079,2.251021084,2.313540168,2.27904086,2.339674504,2.594533055,2.304860183,2.241608577,1.948682478,2.543670958,2.49945659,2.459210463,2.87787731,2.450323634,2.254791999,2.33234307,2.512192383,2.96683387
Tdgf1,2.884474771,1.026530043,2.671280163,1.072992505,1.56654258,1.367800342,1.580221936,1.440256758,2.571493286,0.235310202,1.214295913,1.558305042,1.413536859,1.772748785,1.328380525,0.444730847,3.013802031,1.027787928,1.858180894,0.070426994,1.932391925,2.247905958,2.085256283,1.504499879,0.552350643,0.700061589,2.703216382,3.019618378,1.199897649,2.201551597,0.158968782,1.965627206,1.803653072,1.646562917,0.810369975,1.338944706,1.615129207,1.535865471,0.144814566,3.135018538,0.201753077,2.813705957,1.449750253,1.35827785,2.649138601,1.867757961,2.249145976,2.642981386,0.196872278,1.004739255,1.098087811,1.969985564,1.812626398,1.534370138,0.795710671,2.408283298,1.554324279,2.671396895,0.925513704,1.43748886,3.254574285,1.904504873,2.140126361,1.294457863,1.409649604,2.30493161,1.447586045,2.173537
Tead1,3.17800627,2.768726942,2.994870605,2.332950999,2.606737534,2.295784459,2.597423769,2.087466759,2.856142352,2.472189245,2.692678412,2.722673501,2.06553093,2.600312944,2.806807334,2.445037288,2.416640865,2.578558544,3.101764429,2.180521936,2.990810428,2.736858751,2.394786169,2.205636176,1.979490989,2.214325823,2.957453325,3.130634573,3.27946444,2.406301795,2.900083122,2.337659725,2.925074924,2.832008842,2.998017779,2.791999467,3.1994772,3.2548751,3.283352515,2.951661181,2.42654471,3.001843516,2.84590577,2.43420928,2.890362414,2.887197804,2.89428906,2.612131694,2.241113751,3.095855331,2.912239025,2.342865863,2.784183637,1.652251415,2.363811544,1.924005644,2.408840072,3.099856394,2.362279028,3.009594452,3.480189853,2.758643361,2.856888632,2.719327298,1.868853023,2.734769774,1.891429296,2.742630995
Tead3,0.038262051,0.425675435,0.167530136,0.106426305,0.317881744,0.250517734,0.093906348,0.15381889,1.089248357,0.266319771,0.562462859,0.622551732,0.354200887,0.242186201,0.062882564,0.034576227,0.123395616,0.196077676,0.285444736,0.237036934,1.107058309,0.1419592,0.1267735,0.581370661,0.561426606,0.148151001,0.267899783,0.315352117,0.25491552,1.019166434,0.292682169,0,0.194435518,0.205280459,0.137666096,0.222646449,0.10765163,0,0.031279727,0.700297289,0.148045848,0.388245297,0.047608949,0.37623533,0.637717023,0.476408563,0.2316118,0.897630906,0.073816336,0.112191897,0.258603838,0.162992094,1.127599121,0.246279882,0.119308904,0.285961016,0.42025647,0.595722621,0.438706214,0.410008066,0.342400208,0.400220614,0.569801304,0.142019633,0.678557974,0.060169063,0,0.575173351
Tead4,0.284273217,0.557804149,1.487918592,0.835484408,0.616392973,0.994912899,1.18905044,1.384691714,0.811074443,0.832104345,0.562548311,0.150179352,0.794024747,1.616018886,0.871872063,0.217870916,0.821319907,0.081915796,0.467479583,0.465368427,0.84284933,1.20037117,0.919837185,0.502113494,1.176179064,0.739686362,1.179901753,1.316441764,1.046708008,0.763676852,1.122834428,0.838658718,0.441478271,0.778236975,0.911540647,1.099439775,0.648479124,0.623793812,0.984950813,1.076191161,0.649932193,0.81669464,0.713697525,0.897776122,0.566535039,0.924870643,0.894904048,0.549432251,0.234214743,0.268936054,1.095404436,0.759326771,0.465118789,1.054076503,0.191977813,0.685155964,0.255628382,0.134548399,0.10790685,1.025056341,1.48246429,0.599784135,0.811669865,1.055365418,0.352746547,0.315126354,0.420855343,0.903635266
Tet1,3.297947684,1.919372092,2.325764998,1.93488719,2.722494664,1.784788512,2.274609214,2.196718387,2.56406663,1.012053742,2.037976332,2.786507061,2.173654391,2.083000849,1.797604643,1.314834801,3.103480279,1.404070387,2.057476098,1.301292421,2.027395453,2.352938057,2.005640001,2.957895052,1.531042362,1.782775786,2.895624415,3.101143725,2.060944214,2.410469878,2.104689146,1.882904231,2.917714565,1.134658457,1.852204288,1.65022795,2.193122929,2.5604573,1.989591728,2.218347626,1.749425103,2.734397327,1.382280884,1.853299428,2.782264813,2.151379372,2.138620253,2.606672404,1.381453096,2.856274424,1.417006014,2.313483024,2.617198953,1.295778224,1.435502988,2.119068412,1.277483525,3.063262208,2.345989384,2.323751505,3.536811729,2.41163244,2.338099256,1.827775822,2.280885912,2.101350317,1.538141062,2.981903115
Tet2,0.571964386,0.620341778,2.260326082,2.055758087,3.069908002,1.654976462,2.770713412,2.787934262,3.007283611,2.000289188,2.334562026,3.692615557,2.447206858,2.092153929,1.726274335,1.544791813,1.11529337,2.807539751,1.09281861,1.518348116,2.993910253,2.840614589,2.255888817,2.668610335,2.319116285,2.482271404,2.667224412,2.64396953,2.358231323,1.79673103,2.074351082,2.123964061,2.132789902,0.957094879,0.979940269,2.372793414,2.00347889,1.908085045,2.742547536,2.871932502,1.837588022,1.905632311,2.453360667,1.833807835,1.237592815,2.136873116,1.725423279,2.304644957,3.103239489,2.808064687,1.821233591,1.872442425,2.179215246,2.692403664,2.928071497,1.863033215,2.02081607,2.387049645,1.857857547,2.192536346,2.704316414,2.439317585,3.049049074,2.087746177,1.866250523,1.558494617,2.623024374,3.007444985
Tfap2c,0.980668765,0,0.41173241,0.470750201,0.699262002,0.156669901,0,0.100167241,0,0,0,0,0.017317469,0,0,0,0.120011099,0,0.352449225,0,0.134001479,0,0,0,0.039174516,0.099430259,0.131064691,0,0,0.389181588,0,0,0,0.178192705,0,0.020744638,0.080595699,0.39349286,0,0,0.227772482,0,0.06016456,0,0,0.204667449,0.313014615,0,0.076566198,0.434126797,0,0,0.130054832,0,1.071709116,0.169887306,0.503202306,0.23460612,0.205110446,0.214520935,0,0,0,0,0.03298319,0,0,0
Tfap4,0.360271624,0.60442869,0.368527781,0.53285154,0.623209469,0.627416754,0.109063063,0.353499729,1.029897314,1.125023291,0.542589608,0.39591982,0.315309623,0.385505565,0.531077629,0.663263042,0.872728283,0.393608035,0.522547758,0.174090065,0.371902895,0.742107581,0.859871837,0.706237084,0.772868569,0.291122325,0.31596496,0.303299709,0.311326975,0.507020998,0.560316394,0.366807825,0.775764275,0.437095435,0.461021035,0.24663393,1.011381564,0.478114622,0.682209139,0.65391438,0.577352911,0.805322272,0.421533904,0.452643716,0.783112175,0.566589929,0.675567632,0.643797399,0.257256604,0.689160409,0.460484236,0.325608528,0.519741168,0.454203653,0.729530731,0.396155696,0.233166221,0.614637941,0.482385672,0.46502573,0.445177388,0.582570134,0.642753878,0.220081265,0.208778949,0.66093877,0.413814653,0.833362709
Tfcp2l1,3.338067595,1.961254043,2.66745597,2.032053552,3.198364788,2.799108157,1.92820716,3.052217009,2.863202593,1.491370709,2.763682161,2.99596945,2.064380857,2.223812105,2.275520136,1.324210746,2.907578779,1.480522907,1.65647701,2.362154938,3.053724271,3.37357222,1.912256547,2.117413507,1.986078231,2.567831654,3.08730077,2.93414813,2.380159906,3.506594618,2.241076637,1.901466915,2.623268024,1.983384766,1.842125334,3.097412482,2.272938791,1.510840983,2.133884167,3.306230603,2.15117964,2.51792581,2.077400848,1.890994219,2.896150902,2.793547507,2.953864952,3.031683767,2.575060502,3.101741125,1.57245081,3.006342625,3.379724732,1.48185204,1.960209078,3.195544746,2.84745965,3.7670898,1.901523358,2.497345119,3.706971193,2.694628863,2.380040229,1.751004086,2.437686201,2.206549849,2.150695698,2.418160969
Tfe3,0.821797498,1.556439456,0.500393775,0.182500974,1.149107653,0.624599667,1.480665487,0.737989557,0.815957474,1.279604267,0.410311806,1.081964466,1.146073777,0.788388095,0.658078797,0.982326114,0.946876228,0.848845537,0.871755904,0.843681681,1.06888455,1.126914483,0.658178227,0.500932017,0.911533486,1.100282795,0.535501785,1.273096088,0.568959193,1.077823306,1.017715719,0.936825265,0.870615017,1.4730499,0.484783958,0.561456812,1.426679387,0.342950418,1.014088393,1.03495351,1.063018862,1.056556718,0.936489342,1.578660727,0.967689887,0.918067937,1.011999945,0.790370507,1.221139322,0.537387437,0.510543405,0.705143865,0.867388603,0.903529865,0.613377205,1.152747751,0.617482488,0.998301575,0.676615339,0.480711464,1.64154203,0.82869203,0.478811811,0.590026994,1.250461656,0.450869284,0.948419699,0.712183765
Tfeb,0.92733363,1.250074361,0.673925384,0.448599052,0.114549141,0.390663798,0.980143818,0,1.295460708,1.212788329,0.765029498,0.939585683,0.783519479,0.159297122,1.424162707,1.542092548,0.931348207,2.216034088,0.679838734,0.451511069,1.465799845,0.527769563,1.221509397,0.671014079,0.488084578,0.138542778,0.675851361,1.868910786,0,0.973029444,0.033577186,1.324267307,0.915850173,0.607559911,0.589712328,0.155824737,0.958394197,0.993617356,0.399229564,0.390290071,0.540199129,0.288608967,1.126284438,0.892340529,0.77404335,0.599318773,0.65725172,1.654677153,0.059229555,0.820919057,0.368351884,0.327550634,0.455575588,0.874525672,1.462412849,0.89489293,0.158532089,1.052673119,1.162508575,0.521248047,0.327816015,0,0.959513331,0.350257907,0.827638054,0.798993394,0.330904945,0.598934588
Tfrc,3.490143412,3.769287423,3.033886519,2.947658977,3.37780972,3.113258447,2.539915979,3.0545612,4.104493463,3.026506518,3.650524221,3.012974371,2.917178776,4.31520927,3.405739463,2.302261906,3.971627025,2.713105927,2.510879699,1.501249518,3.666888482,2.733270665,2.783078194,4.537113875,1.998764739,3.107297471,4.083021643,4.374675314,3.859134041,3.448082786,4.104202951,2.938156314,2.993350318,2.669831914,3.554838418,2.98747711,2.994144747,3.881649346,3.135589935,4.117090237,3.504976131,3.881748587,2.747564277,2.815393196,3.426429218,3.547935675,3.322722454,3.336182042,2.18370455,3.290665193,2.952984568,3.067485152,3.425394099,3.269792884,3.506096215,3.46349384,2.759437635,3.582990516,3.389148439,2.750272204,4.503313075,2.392407761,4.038747565,3.313138441,3.069156548,2.552880364,3.284485295,3.754628893
Tgfb1,0,0.43711154,0.050907936,0,0.024001476,0.067478498,0.451878856,0,0.19245701,0.891557691,0.142811423,0.784239659,1.229080079,0.698267973,0.157166321,0.453782713,0.036404795,0.030197075,0.199681731,0,0.065749749,0.088036787,0.315456137,0.014993199,0.078670605,0.077664011,0.024013098,0.709906259,0.047391456,0,0.038865653,0.642140034,0.394360531,0,0.014726947,0.139192051,0.014513531,0.971479756,0.216838012,0.303934796,0.628642172,0,0.142898611,0.254158437,0.137668042,0,0.267037769,0.136394183,0.175171322,0.516650854,0.540167247,0.105844699,0.059335536,0.562215067,0.021246674,1.27743521,0.232874399,0.076090307,0.076265565,0,0,0,0,0.398612947,0,0.12169001,0.034871839,0.044597493
Tgfb1i1,0.091268819,0.034362068,0.431673651,0.105818455,0,0.074880586,0,0,0.19220911,0,0.073899784,0.010997737,0.166975039,0.111826875,0.244037926,0.070545923,0,0,0,0.028122722,0,0,0,0.01119773,0,0,0,0.147603041,0,0.029664834,0,0,0,0.113860797,0.1099389,0.151394351,0,0,0.074926478,0.386925731,0,0.072581929,0.121461012,0,0.103841939,0,0,0,0.199881876,0.137848239,0,0,0.056498578,0,0.012920417,0.04575152,0.084794876,0.044543237,0,0.122025857,0.266303429,0,0.155777848,0,0.15381911,0.009092632,0,0
Tgif1,1.918998288,1.942945453,1.811345619,1.436617432,1.837188966,2.271950799,0.850131716,1.733405996,2.121427391,0.79074655,1.128766169,1.254978805,1.568863192,0.263191375,1.783917388,1.421631569,1.991830327,0.83060703,1.642566387,1.594762246,1.553484806,1.337800073,1.596845218,1.599441641,1.515501467,0.923553294,1.832219579,1.69715125,1.509616331,1.797781732,1.587241584,1.576187784,2.246313506,0.917557364,0.324959507,1.971145106,1.045510779,0.686510994,0.565207383,2.135705168,0.6782947,2.169748017,1.377988033,1.310772825,2.261636324,0.888248535,2.025132827,2.506470352,0.652158285,1.70453473,0.813137399,2.082297701,1.643706612,0.939657968,1.531810157,1.206632429,2.030106522,2.589816459,1.284362613,1.489243821,2.307459358,1.350651913,2.285639594,1.28590216,1.563979077,1.227309305,1.18107208,0.747537144
Thrap3,4.029383384,3.717043649,3.768908916,3.516944447,4.239432736,3.60502522,3.955806114,3.639954218,4.062283063,3.691233556,3.963917104,3.857205733,4.173328215,3.648086218,3.795715051,3.613944767,3.940635901,3.849809651,3.788951071,3.925594611,3.713877264,3.997253888,3.258584164,4.102531264,4.039320499,4.207888571,3.914351872,3.783524494,3.682288883,4.240175646,4.226559849,3.23550924,3.983641207,3.510946491,3.754722474,3.688985203,4.315710496,3.836817429,4.041554371,3.656543765,3.821284854,3.567602085,4.116349126,4.082269504,3.520619333,3.858113717,3.781712385,4.028370193,4.0261233,3.917576521,3.939803813,3.783983121,3.917711599,4.061512518,3.804433665,3.938833791,4.003090656,4.311116293,3.497822647,3.48388024,4.350974198,4.094246335,3.81274483,4.102042834,3.480254597,3.866628314,4.02460495,4.061695451
Timeless,2.988572715,3.124290454,2.733938626,1.907877117,3.648520666,2.53855328,2.79908531,3.093717944,3.371168341,3.01099689,2.587344601,3.379583692,3.35785603,2.573549126,3.09108327,3.165125937,2.781590719,3.087702506,2.794994006,2.28250964,3.198553573,3.385496511,2.786808523,3.612157753,2.586334179,3.114324778,2.656976873,2.757790086,2.949396134,3.143919019,2.362296955,2.48625676,2.766380159,2.816859135,2.640283194,3.324387884,3.434918193,2.455076776,3.02740321,3.097789202,3.111375889,3.339378854,3.00983804,3.249778203,3.143417607,2.68131412,2.859804316,3.495761919,3.106716529,3.5073085,2.888860462,2.954774516,2.529224353,2.479922579,3.276435579,2.980370113,3.304213354,2.849411738,2.957137799,2.789761253,3.299734033,2.886149122,2.745285987,2.129674583,2.119551325,3.038602543,2.889800337,2.354419397
Timp2,0.040463781,0,0,0,0.099364525,0.078498391,0.081384681,0.134498194,0,0,0,0,0,0.274297103,0,0,0,0,0,0,0,0,0,0,0.019768245,0,0.386764859,0,0,0,0,0.166773584,0,0,0.231317796,0.183306372,0,0,0,0.102155987,0,0.079186979,0.132847673,0,0.04734353,0,0,0,0,0,0.079367561,0,0,0.060361995,0,0.072928916,0,0.07265551,0,0,0,0,0,0,0,0,0,0.091074123
Timp3,0.151838049,0.221450002,0.150724434,0.106337083,0.172862907,0.127253188,0.251293271,0.214351159,0.566211791,0.17717961,0.206210776,0.431698233,0.202559401,0.419775029,0.113324386,0.189129526,0.393421154,0.63640026,0.190319806,0.080722621,0.293730277,0.081057328,0,0.436771336,0.206917175,0.094227017,0.204350892,0.140996425,0.090639561,0.202362996,0.287959443,0.159348184,0.681988989,0.259560502,0.368219665,0.147379558,0.542357144,0.234265005,0.334182755,0.646812382,0.101593683,0.128143924,0.244218936,0.010319186,0.201488681,0.22823343,0.39082766,0.188885282,0.221516664,0.08066934,0.356678507,0.084263114,0.159320881,0.128812639,0.649117575,0.34701705,0.087873798,0.237081556,0.420761367,0.212746931,0.210254438,0.083001102,0,0.270049201,0.170902028,0.193680566,0.244568249,0.288667479
