X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Stxbp2,1.754584334,1.741428004,1.727235457,1.83428359,0.959141533,1.71957738,0.966402653,1.034085438,1.169799983,1.10765151,2.064066675,2.351516174,1.689803277,2.110022664,2.16066557,1.923693687,1.530668267,1.701728192,1.421739048,1.42949954,1.943852096,2.594520347,0.712115095,1.307445201,1.677672342,1.676399158,0.893633762,1.23150207,1.253701974,2.029910763,1.642390335,0.852398484,2.088939135,2.411014682,2.080979395,2.011921702,2.69241934,1.747134911,1.422224393,2.049681104,2.569595532,1.411271931,2.174750523,1.223054815,1.779150997,1.898499743,1.848609749,1.841757025,0.950549659,2.443567549,1.179802503,1.077636122,2.238035637,2.600052221,1.917622733,1.191801756,1.436901555,2.111747581,1.49438121,2.093808837,1.827613188,1.207016944,1.595077356,1.344532613,1.503322063,1.834998395,1.243457625,0.845630987,1.248224064,2.089908479,2.324608705,1.675584235,2.425120157,1.383478813,2.28678619,1.492839243,1.083351782,1.380976073,0.632865653,0.933859218,1.578782426,1.317279208,1.629120449,1.344368912,0.520527034,1.670024434,1.586666873,0.811880803,1.830023813,1.818797055
Suz12,4.027240484,3.622204311,3.756238177,3.522337302,4.065450839,3.830148736,3.301208971,3.852059406,3.704938114,4.037354246,3.746518737,3.436283177,3.962661885,4.019914179,3.608961547,3.964896709,3.942901025,3.758366506,3.72218667,3.573554825,3.069687972,3.328090988,3.760211363,3.877041228,4.224945901,3.860747097,4.178987771,3.866439607,3.975887163,3.580627375,3.330090137,3.082741586,3.79455716,3.575810385,3.859797222,3.578768747,3.851206511,4.427163208,3.554107554,4.13289656,2.902617767,4.098158294,4.128747189,3.67942698,4.047801852,3.543285032,3.475913585,3.408076612,4.114457257,3.718517073,4.216467056,3.801446824,2.686129341,3.647883066,4.148670359,4.230615267,3.403228832,3.798631843,3.885136415,4.085829237,4.00907886,3.787684976,3.530298132,3.743466007,3.568833888,3.906352554,4.264612729,3.046953614,3.286475111,3.841479096,3.486574154,3.225847119,3.838827865,3.407425011,3.794437628,3.629711355,3.763869496,4.785554077,4.309551662,3.997516297,3.410790195,3.201303464,3.720276871,3.563057196,4.399424171,3.381094202,4.03148153,3.678498021,3.973424612,4.281643518
Tada3,0.704710691,1.094465026,0.683136325,0.604375613,0.223330163,1.091111834,0.735021806,0.717842498,0.757811296,0.518569675,0.07239125,0.479861516,0.556861676,0.701570406,0.666983336,0.310616518,0.841913844,0.766427835,0.409168409,0.758028742,0.544203112,0.896598139,0.957258412,0.681438446,0.616699995,0.174726559,0.859264336,1.128529167,1.206649187,0.646962769,0.770076826,0.471801105,0.572026738,1.031172642,0.632842446,0.944256425,1.083466499,0.311215774,1.431030255,0.446132963,0.485858388,1.493030099,0.431805402,0.70131039,0.981377989,0.15602618,0.559426889,0.526375009,1.017327453,0.965735767,0.747819787,0.770375989,0.863066637,0.670102066,0.125002784,1.060080379,0.378907707,0.9228459,0.753754775,0.460547952,0.610833347,0.398161252,0.397406132,0.783001108,0.526997089,0.854986336,0.64746606,0.330207975,0.687710698,0.328980538,0.909574404,0.362314398,0.992095998,0.912948321,0.491319309,0.820867767,0.911984525,1.406062495,0.795046299,0.700753177,0.665704869,1.153672272,0.811418012,0.606037083,0.911485502,0.635068795,0.062856758,0.683797073,0.815248661,1.156634427
Taf1,1.502439827,1.665155434,1.585374749,1.126438104,1.694627032,1.213289877,1.575747559,2.189295456,1.34332978,1.689127593,1.647919513,1.559713361,2.134231262,1.470814176,1.575815281,1.271899711,1.487900471,1.347566016,1.541110271,1.447698567,1.511964357,1.363564186,1.734488521,1.643924267,1.82486094,1.434687983,1.734671858,1.122841348,1.556265904,2.007888925,1.606693685,1.578573783,1.696523706,1.636240087,1.269994735,0.973726022,1.45300545,1.926503912,1.63802702,2.068123316,1.050840882,2.093859152,1.85148587,1.057556376,1.115337601,1.451639237,1.298207015,1.85626279,1.50253157,1.268290192,2.226194634,1.91689027,1.166588197,1.799764257,1.35121229,1.806865584,1.080858849,1.218426292,1.707624531,1.528031644,1.394687304,1.816182779,1.287215647,1.506790922,1.302940167,1.214933496,1.664787595,2.024585729,1.307113152,1.505767952,1.10225902,1.193460857,2.284137739,1.364221518,1.71832708,1.186262282,1.300277204,1.872746622,1.74050903,1.718769734,1.942182735,1.000778815,1.787458946,1.772364828,1.170990553,2.157696545,1.069143129,1.587317733,2.089079429,1.873044071
Taf10,2.439258979,2.689327303,2.464606801,2.57531022,2.242204736,2.762436438,2.731495299,2.542595253,2.639799168,2.313307822,2.555509818,1.992215101,2.026063042,2.102808626,2.140458855,2.775827172,2.616673106,2.594648326,2.507372413,2.039079527,2.540255178,2.512143174,2.348555061,2.701752969,2.544894668,2.647825734,2.455040601,2.595435435,2.448431162,3.203979814,3.08441879,2.170081656,2.431698728,1.661374295,1.868555784,2.527825138,2.501731732,2.611772042,2.902072753,2.257849839,2.634884266,2.279460981,2.457010464,2.497700632,2.284150458,2.415208009,2.942659707,2.990997036,2.651679996,1.866204157,2.59166925,2.397522904,2.007914685,2.789577188,2.976342633,2.580542547,2.42387567,3.028436507,2.35301294,2.680752601,3.000385948,1.998563055,2.178832068,2.816844048,2.768151986,2.379155253,2.499221608,2.773807034,2.661245289,2.415918453,2.6332091,2.149587363,2.016348195,2.760789681,2.699977462,2.300833209,2.532062745,2.261682924,2.707042216,2.511238292,2.701375626,2.289447345,2.305246778,2.41447785,2.643778063,3.136182203,2.701351375,2.680530419,2.693894273,2.400223066
Taf1a,0.73749334,0.950475221,0.897127167,0.844234308,0.883271622,0.845225199,0.642048476,1.182710769,0.81206804,1.197810381,0.620617372,0.770915748,0.266452481,0.65019575,0.478262061,0.985618085,0.728883962,0.782090715,0.957209127,0.469322477,0.421699513,1.050382974,0.616593302,0.570360623,0.478291258,0.375489704,0.428919297,0.660280134,1.281645857,1.066873641,0.788016241,0.57110956,0.949745091,0.654468602,1.187461499,1.048994005,0.705145466,0.867635751,1.699434472,0.71188587,0.898854965,0.950560963,0.679970988,0.584909374,0.755416042,0.633624082,0.736514858,0.9118718,0.929769436,0.371796374,0.766202952,1.12131227,0.624965634,0.720042438,1.247193767,1.138382934,0.641119098,0.5844283,0.463619799,0.454265412,0.633964946,1.216615264,0.665744337,0.648729153,0.649442326,0.791639341,0.865061419,0.833999059,1.019224244,0.839352666,1.066871223,0.52178274,0.977995299,1.0229593,0.978793569,1.104465038,0.527395968,1.241102295,0.900341236,1.508594307,0.684757827,1.075494189,0.795233253,0.987440245,1.200915091,1.135431621,1.029179722,1.182904614,0.944321243,0.219045768
Taf5,0.502166439,0.432852482,0.662895027,0.658563088,0.661564976,0.307601378,0.463366188,0.508951,0.659463948,0.347340345,0.715315388,0.408943689,0.416609631,0.504198175,0.538025104,0.622671903,0.274644221,0.569879654,0.208448185,0.408302131,0.453979541,0.192982092,0.366644687,0.653284094,0.467007123,0.493596294,0.396613142,0.273774477,0.467668798,0.810750267,0.550142933,0.343997289,0.483802552,0.46993434,0.626719172,0.545230324,0.460510668,0.32190422,0.494994724,0.250815329,0.345080387,0.883042459,0.338275738,0.180546822,0.730510085,0.678299872,0.524636235,0.409253028,0.696746687,0.448982459,0.748218243,0.290924486,0.470651834,0.259096376,0.259295415,0.353871542,0.377768033,0.582883042,0.46569756,0.565083854,0.03911183,0.454363553,0.423272636,0.611402347,0.563014715,0.500650419,0.505385972,0.44097435,0.453485045,0.361095773,0.879776923,0.413351206,0.581624455,0.658218024,0.366372389,0.53066561,0.621125063,0.831184605,0.550316916,0.187685119,0.286212848,0.447126502,0.513966415,0.620549198,0.36077838,0.666688674,0.320360231,0.445537084,0.491175879,0.667436616
Taf6,1.124731429,1.333878585,0.275811582,1.197341757,1.128469783,1.162747039,0.377264442,0.963599419,0.97551725,0.700104668,1.422659785,2.076966786,1.484082923,1.431077871,2.054838856,1.162311541,1.305625533,1.064462636,1.525236953,1.231172864,1.366921905,1.041694553,1.69557716,1.252809209,1.278062381,1.126025259,1.029115438,0.88163074,0.933698172,1.717329578,1.5633133,0.833905013,0.718201354,1.676955573,0.603616827,1.406700759,1.440935456,0.9570977,1.610986947,1.348315946,1.307608197,0.950129428,1.069206399,1.154368675,1.263867917,1.087338823,1.583665298,1.500396421,1.346066885,1.322368313,0.762323587,1.864194055,0.507686213,0.828529774,1.095453444,1.714857934,1.034407497,0.975645955,1.462328295,1.070138767,0.645464155,0.708430545,0.92168902,0.743054606,0.92721401,0.989116501,1.053008163,1.032956801,1.179266035,1.687857693,1.371579427,1.191453713,1.816993331,2.115742878,0.799912012,1.344919633,1.072098344,1.189330763,1.656184883,0.989514248,0.820970238,0.811770641,0.828288885,0.950521098,0.819699661,1.331082787,1.249805978,1.144058756,0.899520037,0.289536157
Taf6l,0.808864568,0.840995622,1.597993556,1.444250843,1.479297382,1.52147893,1.021481925,1.163687172,1.378579008,1.590345294,1.703973286,0.860956672,2.24481155,1.080359864,1.579370601,1.803894673,2.365604904,1.304115833,0.508554902,1.324985548,1.659395462,1.450959619,1.925780816,1.069895274,0.754981449,1.198377526,0.967923438,2.011691808,0.545002019,1.098308811,0.994550421,1.678103971,1.657820576,1.082211117,1.185291625,2.257973969,0.985831536,0.567758916,1.33406839,1.665881372,1.495027932,1.8823629,1.452543762,1.689180322,1.541346535,1.134979305,1.911923688,2.154463247,2.160470151,1.649090443,1.983723881,1.913692075,2.033827872,0.123098231,1.557192192,1.453068493,1.725617579,1.271067589,2.042254019,1.31968206,1.670458586,0.922116125,1.818878763,1.4716211,1.73683904,0.935547462,1.103839178,1.36389257,1.564736863,1.716295595,1.494440614,1.24184191,1.839544718,1.623491948,1.703760302,1.397579245,1.32522843,1.554722018,1.482175408,1.084712652,1.141879284,1.00526864,1.263927577,1.043463807,1.06404812,1.998347992,0.58337824,1.034418577,1.846617769,1.344320996
Taf9,0.510516553,0.451382058,0,0,0.616385488,0.225857493,0.944218889,0.722673271,1.041897976,0.57163817,0.893287231,0,0.336586045,0.402563055,0.112923379,0.942242881,0.045684374,0,0.245107845,0.333397857,1.045715459,8.69E-08,0.907109319,0.908474651,0,0.427402055,0,0.756871571,0.613886288,0.671957888,0.416116402,0,0.54038985,0.378660306,0.422121653,0.058094087,0.490937049,0.930910307,0.264668284,0.364215745,0.300944972,0.547383062,0,0.737835719,0.636572739,0.242756499,0.984330048,0.238194721,0.227041561,0.401374977,0,0.998056376,1.085857324,0.786607738,0,0.335400547,1.135316807,0.05346147,1.102658875,0.15810207,0,0,0.931450891,0.000282349,0.440496023,0.213688185,0.983819265,0.709375443,0.666022611,0.225076264,0.179385837,0.005833085,0.548104014,0.841422208,0.01755136,0.142917388,0.058299163,0.923557021,0.572050365,0.254082997,0.685406155,0.701648776,0.89638016,0.274279389,0.099121157,0.984495767,0.121896744,0.397514277,0.241936171,1.285062398
Tax1bp3,0.360237917,0.396013127,0.328599734,0.399604763,0.325058792,0.573940702,0.510062056,0.302902386,0.323607319,0.304303941,0.34604391,0.540881917,0.414374591,0.480755228,0.777989883,0.893471664,0.650060272,0.450067951,0.123634027,0.415495427,0.288463365,1.311673882,0.32906913,0.222956057,0.649434523,0.383804939,0.420748488,0.33022174,0.367227785,0.787539659,0.273344431,0.47120449,0.453817525,0.340420157,0.458587196,0.591471363,0.551995201,0.434802738,0.382038424,0.416273971,0.392263857,0.983387458,0.628183881,0.161293099,0.762160266,0.370822836,0.544200704,0.398517179,0.584725148,0.474403664,0.410429056,0.299250759,0.588311794,0.203854136,0.483441567,0.210790041,0.196065848,0.258502115,0.322076674,0.404897005,0.630806828,0.570536097,0.151098974,0.61801057,0.329502394,0.506263195,0.876663264,0.188716961,0.592472728,0.571527486,0.502086612,0.268226154,0.259386326,0.700998428,0.487602066,0.453204299,0.23703092,0.473876444,0.335751482,0.527485468,0.262589159,0.141195231,0.465007652,0.210173254,0.684623651,0.953862699,0.449255461,0.576417521,0.481515011,0.186871291
Tbl1x,1.33270108,0.882732579,1.132277576,0.998153258,0.652759614,1.424119931,0.478903191,0.768729508,0.840777039,1.31581686,1.115554503,1.34011793,1.034282106,1.020654435,0.88244183,0.437203619,1.375759289,1.562122448,1.064335165,0.836655936,0.856725603,1.529222927,1.047737388,1.128995958,1.059556579,0.904704233,0.709621827,1.500157596,0.403215978,1.037830266,0.885697265,1.188066139,1.257345235,0.857343536,1.330434314,1.28792927,1.056866999,1.434519737,1.233870788,1.214016809,1.082186483,1.369385158,0.434124885,0.898371737,0.675593196,0.821419377,1.239522892,1.154992167,1.187481473,0.911464909,0.618500406,1.039617406,1.01804325,0.981334867,0.956012223,1.489740839,0.761498348,0.78792336,0.710244373,0.746754494,1.237456647,1.000484723,0.772287074,1.575110431,0.827436891,1.169726435,1.269500711,0.911584426,0.849455853,0.801942348,1.046408509,0.394455435,0.757047564,1.319395333,0.837439801,1.46029241,1.003343099,0.128372023,1.137781821,0.891288152,0.762699838,0.575940343,0.932380602,0.850350323,1.17684735,0.878186372,0.654272812,1.269138842,1.226145951,0.796504378
Tbpl1,0.155307764,1.066000841,0.733667096,0.896649053,0.454372513,1.118170138,0.463781822,0.545166113,1.021547169,0.688281609,1.11520114,0.897902948,1.045891087,0.845937745,1.420112754,0.434649937,0.759393627,0.449718131,0.43854386,1.364749167,0.696531644,1.411530468,0.617436275,0.9430403,0.450344165,0.794263273,0.279657795,0.758216086,1.206658984,1.40350545,1.208027904,0.253211565,0.568989133,0.430476503,1.200297545,1.485455564,0.977034751,1.612853871,1.547539109,0.844194623,1.175935143,0.923365247,1.39087597,0.230576229,0.730405246,0.626787394,0.739498691,0.827313561,1.078081652,0.527702724,0.797297019,1.020254759,0.722055554,1.363014977,1.055164825,0.849780569,1.780672598,0.814323929,0.729396298,0.881968427,1.223961184,0.812551704,0.659610432,0.41666656,1.224896179,0.324756782,1.549074004,0.689550716,1.488567869,0.833885862,1.820223736,1.132199429,0.975406158,1.620566037,0.823754772,0.520212263,1.214093728,1.118707836,1.086771315,0.53758017,0.923356918,1.366579983,0.534541437,1.057443349,0.648055705,1.225888184,0.95167647,0.612444272,0.67940961,1.35587301
Tbx18,0.031796672,0,0,0,0.0244292,0,0.005930013,0.011609737,0,0.010631498,0,0,0.009225245,0.019038387,0.057663676,0.009078694,0,0,0,0.016858952,0,0.060392241,0.013134749,0,0,0,0.071181921,0.009330433,0.063246342,0.010543341,0,0.020881564,0.020595148,0.153415881,0,0.014826118,0,0,0.080415076,0.037487939,0.009479367,0,0,0.032458733,0.07520843,0.020875858,0,0.060725927,0.02124779,0.047367696,0,0,0.019648481,0.03332435,0.01501521,0,0,0.009307418,0.010320913,0.008433228,0,0.020021879,0.050316901,0.010136659,0,0.017715307,0.012068116,0.330795001,0,0.009445169,0.011711743,0,0.02654179,0,0,0,0,0.035563455,0.029769376,0,0,0.036267003,0.012213495,0.015952978,0.010484748,0,0.023526054,0,0.022040297,0.036360118
Tbx3,3.052713557,2.593198142,2.303920446,2.044139248,2.617750607,2.412205304,2.24819937,2.413139945,2.83029655,2.091265326,2.625012777,2.379091509,3.18069248,2.481690565,2.101632622,2.213702853,3.052687237,1.351764339,2.857651153,2.594534463,2.721516939,2.812966818,1.811117452,2.177139508,2.76074907,1.742405778,2.723605487,2.141279008,2.336430157,2.358299711,2.152584956,1.961195153,1.945393531,2.391379459,2.534942507,2.188962128,2.348422268,2.275068648,1.892879729,2.805057107,1.778594447,2.943489298,2.038631291,2.09324553,2.143330615,2.837077746,2.328701097,2.269777457,3.007531599,2.448364179,2.592695986,1.844887456,2.260734306,1.857251272,2.487557614,2.381277549,2.582094693,1.914816583,2.714372992,2.554872002,2.722948512,2.532847869,2.50083033,2.432191063,2.086716398,2.72202502,1.906811212,1.959820401,2.402521502,2.110867591,1.968893953,2.306576042,2.008913531,2.401180921,2.339032591,2.711566305,2.390233691,2.545938541,2.458426441,2.464730198,2.266260392,1.786481774,2.533715721,1.788408887,2.017553834,2.488641343,1.933172521,2.298357254,2.511408285,2.297282803
Tcea1,1.909355514,1.842398401,2.075618609,1.904943128,2.085340191,1.866797464,2.327767142,1.591223597,2.135232724,2.016987206,1.999985488,2.180342767,2.008787618,1.936885783,1.922614607,1.904885238,1.922156465,2.303627633,1.888089122,1.685328466,1.641891848,1.888981649,1.637513893,2.299334492,1.949829606,1.972703445,2.258646519,2.075763191,2.1839266,2.27911216,2.003830456,1.393185408,2.158603098,1.800391656,2.536048419,2.378961942,1.426938097,1.980158318,2.332853932,2.326264497,1.768477529,2.271652473,1.969573251,1.607022878,1.660712495,2.064326593,1.956304984,1.629347959,1.993757055,1.829875833,2.012694798,2.04447383,1.673957916,2.264934488,2.281310371,1.49824137,1.831954737,1.987362966,1.959086451,1.782779879,1.825390823,2.164684226,1.692007841,1.851757223,2.157839178,1.915390602,2.605070635,1.88208145,1.89236941,1.54984887,1.875357161,1.898521277,2.31913395,2.255206864,2.005281314,2.16670199,2.015119788,1.703140236,2.072913311,1.943014806,2.38652235,1.976301891,2.162313013,2.465003491,2.313352795,2.302897814,1.909407921,2.149221066,2.290032166,2.047518592
Tcea3,2.015302183,1.876993425,2.107478763,1.267983502,1.579592802,1.358220653,1.641453304,1.737008699,1.945687165,1.732087683,1.12954716,1.378462808,1.425105964,1.303180383,1.912970968,1.765423976,1.728217363,2.151158766,2.008588727,1.385328601,1.587563462,2.17876768,1.733110991,1.880699206,1.518446566,1.537533161,1.795003995,1.943842393,1.851691168,2.254223429,1.801551139,1.547706948,1.658998536,1.034975389,1.953315394,2.231709394,2.026702899,1.145660109,1.894709586,1.155677234,2.15532307,1.084571288,2.473899723,2.143017637,2.18843023,1.788126184,1.289436078,1.256090448,2.372125276,2.024592494,1.967452438,2.173391038,1.707704508,2.377859724,1.690833004,1.425177049,1.685920014,1.775589012,2.282101791,1.832489618,1.922390361,1.576899351,1.300806336,1.837856519,1.415873511,2.236277362,1.553167845,2.114364331,1.466733497,1.780643797,1.586632471,1.731518228,2.033975242,2.549954627,2.124507304,1.464054394,1.865591419,1.064704791,2.157958477,1.620883661,1.807884436,1.620454472,1.246484829,1.337627043,1.753076479,1.586612399,0.807707829,1.491682443,1.635552298,2.05362433
Tcerg1,1.427344989,1.742275306,1.461463064,1.512504155,1.28745065,1.561933389,1.506023711,1.523143293,1.552578825,1.587991129,1.879253111,1.5987175,1.454284582,1.667526119,1.634475509,1.555612687,1.415101842,1.929512165,1.486528435,1.524856986,1.484023316,1.671697807,1.197272886,1.296571513,1.385840428,1.406982469,1.385228479,1.367241812,1.309136764,1.704476592,1.300430425,0.937033245,1.110583524,1.629039759,1.488757652,1.804814101,1.455365829,1.698958068,1.618166202,1.58377508,1.402230661,1.731202088,1.530087344,0.905131077,1.342707447,1.399393952,1.422243734,1.340232396,1.559014111,1.428604905,1.342252738,1.746310509,1.069031906,1.50262769,1.706484107,1.467526484,1.607091811,1.584172528,1.48001489,1.399103458,1.483654408,1.559415333,1.428275356,1.328130426,1.760338802,1.883600751,1.541037217,1.59966374,1.630765368,1.201977944,1.472588606,1.617284635,1.301760388,1.866413741,1.294366964,1.119361052,1.651736627,1.520760001,1.48785857,1.395866958,1.297865654,1.462269405,1.403457845,1.180460667,1.514897502,1.003946774,1.236516561,1.777482162,1.894821786,1.184257253
Tcf12,1.27324183,1.681712508,1.437605779,1.594006041,0.152582339,1.530834825,0.048803533,0.498419966,0.098124136,0.509222406,0.430587498,0.677716656,0.769869688,0.822365255,0.635516712,0.690445833,0.528527414,0.636744876,1.664179072,0.299524123,0.877508845,1.689856999,1.10352021,0.285797923,0,0.095413463,0.780843596,1.123436936,0.033580822,1.060365471,0.406169269,1.165059244,0.672702022,0.974988018,0.820436055,0.792940975,0.654601775,1.180966519,0.05482377,0.83270803,1.832475278,0.860150509,1.484353291,0.657770695,1.002356448,0.236841985,1.152582401,1.41120414,0.525423752,1.017631508,0.707580215,0.485236043,0.356076161,0.256756332,1.448264084,1.203704888,0.854336043,0.718167814,0.785839248,1.296934571,1.568705488,1.616308287,0.124842235,0.602154242,1.014035608,0.865719697,0.242305011,0.327668749,1.395996159,0.414360944,1.042596407,0.665646311,0.633412572,1.975671934,1.519752885,0.064844364,1.35561366,1.052408504,0.56433888,1.215553804,0.303403447,1.204102417,0.787027784,0.343933498,1.030752816,1.305605007,0.965124977,1.041688822,1.408547819,0.894765915
Tcf4,1.125145157,1.363217054,1.163691707,1.95407079,1.702214236,1.506154557,0.382353784,1.431997315,0.889538293,0.935021084,1.842311658,2.311164124,1.968357852,1.261562107,2.157737414,1.626715921,1.321986922,2.372553861,0.861102881,1.216624921,0.997585334,1.154758746,1.399964722,0.689143507,1.378811762,1.587996564,0.673122804,1.892184939,1.185604807,1.541263972,1.122233939,1.965374274,1.924062068,1.03555069,1.360368526,1.975940345,1.825244305,0.812069075,1.232566485,1.847109774,1.237200781,1.683789927,1.264696292,1.236294225,1.256433358,1.460237632,1.263634261,1.642673164,1.505064803,1.235375506,1.192058003,0.614092644,1.664013047,1.72614133,2.286294921,1.412188326,1.529331572,1.703288906,1.151697305,1.400091034,1.959701192,1.256893208,1.214795829,1.664860459,1.264277244,1.281276331,1.109551592,1.291888104,1.438187644,1.238980243,1.230903931,1.376756959,1.23167464,1.325778591,1.280701943,1.673220277,2.363219714,1.968228899,1.724580018,0.665915711,1.146767687,1.343399556,0.699983722,1.464209097,0.624668374,1.613567109,1.337129006,1.15131401,1.9359555,1.103992425
