X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
ZKSCAN1,3.699151481,1.724624402,3.961290426,6.651354167,4.116642954,3.798595087,2.039318013,4.441321187,2.880010588,4.290503864,5.650889876,3.251461128,2.189985174,5.861262507,2.891562551,5.910785994,7.021203867,2.626862308,5.496471538,6.719101006,8.290784371,3.513184978,6.096515217,4.386518718,7.490108481,4.982328935,8.228972646,7.152037346,1.874684127,5.53730499,5.556360428,2.662028812,2.885371044,5.256019097,6.451054225,6.653921755,6.408991625,1.074583879,6.511975505,2.90804484,6.674439474,3.744360487,6.951565163,0,7.270686816,8.637485474,3.634680452,4.905471387,4.995663346,7.548028294,6.221463944,1.606959211,3.676721404,2.688052638,5.295076599,7.131626591,7.6168788,6.270994672,5.09685025,2.169156193,5.376605044,2.110052752,8.529015025,2.318062939,7.223188726,2.628219294,4.13637202,1.867340741,2.460058384,1.723053742,4.692865005,7.269869087,4.877086277,2.189972637,1.679381552,1.479701582,2.811090206,0,2.609613579,5.064272037,1.247145935,5.724363719,5.187595067,3.702418174,6.141796907,1.858071037,2.302983992,5.169904991,6.856495603,4.195010897,5.531273967,1.572677258
ZNF142,5.057017038,0.859545573,2.001962316,2.903542139,4.907212543,6.122010605,2.180998338,0.925951805,5.49101558,4.360157045,5.603434412,6.974752809,6.751153588,2.096077022,2.334121145,1.392747401,2.830356741,4.459225554,0,1.420567515,0,3.504441066,5.44892133,0,1.779084676,4.509485401,1.73784534,0,3.22769912,4.252705139,5.91133153,3.138208979,2.709193454,3.625309025,4.674723848,3.147339837,3.93832878,6.694646233,6.733769614,3.671310985,6.336715887,3.618677555,4.447968089,3.147386846,5.575705076,7.130493627,4.924616421,0,1.8680644,4.452094943,0.969161905,7.217726285,0,4.091643862,3.648051577,0,6.671646934,0,3.703568514,6.877581733,0.83249611,0.891353198,7.31554347,6.43827926,0,3.572932902,1.045373105,0,2.803897062,0.511353848,4.256580565,5.3816451,0,0,3.879175555,0,4.065953318,3.268001952,2.732346493,3.493415107,6.52969129,5.7027125,4.123168773,5.444897635,3.738446982,3.465806413,5.131380744,2.870870936,0,5.044238834,3.583384207,3.604498554
ZNF146,8.727177815,8.61749861,9.045638158,8.073499862,8.168854784,8.964843582,9.13844251,9.274352346,8.509844038,4.692948034,9.087086369,5.695884883,10.55682073,9.179750332,6.957616646,9.191544269,8.650352982,9.27454417,8.335502897,9.509335674,8.853939853,9.101910643,9.876837762,4.988274729,9.774551426,8.338184643,7.95725011,7.696547891,8.279135835,8.834478511,8.124996983,8.336311375,5.90902023,8.313661133,10.3195726,7.77562475,7.426850337,9.195175958,8.794422695,8.411452365,8.746863737,8.764338023,7.53250902,3.319534075,9.170569898,8.447644946,9.293920667,7.591892788,6.687079712,5.840055496,8.503872356,8.782503804,5.982141355,2.842540932,7.136669845,9.09293204,8.147947432,8.155615237,7.738137135,8.355524628,8.099438834,7.909150508,9.58665592,9.894497992,7.77565693,8.384628325,7.364927875,8.865490505,4.878745036,9.530385168,8.278424612,9.173280713,6.747518041,9.933274684,9.131043819,5.171547636,9.748868189,8.688089845,8.05432566,8.01054042,8.793677761,7.681786115,8.09735906,9.369998494,9.106173985,8.791691052,9.389455504,9.787663096,8.401033281,7.9406291,8.869090739,9.066131186
ZNF160,3.914415342,6.110222716,6.007975133,6.727993453,4.236716882,4.58397807,1.210214233,2.675956896,0.895251221,7.15438393,3.316013426,3.382360591,4.432880343,1.040074149,3.728499747,0,6.859746409,2.919711591,2.420429473,5.507425744,2.21980212,8.902014543,4.661400483,7.649470091,1.485293799,4.156584178,8.190104864,6.205528818,3.17687774,4.156236973,2.917946401,3.147314701,0,5.604532604,2.961072447,7.746129548,2.120930587,7.522228607,8.689767119,2.814836809,2.003876207,2.280061406,2.530817874,3.081930563,4.560430231,4.399158925,6.741855889,5.606995918,6.83574918,2.086833696,7.10269954,3.053365609,2.808072019,3.367505542,3.05422138,0.964345199,1.864490714,1.160454057,6.812361807,0.215131002,2.752451755,0,2.044492627,3.614985819,3.308587405,2.671497869,5.35201894,5.655713515,1.197787519,6.469788507,2.044983644,5.645820359,0,1.584173849,2.835374281,2.220581159,4.742001885,3.107473862,7.414836988,4.398616892,1.219277997,2.679463577,1.967556192,1.282227945,7.940216145,4.121910945,7.13360086,3.986814946,2.337781451,1.997331787,6.281546619,7.4003879
ZNF165,6.43821428,6.134008726,7.924445989,5.575155368,0,8.031404463,5.534859369,8.274878907,6.845120367,5.225350381,7.842313392,1.864269612,8.455579148,6.942638771,5.528173821,8.41959922,6.676561592,5.770061223,6.267418326,5.243820405,8.686202411,8.903366307,7.27423739,8.617816441,2.551926216,7.413453263,0,4.790500292,4.706153817,7.011184347,6.598298218,2.448795877,2.253051495,7.624063859,9.137335656,6.190849211,6.412636465,1.588354912,1.553118147,5.583778468,7.779055909,3.892218277,6.174854603,7.845974225,0,8.318862126,6.217757664,5.058495372,8.507435625,8.417337295,6.260374544,3.90826765,6.645265799,7.640821177,0,8.680957157,0,5.773172098,8.026853365,0,5.580321091,0.891353198,8.179844833,0.748728258,6.702602972,3.987695833,8.03152484,8.682566218,7.153264465,6.882416513,6.331730478,5.300956724,0,0.827459997,5.242524912,7.326668078,8.739214546,0,7.88170628,6.3767331,8.290295693,7.261303915,8.018217296,8.970184014,8.816921872,6.037570881,6.187555825,6.537906351,7.029770464,0,2.081147035,4.360104558
ZNF202,0,5.709053519,4.956727832,6.176098167,5.74171034,0,4.547589175,0,4.29033232,0,5.911284885,1.214384602,4.753518139,0,0,0,2.423866253,0,2.45221908,2.592331155,2.595962998,4.439435547,0,0.792379018,0,0,0,0,2.374027809,0,5.446692414,4.318556185,0,6.297148143,1.722766243,0,6.675376327,1.477188057,7.091863657,0.984294981,4.447824553,0,0,5.448611705,4.544202583,6.002185396,1.704561193,6.808825234,1.217362539,6.83032364,5.261170344,0.766142432,3.180481484,5.852747143,0,7.990356418,2.962912108,3.945261026,0.849504211,0,6.347287637,0,5.587429963,0.748728258,0,1.576223662,1.64514831,0,8.122980717,1.433786686,3.588096533,0,6.33694918,0.827459997,2.146866266,0.942697477,2.727797767,2.083185121,0,3.827233745,5.055943638,1.645432366,0.935501266,0,5.488661396,0,0,5.452928657,1.888888437,0,4.303219888,0
ZNF219,2.177135062,1.783833812,3.324282554,1.199450967,0.75756574,2.126014514,1.468497933,2.459349376,4.668455904,2.851266119,2.345279528,5.059625088,0.645849687,1.399294767,0,0,2.167633184,0,1.993389886,1.420567515,0,2.981680894,3.498534004,0,3.845636526,0,0,1.730986234,0,0,3.542666158,3.463897747,0,1.456630648,0.821216795,2.301617424,1.480940859,0,0,0,3.808881259,1.609560402,1.067706915,0,3.479055672,0,3.746972483,4.872021762,0,1.031691796,1.543696797,2.171072638,3.890212578,3.73829713,0,4.382021541,2.7841809,1.207569071,2.32464011,1.382995397,3.138755051,0,2.086459696,3.084646115,0,0.993450839,4.544850157,2.970176919,0,0.511353848,3.149874429,3.716398815,4.787246075,0,0,0,0,2.410492,0,1.302188429,1.709555833,0,2.885161463,2.130171546,0,0,2.258047436,3.124065769,0.926884427,3.092304886,0,3.428698684
ZNF239,1.120472633,0,0,0,0,4.967440462,0,0,5.426918491,7.337502709,5.827354349,5.434740642,7.019508465,2.751044043,0,0,0.905515942,6.615003713,2.799798029,3.467468288,6.30764404,0,0,0,0,5.446472709,0,7.460462232,0,6.066273819,0,6.421769378,2.230522649,0,0,0,0.922695321,5.362513809,0,0.984294981,0,3.355037128,5.85791016,4.328388913,0,0,0,0,0,0,0,0,0,0,0,5.796736107,0,0,0,1.382995397,3.261290242,0,0,0,0,3.987695833,5.994808303,0.714844346,0,0,0,0,0,0,0,0,0,0,0,8.39854333,0,7.327608328,7.42292394,0,0,0,2.258047436,6.591375257,6.895456922,0,4.349691555,7.249664095
ZNF24,4.951477664,0.859545573,6.44420203,6.391929989,6.072556427,7.139429956,6.165428097,7.576573299,6.639477317,6.93855089,6.151113329,0.731364791,7.349487417,7.735288823,6.554221228,7.713536288,7.442084486,5.245096627,5.258196088,5.514323188,3.767105116,5.218008573,7.341239689,1.300918028,7.611427101,7.252480582,8.792237541,8.224299576,0,3.843072455,2.790458818,5.612963577,0,8.676845186,7.204346739,7.067511772,5.488226542,6.212128875,7.83481594,6.851330743,6.04601291,8.097301401,5.621417763,8.462898365,9.201941439,7.300005083,0,8.075181452,6.127448545,8.462033559,7.603299968,6.941630107,5.32834038,6.959497193,6.763851012,0,8.367924235,6.850016713,5.895723257,5.446734902,8.09532602,5.843591977,0,8.18983948,6.598467931,3.310118114,5.335008031,6.053398647,8.021120097,8.005684966,7.212305691,7.97658127,6.623207251,7.793540287,5.397247593,7.03373096,7.026380051,7.003809129,5.299699676,4.990345035,5.948365684,5.579697647,6.902461403,6.733230257,7.60325945,5.765104722,7.832929168,8.36966602,8.09831252,6.946489464,4.675754218,6.280766325
ZNF280B,3.285055191,8.929443066,7.09284142,2.650040018,6.84743524,7.294057411,8.071772185,6.552508174,8.568987808,8.200512167,4.520556957,5.1161925,7.207782369,8.55121665,6.949775222,4.175581758,8.338302627,4.985369882,8.744417019,7.078087766,8.674669047,3.708557429,9.376236409,2.430705026,7.82879668,7.635987411,3.197516796,2.495463222,1.608853353,8.061786254,7.244708989,7.771087054,3.801583327,8.546426709,8.061387987,5.666039006,7.451273531,7.734765531,8.599186379,8.690343849,6.874917917,6.512229245,8.222185264,8.316658906,8.174693974,7.677720787,2.084776045,5.941724409,1.365694114,6.723304001,4.639430183,7.664755775,4.192548644,4.742295215,8.605080323,8.550535892,8.27110932,8.312681797,7.259169909,9.080164569,0,7.94472815,8.386440073,2.356900045,5.560877511,8.224316702,2.39385553,0,8.69043714,8.078258003,8.34992185,6.650292571,8.737412709,3.443025573,8.017174474,6.904553714,8.716671019,4.093254219,2.95873639,1.677639065,2.856817049,8.09506597,7.26120938,4.426439917,8.242560571,7.534058789,7.880030758,8.176826441,7.61214482,7.031137671,3.230941619,2.718482354
ZNF30,0,0,0.808476572,1.845207066,0,0,6.221857924,4.660968933,0,0,0,5.056193821,0,0,3.558247048,0,0.905515942,0,4.546145048,5.681090449,7.126837926,0,0,0,4.171894128,0,0,3.515757861,0,0,1.126774377,0,0,0,0,0,0,4.485984989,0,7.034744579,2.989363765,0,6.964158276,0,0,0,0,1.5946719,5.525355532,0,0,0,0,4.993860576,0,0,0.880652751,0,6.750207886,0,0,0,0,4.783044221,0,6.272443099,0,5.93740974,0,0.511353848,0,0,0,0,0,0,0,1.05598622,0,0,0,0,0,5.752975615,0,3.093650543,0,0,0,4.770488247,0,0
ZNF398,5.637874743,0,5.523059717,6.429306862,0.924347946,1.47690148,4.653706005,0,3.909080198,4.665444499,6.214865343,6.25492371,7.899256478,3.208821709,3.09181324,3.037442888,4.2417149,1.152903772,5.264364875,5.798755569,3.814442226,2.927109391,3.220750987,2.38089189,6.777285751,5.102100461,3.044623758,4.703914741,4.502200403,6.421882144,6.91636193,3.02024718,6.66095379,6.481394065,7.287007293,5.39223194,2.467802972,4.201205907,3.27733151,6.825678238,1.566035509,1.661943741,3.96550373,0,6.021462721,1.584644751,2.857375637,7.754455111,2.525445688,3.216097352,5.678690124,3.817253441,1.128866441,5.528582867,3.423448193,5.316186876,4.385056389,7.171801801,0,1.333222215,2.334670123,1.798777983,1.413654202,7.770425693,3.687557679,6.29373811,6.021753092,5.26956156,5.755994327,6.319446838,6.30740396,0.962932519,5.240843403,1.147994716,5.386940827,4.500349936,5.830531689,3.559661905,0.962304558,7.60308896,0.679612336,7.18717674,5.001210964,0.314051519,3.154145712,6.295556671,0,5.266165364,5.866888431,3.949989242,4.677577078,4.522640704
ZNF471,7.972493468,6.767083176,7.262624434,7.217516748,7.126477074,6.065865226,6.756544835,7.750459558,6.136914135,6.65164399,5.82579795,7.775315337,8.030046664,7.640249223,6.064336913,6.890861724,6.805142252,7.274853591,7.436742049,8.421522994,7.406931937,8.240327034,7.513927121,8.46486516,7.25755174,7.021246448,7.971750601,8.218075911,7.963987665,6.27101407,7.49998161,4.749488179,3.370637238,7.4868323,7.671537959,7.592446356,6.834307801,7.086132065,5.749597777,6.540884415,6.80443395,6.865383772,6.879528278,7.523941438,7.18974411,7.213753329,7.572095887,9.443967311,8.30639368,7.286969084,6.408905397,5.681011141,7.756168835,5.703515215,7.631340739,5.572872628,6.191466483,7.126506754,6.599454515,5.77161905,7.459498743,7.662290217,7.949245612,8.333861238,7.303695179,6.134364561,7.205913875,5.196001883,7.87028741,6.327798726,6.035215285,7.37581944,7.429482605,4.161332838,7.121550619,6.917707454,6.812611695,7.000165242,7.780435845,6.691506043,6.612034449,8.632578592,6.769403408,8.158762392,7.679000062,7.160196932,7.482376506,7.080022396,7.415992305,7.305060377,7.755019013,7.596987397
ZNF488,0,0,0,0,0.75756574,0,0,0,0,0.916895228,0,0,0,4.049491197,6.490788528,0,4.456618426,0,0,0,0,0,0,0,5.131308365,0,0,0,0,0,1.751634723,0,0,0,0,5.401428015,1.882432019,0,0,7.730115489,0,0,0,0,0,0,0,0,0,1.627065389,6.260374544,0.766142432,1.724475191,0,0,0,0,0.905341466,0.849504211,0,4.412771829,0,3.806136726,2.687617902,0,4.941493482,0,0,0,0.511353848,0,0,6.623207251,0,0,1.508041948,0,0,0,0,0.648603758,0,0,0,0,0,0,0,0,0,0,0
ZNF512,7.189937817,6.876133039,7.111147483,7.204640111,2.362838374,7.097505632,6.885708275,0,6.011626068,2.186561051,6.23167924,0,5.147481431,3.817808325,1.595130518,7.679731315,7.005504246,4.360982153,3.692299882,6.318582076,7.512963909,8.571556507,0,9.194001885,6.386997837,6.636167154,8.470894889,7.53470873,1.62850854,1.746762789,6.525831878,8.07516379,0,7.740450429,6.145578993,0.726846001,5.167136643,6.61823798,0,6.598096236,6.841253063,0,6.859104911,7.795823494,0,7.098839633,0,3.713866171,0,7.684442672,7.699495038,6.356861313,6.559740456,7.172022219,7.48521216,7.349734769,7.251884471,6.207394641,2.32464011,1.382995397,0.83249611,3.379075648,3.4250749,5.157684847,2.671907342,0,0,0,0,4.983124792,5.363398692,2.464752999,0,8.25089937,0,8.140433338,1.087386343,2.912418213,7.468430468,2.925452651,0,5.765022106,6.019676403,8.147223655,3.095149378,0.703140185,3.626475279,0,3.858824156,1.527142424,5.838623331,0
ZNF516,6.721129099,5.592130132,4.411883773,5.891018501,5.795980222,4.53707153,5.832467777,6.744061514,6.270928788,7.019778841,3.868419564,0.42579081,2.96006182,6.329656724,6.306586368,0,4.810938796,3.477212865,5.922062134,2.592331155,6.057385727,6.988225442,6.538911955,7.308038683,1.147985079,5.132792088,4.607449846,6.586485744,0,5.11977127,2.790458818,4.39699588,0,0.904837082,5.710788142,6.955632913,6.457436605,0.919933311,5.04086462,6.507919231,6.137757012,7.39407213,7.369562613,0,0,4.937720917,5.380845828,1.5946719,8.810320373,6.869509322,3.941627018,6.374757774,6.008461585,5.654853099,0,0,7.622062833,3.46458452,5.047680756,6.064620321,5.26591162,7.675864648,4.837937694,6.415463951,4.743569633,6.462753416,6.596204732,6.992511345,0,7.081322017,5.218339565,4.85176566,5.760882644,0,7.860675609,6.652326241,7.212960694,6.278335521,1.0902242,4.736359581,8.127322663,8.032058094,6.92419658,6.011242283,8.552692295,3.826694474,5.412102918,3.910107163,6.565616263,4.165051379,5.40471137,5.137033327
ZNF518B,7.687037839,0,6.819576273,2.629027895,3.671384564,7.259811876,0,2.459349376,6.137114458,5.155176906,7.265176902,8.570755878,1.423679488,5.599736052,6.860667265,6.266581786,8.419614951,0,7.063833684,6.406764473,3.099107822,7.427075424,8.489592053,4.214612395,5.861805618,4.568244325,3.664122461,6.966888928,7.671841028,0,7.124047345,8.394014784,0,1.854793256,0,7.491719915,8.026366392,0.919933311,8.766144159,8.118276665,6.673336098,7.08086061,1.067706915,1.086055075,1.010826247,7.221490343,6.616913526,4.101151313,8.264792785,4.519342215,1.953492091,6.107886041,2.487794479,5.999160955,7.275271906,0,0,6.651723264,6.240908077,8.059145805,5.45752879,7.140697324,9.41908447,7.292700904,0,2.796109519,5.579288845,5.952428669,0,0,5.187491611,0,4.22817388,5.254992507,7.550229045,3.798015524,2.459313393,6.298255228,5.124002835,7.39315639,1.434535285,7.490144445,3.464420665,7.441196125,0.753558485,6.231280695,7.022116419,7.404424627,7.260185997,0,8.633134087,0
ZNF521,0,2.342649592,6.03599893,0,5.259058619,6.453925284,1.468497933,0.925951805,0,1.873475869,3.93409745,0,0,1.789349139,1.885557957,8.525648095,1.457556767,6.776162398,1.316642429,5.306294405,0,0,0.795661158,0,5.274160822,0,0,2.99252192,8.536332492,4.750419652,5.522952858,2.448795877,1.509199147,5.331095623,0,6.481691889,0.922695321,5.08767625,7.193270882,0,0,0,0,6.75987918,8.548990837,0,5.028134587,0,6.509607914,4.903038131,5.84560236,3.974074092,3.507248562,4.458618007,6.133777608,2.360520298,7.306571471,0,7.935294751,0,2.043713671,0,2.086459696,0,1.052793069,0,5.579288845,1.833992926,0,4.028033192,0,0,0,0,2.146866266,2.707682162,0,4.860844353,5.492935576,7.342189712,4.760855019,6.065677768,0,2.955199449,0,6.888065355,0,5.782117596,5.607679256,1.527142424,0,3.332052842
ZNF585B,2.21045807,1.390001051,1.748149411,3.769887566,3.297665301,3.502184852,2.407735943,3.201387446,2.411212704,3.840926056,3.098376411,4.480145259,3.071822072,3.056693755,3.268635051,3.229727667,3.505423677,3.707340671,3.206257625,5.506361666,2.036764827,4.64037432,3.359610757,4.099212214,1.61122461,2.79026646,2.726080617,4.202276481,3.523749883,3.953236102,3.102240572,4.056761708,2.667871124,2.872713457,2.200611175,4.454257614,3.08231949,2.425173632,2.456295262,2.695713095,2.371117982,1.06166691,2.592419911,2.112321573,4.252325059,6.036341449,2.81631743,5.136797131,4.366419887,2.312896603,3.595766278,2.184478373,2.505468181,3.441506104,2.365442028,1.482761061,1.976662966,4.556005314,3.791412262,1.690287018,4.355597575,3.684557681,5.181714364,4.24075584,1.488119603,3.790010103,1.265645762,2.057151893,1.846084635,5.29511968,1.809208237,3.349269853,0,3.659224284,3.330587339,3.540030903,6.800287583,1.340492423,6.093419742,8.027216133,4.080878532,3.325456048,3.666637945,4.496763848,2.435797643,2.214951144,0,2.124665147,2.574443651,5.183751072,1.711464203,3.99505676
ZNF587,7.609835046,4.826923167,5.163825869,4.450290677,6.977495824,5.422753993,6.115430935,5.680310196,7.437529959,7.479301829,6.745207203,7.495783059,7.181815312,6.125003932,5.469055664,8.374408597,7.307081888,6.60215885,7.088064951,6.393012502,8.035091641,8.412326138,6.139917497,9.486538702,7.908941026,6.221569835,7.123747771,6.237147854,5.997607027,5.509717896,7.848669925,4.813808445,8.562891641,7.25297734,6.529320308,6.022841774,5.837548394,6.499942691,8.84952058,6.030023397,6.515505917,8.043683672,5.885456577,4.792566174,6.766206041,7.626359047,8.001120963,7.484018501,7.328000299,7.316384117,7.171693191,4.443753932,7.391153233,6.636352155,7.827676736,6.312302627,5.590966943,6.809551111,6.036672431,5.139648924,5.677059108,5.414812583,8.870309297,4.420167694,7.455020454,4.85225329,6.24802154,7.268134014,8.516673271,5.721286725,3.507465666,5.689018472,6.623207251,6.826016104,6.778503275,6.705556542,7.506233306,6.236619562,6.369217292,4.948489859,7.634168547,4.829610217,7.70470183,5.600832555,6.607517156,7.367376341,6.62037607,4.986011391,5.940499464,6.889686919,5.479551057,5.46948868
ZNF589,1.745983626,6.336309214,5.090001802,2.289706928,0.75756574,4.100345046,5.92587781,2.459349376,5.640372645,7.068317808,6.00610551,6.108556188,4.841387782,2.348888245,2.675796956,7.403169585,6.330244652,3.164195021,5.957105601,2.122280386,5.078887751,4.189638681,0.795661158,0.792379018,4.727942017,2.519557078,3.370368865,1.110879911,4.309422658,3.675842287,6.580386182,5.93556893,8.264547178,7.013830234,1.292447639,6.164874388,6.53012316,2.448937721,4.7086613,4.291940884,5.471926561,2.351395646,6.760456632,4.481274509,4.020233025,6.281340535,5.954220548,5.058495372,7.595698336,7.61696479,7.537891451,4.264432966,5.208470027,0,5.638044444,8.194610156,4.742794107,2.423561704,4.600184473,4.824644834,5.736365928,5.333641878,0,0,3.796442795,3.797226613,2.659810472,6.160752298,3.447545516,4.362614632,5.417570731,7.109977946,3.303168593,0,4.24925905,3.353490927,1.8383435,0,0,0,7.076446517,6.428555141,5.824407831,5.294336458,5.804148957,5.422799889,4.012009531,5.08655788,4.249696988,3.709661691,3.232926438,3.604498554
ZNF764,0,0.885219296,0,2.745172639,0.703524586,1.452274549,1.468497933,0.925951805,0.902811207,0.930403292,0,0,2.720308958,0,3.076915453,0,1.876580085,0,0,2.280032284,0,0,2.456496952,0,2.823791924,2.200970644,2.174638665,0,0,0,0,0,2.972800815,0,0.821216795,0,0,1.024853169,3.39873234,0,1.442522194,0.329351601,1.664608529,1.101237248,1.683849723,0.705730429,0,2.773689669,1.899151514,0.994361947,0,0,1.188434103,0,0,0,0,0.522551843,0.214592758,0,0.033402437,1.726077382,0.804731412,2.565267745,0,3.51283308,1.045373105,3.5006256,1.910644632,0,0.581278295,0,0,0,0,3.593909024,1.729995524,1.475385517,1.0902242,0,0.664191356,0,0.835760263,0.744625321,2.0501999,0.83596909,0,0,0,2.581997515,1.523176693,0.763602868
ZNF8,1.120472633,0,2.646053805,4.049480125,0,5.057664904,5.987454567,0,3.140382661,0.916895228,1.895713243,0,2.604532724,4.185559276,0,0,1.855847351,6.571735138,2.799798029,1.420567515,5.820310998,0,6.57276398,0.792379018,5.561007973,0,5.171146725,1.110879911,5.311093994,5.8466217,5.939430585,0,7.956716825,1.456630648,4.985310236,0,5.055001584,3.434602363,1.553118147,5.583778468,4.756470339,5.70845519,4.935208681,1.086055075,0,0,5.900667444,5.143409328,2.314881339,0,4.262760628,3.524909088,2.487794479,1.15999369,2.889300812,5.256255806,5.079255158,1.457318757,0.849504211,5.8400417,0,2.14393559,4.796396772,3.299250914,0,4.379817103,5.372541297,5.520354413,2.803897062,3.372745681,3.272525136,3.706441909,0,5.283675804,2.146866266,4.886827225,0,0,1.0902242,6.735439907,4.69914141,3.783508618,1.498307082,0.744625321,1.904497483,5.490670212,3.626475279,4.212713351,4.809155975,2.732580075,4.971566077,3.604498554
