X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
ZBTB2,6.048913601,2.729063627,0,6.519391884,5.682599967,5.337084625,5.143063759,5.114184308,3.744474526,0,5.405530362,1.679956609,7.050190888,2.485876188,2.066598836,8.17769539,4.448625411,4.728484955,1.691510582,3.987407896,5.897155447,4.338129176,5.238914935,6.003142565,4.636176996,4.065809724,7.099316451,0.91473152,2.432464794,5.297468387,4.783003055,0.785905677,6.35744434,0,5.093109998,6.468203003,0,4.773114052,0,2.160002965,5.357884731,6.555971951,7.519320962,1.90406636,5.322845112,5.550184791,2.287460204,8.058526664,6.580332262,4.284792211,2.716822618,0,3.357541325,4.116781831,1.320738411,7.232454439,4.616050658,0,7.352208018,0,4.793607139,4.758913185,1.547409031,3.605338622,8.927815125,6.941049969
ZBTB38,3.889995847,2.086368845,4.482466532,2.785692081,4.069867275,1.836339816,1.941133169,2.537317836,3.547580426,0.71246462,0,1.315747603,5.565816486,6.256795748,4.543672605,7.995120435,4.481035411,5.390628437,1.691510582,0,7.005033481,4.92977456,4.588996488,7.785578575,6.942427869,0.945817234,4.543191793,2.847300929,3.99581974,6.189071978,0.535662391,6.033950106,7.465725368,0,4.443206174,4.127039519,5.849716697,3.824934474,7.334433237,0,1.950269821,4.851979534,3.043843818,3.661787341,4.808261865,5.332914846,3.019782863,1.930093915,3.831507302,7.277036013,0.524039056,3.295609651,2.761541144,0,3.057436946,5.878099136,4.708510193,1.786026012,5.088047314,5.686605611,5.444006962,6.950794757,5.499115551,6.184830177,3.659509002,1.057895644
ZDHHC21,0,0,5.39185346,4.548656739,4.137578162,2.618722097,0,0,0.720428743,2.280110092,0,0,0.96071141,0,6.957766151,0,0.237065384,0,0.801833881,0,0,0,5.744754558,0,0,0,0,0,0,0,0.424064007,4.896909854,0.711712588,5.502311669,0,6.760638154,0,0,0,0.760290405,0.779147916,5.389299586,4.714561453,0,0,2.91666072,4.980501905,0,0,0,0,4.64687927,0.313606345,0,5.818230737,0,7.355345926,0,0.609452883,0,0,0,0,1.376186086,8.143285087,7.96804738
ZEB1,0,0,0,0,0,1.062399612,0,0,0,7.843099255,0,0,0,0,7.372986412,0,0,2.329971254,0,0,0,0,0,0,0,0,0,0,0,0,1.886606877,0,0,0,0,4.878774019,0,1.350273362,0,0,0,0.698287392,0,0,0,0,0,0,0,0,0,0,7.42244727,0,0,0,0,0,4.250543622,0,0,0.821240702,0,0,0,0
ZEB2,0,7.026925448,0,0,0,1.836339816,0.575809162,0,0,4.978138087,0,0,4.094791719,2.485876188,0,1.062735244,3.943606689,0.740992779,0,0,0,0,5.513891877,5.494138903,1.72671662,3.07214662,0,0.91473152,0,0,7.599166242,7.129710375,0.711712588,0,0,1.941894794,0,5.704877116,0,0,0,6.469711262,4.770120525,5.954762145,2.536831308,0,0,0,0,0,0,0,5.133772913,0,0,0,0,0,0,0,0,0,4.427010624,4.729715755,0,1.083900142
ZFHX3,2.924855135,2.848529915,0,6.444217744,0,0,2.148476167,6.881515119,0,4.080685244,2.529910042,5.012370739,2.475349122,1.506245367,6.546592102,0,3.847441925,1.591668244,3.987895162,6.649899958,0,4.338129176,4.195507182,0,0,4.980355837,4.907352698,3.424572827,0,1.742689511,1.965124835,6.840843356,4.620389489,4.195379439,0,3.926995326,0,5.521389282,4.713764864,4.577885852,4.622453728,5.238852548,0,6.062294164,6.982854219,4.765739123,2.994238752,5.378657551,2.974853652,8.425064344,2.065322792,2.725138263,3.583071921,6.352674858,0,4.790745722,2.102049773,1.510314054,6.66576073,2.08106896,0,0,4.243914931,0,5.441040181,1.057895644
ZFP42,4.444337053,6.771378378,6.879462053,6.654029896,6.095129466,7.911998826,3.390464843,6.293259711,5.546941465,5.661433616,7.879399526,6.415272559,6.478081869,7.467591865,5.266876446,6.554284303,6.004769615,3.800095404,4.508229065,5.96348614,6.859577955,5.744903482,6.731336887,7.818248553,4.850000812,6.340229455,6.118861231,4.81776422,6.873683616,5.770102965,3.900030396,6.252097529,5.575984492,6.836209635,3.258737937,5.474665318,7.441298949,6.974513744,6.900529009,5.31088486,7.582775149,4.896313929,5.669687241,6.158491873,6.540895672,7.965796507,6.636223831,7.298411253,5.014838606,7.596183693,6.325564324,5.419104242,7.836281238,6.177494819,3.004561659,4.565449173,3.092883,4.503518881,5.995615876,5.432944434,7.923269097,7.407824368,4.336078024,4.82213821,7.866606288,6.222798861
ZFPM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFYVE16,7.887573102,0.954847907,7.922245885,0,6.552039467,2.146667784,1.787669016,0,3.733979095,2.272502852,3.601993445,8.421212011,6.31361517,5.275539952,4.669528168,8.007565817,5.846854158,5.364771571,6.587131133,0,0,0,6.088291181,6.941701999,4.393534367,0.945817234,7.433177762,6.41101483,3.530514966,0,0.535662391,3.163285568,3.215789195,0,7.21819587,5.328856167,5.941261694,5.59284364,0,8.436741918,0.779147916,5.763314673,7.387371831,7.246471153,5.138417336,8.074620489,6.662261666,0,7.761287936,0,4.329960007,0,2.491843366,1.605791493,1.998512741,0,4.408004683,0,2.043643556,0,8.128679181,4.490670612,0,4.442648979,0.913968847,0.623816586
ZHX3,0,1.365396051,1.27980073,1.192356712,1.085766654,2.514388175,0,4.064249411,1.075545274,2.138730423,1.480657412,5.808322218,1.319100894,1.060747255,2.235679947,1.912947147,5.569663172,1.635968974,2.151063832,1.232581093,2.30796944,3.715665703,1.994333227,1.159627847,2.221809923,0,0,2.56603899,1.873922738,2.026455153,5.067535617,2.805069937,1.424197778,1.005148033,6.083002813,1.515375841,0,0.821346237,2.111543324,0,0.911364785,0.795130548,3.374399406,3.600313512,0,3.811102821,1.156582391,0.340371554,0.01966425,4.767535525,0,2.150396893,0,1.605791493,3.701934137,1.610851751,0,3.537136631,0.798320626,0,2.757035726,0,2.011423959,6.479496771,1.030958789,1.538106519
ZIC2,6.17114805,7.257546194,7.071065708,8.231222923,8.475693252,7.310065349,8.083417858,7.303472039,8.557078955,8.045030038,7.85659403,8.839002492,8.63146249,6.726828154,3.98931202,7.271773281,6.328667521,7.304420136,8.728649261,9.654956433,8.760420987,7.603925451,8.688618807,7.790229705,7.981632024,4.143477943,2.44969792,7.901613301,8.710200833,7.505311535,8.885621774,6.320755524,8.336977989,5.978762669,8.421634541,6.805316596,7.540071969,6.910727048,7.082192882,6.950830529,7.514805225,7.011779282,8.020251442,8.584033365,8.237372621,6.725405989,8.502330198,8.570290321,8.191928354,8.699927357,8.579137661,8.351088316,8.464327818,7.952845721,9.041047694,0.917864406,5.759195357,7.664510901,8.447042256,6.705958488,8.447725612,7.586249559,8.505437721,5.232965184,9.862757611,7.532078738
ZKSCAN1,2.578887367,2.537167176,5.40327293,2.262076988,4.622534536,2.322572839,2.936640627,4.350252315,7.453800195,0.427439424,1.739815603,5.826988797,1.107318714,3.544342421,0,3.679698124,2.747381017,2.01235109,7.422017067,8.760064275,0,2.612135166,1.226990016,1.419383273,4.048953668,0.065315853,2.349030645,2.065843023,0.738567808,1.448187724,2.797594957,2.366465135,5.161191412,2.335666938,0.652078186,1.411310159,4.567135357,6.048750623,8.358910231,0,0.943952022,3.463673691,0.788056772,5.479686666,0,2.91666072,2.935665275,2.592488247,8.78300821,3.847621194,3.128983574,0.966489647,2.144852985,2.261842749,2.600040098,4.411183264,1.777178107,4.291688269,3.908968197,0,5.256547241,0,1.280581376,5.097643278,2.459612407,5.241987055
ZNF142,6.111401444,3.914146302,5.157867795,0,3.780512416,5.781139548,1.787669016,6.801120035,0,0,1.373946352,1.315747603,0,4.884149319,1.04473905,3.279635493,4.15923357,5.390628437,4.053948066,1.162476288,0,1.190124312,5.801795087,3.971814963,0.823677927,0,6.36466751,6.683697771,0,2.694961339,0.535662391,0,5.172971084,5.891812316,4.69877738,0,0,5.615820397,3.549428689,1.255599283,0.779147916,2.911162437,6.597959598,4.067839198,3.4862834,4.368271779,4.849033811,0.569283601,5.83961931,0,5.510767809,0,1.95999314,0,5.424327558,0,4.20217144,1.504100302,4.670294262,3.799587229,0.684909474,4.838412067,0,5.462279211,0,5.650365731
ZNF146,8.878472498,7.621490548,7.522340992,2.181867712,4.969837584,4.375322531,8.289954419,6.841978229,7.02074963,7.943708248,4.541328835,5.139723133,4.172555437,5.813035523,4.728564693,9.158777553,6.743669939,7.050644208,6.277269182,5.887657204,8.97095595,7.027398777,5.466933022,9.254106618,5.437799667,1.917943142,7.996569358,4.737217755,6.19238442,6.04269195,9.25764972,3.734543166,5.512904102,1.548184745,3.899717967,6.182312935,8.031638014,6.814697944,8.518568228,4.445408441,8.461855784,7.928286473,8.740658814,4.993447663,5.701029187,2.91666072,3.504860724,5.667746147,8.888060587,6.481387816,3.16401231,2.53865938,8.803672337,6.289625321,7.666911385,8.973193685,8.60285418,7.07139299,7.768438358,7.193813865,1.147438398,3.350935435,7.515984999,9.261605881,2.438588094,5.131670926
ZNF160,1.922749378,3.702722613,0,4.0815201,0.700405253,1.080052171,1.652391374,3.113718204,2.540691126,1.452592683,0.675291663,0.71405166,2.822740234,4.794173534,2.799790185,7.063355755,1.436456974,0.632721386,4.921317604,2.300349094,2.725601857,6.5021361,2.223152746,1.59802322,2.214648768,3.212830481,3.668507177,2.025633812,0.989273729,6.389605708,1.077605807,2.025205766,7.805758732,2.990484162,0.66960548,6.040511111,0,3.725346133,2.037626008,1.584113396,1.364828678,1.820409851,1.587363659,2.703268828,1.45477323,0,4.31460016,4.460143043,4.354248334,4.784843698,0,3.529946359,2.67015054,2.658423969,0,0,1.303238046,2.61874054,0,3.602606653,2.754439974,1.417863977,1.455988683,3.555297762,0.786648152,1.361063269
ZNF165,0.792991764,0,0,3.210068838,5.293730264,3.960619561,1.779446964,0,2.468244781,0,0.844701216,0,1.951287976,0,0,1.062735244,2.990097408,0,5.137197072,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1861799,0,0,0,6.185477251,3.364239853,0,0,0,4.661645248,0,0,1.486031519,5.738976041,7.498762298,7.319057882,0,0,0,0,4.261672378,0,0,0,0.556263231,0,6.022778761,0,0,0,3.407976294,4.969032314,0,0
ZNF202,0,4.16114236,1.223194084,5.692170992,0.684153039,0,5.365345512,4.088901309,1.844259689,6.741571741,2.88110509,4.872678362,2.739333202,3.475582728,0,0,7.915049566,6.648985677,3.076072871,4.379524555,0,0,0,4.614987899,0.823677927,4.287294599,0,0,0,3.481367861,0,6.549889656,3.215789195,6.148183972,3.590296506,0,0,6.029200609,0,4.447245025,2.896282121,3.811931412,0,2.842174079,4.777010196,6.428988606,5.79044435,0,5.574707569,5.871102145,2.53054876,0,0,6.608313639,6.217211808,1.474375301,4.23858153,5.607283229,1.356947923,2.08106896,1.147438398,5.507212459,0,3.402568568,0,0
ZNF219,1.663884208,0,1.223194084,1.123755766,1.776960383,4.643640917,3.297079547,1.379452322,3.990632464,0,3.779709839,0.802942988,0.96071141,3.214612898,1.04473905,4.438883305,0,4.490725281,2.237740731,2.237330957,2.347134731,3.492339331,4.075421472,0,0,2.713185166,0,1.870129774,0,0.833655107,0.925403335,0,1.542625192,1.834300969,2.651253302,1.09547869,3.624538528,2.28510944,0,2.368206604,4.663798765,2.188269797,5.108630013,2.842174079,0,0,3.504860724,3.279197665,3.880052137,0,0.84504359,1.380450224,2.632985271,1.334855414,1.320738411,0,3.44604259,3.432230586,0,5.426455288,0,0,4.383368779,0,0,0
ZNF239,5.261750998,0,0,1.123755766,2.012136743,4.829053344,0.986248122,3.407376572,0,6.942195378,3.399268634,0,0,7.16645516,0,0,2.690864671,5.192993199,7.37524388,7.486484962,0,0,0,0,3.355995638,0,0,0,0,1.35861556,0,0,0,0,0,0,5.751966842,2.497947723,0,0,0,2.79271161,0,0,5.858905307,0,0.719834582,0,0,0,6.361497126,1.767758215,0,0,1.320738411,0,0.956734126,0,0,4.561841937,7.149375795,0,0,4.544817501,0,4.753038726
ZNF24,8.902968387,6.953348604,7.027454157,8.396783568,7.639374485,9.161404744,7.638831782,6.577429674,6.787419148,6.521166684,7.891055516,8.095630507,4.24634107,6.622886201,6.276785265,6.903144445,7.08673959,7.632047958,7.935504305,9.032349703,2.141951372,7.67803049,6.414897251,7.104558908,4.339693903,6.710714585,1.692207793,7.200270931,3.416289543,4.361408494,7.1789277,2.764132717,7.04152943,7.961502532,6.299965117,6.654908829,7.098083573,7.838331391,7.45014629,0.760290405,5.696113673,7.478580174,4.973151286,7.937210701,7.574385857,6.633205237,6.093545194,1.773546118,5.907159833,0,7.352697446,7.348313006,7.097574361,7.581714312,7.827748107,6.532934054,5.162440275,3.432230586,5.246171617,5.313770917,3.153613131,6.994661925,6.483077278,7.768386005,7.323369481,7.275186089
ZNF280B,1.301779394,0,1.875489338,5.318731312,6.949128707,1.440430968,6.230210699,0,6.213344296,1.187262299,1.373946352,0.839424203,4.56860315,0,5.334948541,0,0,1.591668244,7.204644804,1.178352178,5.136270544,5.635333975,6.352885705,3.298116702,0,0,0,5.735548911,0.910448543,4.785088077,2.336558808,5.018253245,6.773693172,0,0.565785728,0.649311809,3.096907346,2.40180954,1.764778869,4.492415828,4.241630273,6.013015234,6.336245154,6.190538341,6.040941912,4.368271779,0.890665366,4.908197809,4.295470298,9.984378092,4.908897173,0,6.90585095,3.477871343,1.320738411,0.73724318,2.626441869,0,8.434790799,6.10549639,0.733167932,7.883868335,7.560948502,4.332689891,1.505475063,0
ZNF30,0,0,0,0,0,0,2.882970037,1.379452322,0,0,0,0,0,0,4.838242486,0,0,0,0,0,0,2.276547909,0,0,0,0,0,1.470113255,0,0,0,0,0,0,0,0.649311809,0,0,0,0,4.39583578,0,4.128751219,0,0.678424673,0,5.823785365,0,0,0,0,0,0,0,0,0,0,0,6.011183459,0,0,0,0,0,0,0
ZNF398,5.231403658,3.46106542,1.066534805,0,2.391577746,3.921172479,1.85377031,2.271441548,3.035994812,0,2.420491425,0,0,0,5.416205464,0,0.623622844,2.145273221,6.643566512,6.576917352,0,0.791257884,1.66108835,0.794538618,1.153261001,0,1.096308643,0,6.040645152,5.899370998,4.241257912,1.283249286,0.745032408,5.102835758,2.784917157,6.535696373,0,3.880635983,3.23905141,5.870995264,0,6.146157244,1.121125154,0,3.986199417,4.503583363,7.01535837,5.842731599,0,0,0,1.035827927,0.970617819,1.05165337,0,1.478985351,0,6.026465469,6.00265965,0,0.565601926,0.833710546,0,4.815612618,8.021764631,8.49037425
ZNF471,4.720141352,6.551597756,6.581935486,4.983938766,4.963398608,4.545930169,6.770989152,5.840856625,4.869796537,4.309783305,5.209694671,4.241568285,5.834810402,6.07671318,6.661487773,6.163493292,6.470684501,4.617262458,6.257080653,6.598833778,5.306885846,5.32480217,4.433085924,5.876291492,6.071152564,6.498027349,6.270432851,5.839122261,5.24648577,6.199858136,5.328201241,5.815381698,5.705579355,5.683222918,5.97249259,5.731757629,6.987751295,5.614223881,8.043545807,5.448362543,4.545793751,6.239457971,6.677262402,5.675878686,6.44194832,7.171967968,7.308552276,6.693754773,7.619835558,9.152245742,5.898808677,6.088187249,6.216970572,7.461656706,6.537351917,7.551556637,7.101142572,6.953211959,5.431226015,7.418344946,5.501638898,4.839185342,5.856746762,6.794407342,5.729393453,6.009206632
ZNF488,0,0,0,0,0.684153039,0.892981304,0,0,0,0,0,0,0.96071141,0,0,0,0,5.36735475,0,0,4.594910014,0,0,0,0,0,0,0,0,0,0,0,0,0,4.616444661,2.471801048,2.256380766,0,0,0,0,2.188269797,4.533763194,0.753319165,0,0,0,0,0,0,0,0,0,0,0,0,3.563216593,0,0,0,0,2.834994106,0,0,0,0
ZNF512,0,0,1.875489338,0,1.495835988,0,2.299861726,4.088901309,6.672945363,0,2.529910042,0,2.518874229,4.742532802,0,1.062735244,0,3.78190369,0,0,0,0,5.211109652,0,0,0,3.698574186,0,0,0,4.408191506,0,7.409416222,0,0,1.435767022,0,3.251389423,0,1.916601299,1.950269821,6.149053095,0,0,6.410320397,2.91666072,3.866597137,2.660301716,7.442251289,0,0.84504359,2.890249049,0,0,4.457538478,0,3.563216593,0,1.029241905,2.08106896,6.109343252,0,1.190263953,0,5.49860489,5.69503828
ZNF516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740992779,1.691510582,0,0,0,1.957320383,3.496119219,0,0,0,0,0,0,5.493824762,0,6.475984281,0,0,1.898562566,0,0,0,0,0,0,0,4.12565084,0,2.91666072,0,0,4.477125427,0,0.84504359,0,0,0,0,0,0,0,0,4.910773663,2.215866998,0.821240702,0,1.349330152,0,2.798220341
ZNF518B,3.492788109,0,0,0,7.34909016,0,2.148476167,0,0,8.649457763,0,5.559757962,5.17040451,4.134736823,0,0,3.847441925,4.7645636,7.212692005,1.797770922,0.749623962,5.392838382,6.587248051,0,0,6.230786714,0,6.235695077,0,5.268485093,0,0,0,0,6.418899394,2.612536199,4.010032738,0,0,6.902200268,5.173516567,5.145269673,5.452204875,6.077021917,0,8.359961092,6.938604172,0,6.82696767,1.611002188,0,5.360624188,5.974044377,0,3.998140687,0,0,0,7.057572127,2.899642052,4.134484325,2.834994106,4.469370964,7.540044561,0,5.879736492
ZNF521,6.389354196,2.508904326,0,0,5.630541597,0,6.294730874,0,5.219927844,6.49852079,0,2.635196068,0,0.941368455,0,0,0.994349702,0,0,0,0,6.830251708,4.135826321,0,0,0,0,2.657939314,0,0,0,0,4.462422375,0,0,0,4.778492209,4.813425945,7.190854295,0,0,4.759633213,4.211354703,0,5.650537252,2.91666072,2.082350355,0.569283601,7.459227206,0,0,4.820660616,3.837616927,0,0,0,0,3.7923703,2.043643556,0,4.553436746,0,2.615364403,6.336115837,1.868949673,0
ZNF585B,2.361642214,3.033503102,2.883529448,2.181867712,3.262698777,2.961163285,0.961023529,0,1.594899843,2.669990187,1.408960153,3.403776083,5.094920288,1.228793699,2.964057805,2.455812258,1.633862009,2.758449549,0,1.887424076,2.58031474,0,6.267582075,2.507478552,3.455539635,3.023673022,3.094658136,1.299016037,1.076103123,2.874950094,2.711088993,1.406600636,0.612899828,1.54501667,7.380074003,3.899783369,0,1.591911838,4.125302531,3.124716075,3.090722788,2.49637271,2.448481519,1.172980123,6.00241286,3.817820388,1.556296749,3.369756958,5.0900063,8.519608566,1.008146329,2.465154021,1.871588666,2.052132525,4.803895953,6.400995866,0.866549833,2.825985625,1.71355673,5.297268625,1.886647263,2.479887983,2.222298354,0,3.14020952,3.389205978
ZNF587,6.059887757,3.919524257,4.95182569,7.515510217,2.966042264,5.101360334,6.886920534,4.8482694,5.62702107,4.386230156,3.995920902,7.100816709,4.35840152,3.919087916,5.289795202,3.996508348,4.431480005,6.041700792,4.767997877,4.642451876,2.49570139,4.88354065,2.048130734,6.38220783,1.344728939,7.568081895,7.512456085,4.493679789,5.689195872,6.848002585,3.808554227,5.649418995,6.105783779,5.881331189,2.622292602,4.020410447,5.902607007,5.34863435,5.772734027,3.225542068,2.990289599,4.997521244,3.322569619,3.951813482,4.636076633,5.765278845,7.718759856,6.490414468,5.028855123,6.115132476,3.29969954,3.145532887,5.892292105,3.101289626,0,7.445437922,3.270779881,2.928146329,5.175417539,4.78790978,5.235993318,4.507793972,3.583310601,4.427750073,5.682473151,2.924885719
ZNF589,4.325477038,0,4.088782989,6.211526,1.146340359,6.189603388,5.818339127,0,0,5.249402077,4.0804748,6.648284035,0,4.869689054,6.565659752,0,1.631553976,2.510779386,1.598961577,1.867977078,0.749623962,2.340011057,3.792101155,2.333387713,2.821079417,0,6.2432794,1.157336947,5.651317771,0.833655107,3.559562978,3.304274125,6.470599462,4.771239585,1.972464029,0.830851752,2.256380766,2.624786479,7.32626381,1.800710229,6.210309645,5.666932668,1.348385607,0.245045277,4.777326087,6.893815298,4.921356404,6.210462397,3.206974589,1.630280778,0,3.753092831,5.085460974,0,0,3.306432144,3.962005144,0.705335555,2.36843481,7.161616329,4.824872194,4.368508875,3.009113677,4.332689891,0.913968847,3.349943696
ZNF764,0,0,0,1.747718472,0,0,0,1.431782124,0,0,0,4.794315017,0.859008761,0,1.537424196,0,0,0.797808302,2.07928945,1.162476288,0,0.962346001,0,0,0.836175097,5.762584648,2.374087554,0,0,2.670354731,2.200648895,2.386584253,0.891093361,0,1.340173173,2.333843073,4.564834296,0.858810366,1.804940656,0,1.348692876,2.085197673,6.337992704,0.782366509,0.554151874,0,0.813099429,0,1.875476341,2.905478223,0,0,0,4.460657527,2.556621206,1.474375301,0.778286408,0.726840131,0,5.724127934,0.722582469,0,0,4.988743923,6.120422556,2.527505005
ZNF8,0,0.954847907,4.197723358,0,5.335953283,0,0.986248122,0,0,4.545414639,1.760296891,6.07198626,3.099321313,3.214612898,0,4.364571499,2.690864671,3.78190369,3.414555631,0,0.749623962,0,5.182757924,1.679679491,0.823677927,0.945817234,0,6.28418678,4.21665631,3.141097398,0,6.125084116,2.752689477,0,3.700976302,0,2.256380766,0,0,0,1.654596393,0,0,4.007613873,2.000705449,2.91666072,3.929208689,3.541428708,0,2.353119791,2.065322792,0,0.658207148,5.15953459,0,0,2.387941619,1.153363174,1.356947923,0,0.684909474,2.982276977,4.803270584,6.392012386,0,4.693962468
ZNF83,3.410684268,2.525458201,2.076031898,4.340226069,0,0,1.282320336,5.380835333,2.247933186,1.543893283,0.844701216,6.164753385,3.38718245,0,1.088665899,1.062735244,2.028825905,2.848607539,2.212511424,1.162476288,6.013713679,2.40079974,3.783819409,0,1.981401274,0,0.994957121,0.91473152,0.869359767,0.833655107,5.86281285,3.164451299,0,0,8.05650356,2.528331909,3.624538528,1.354650937,0,9.057058572,3.762120578,1.486719577,0.549798385,5.024171634,2.171938584,0,3.06286644,1.823700278,0.741965832,9.357368097,2.059822381,7.095079506,6.476694006,2.785731207,6.505833098,4.644522307,5.940982499,0.69990895,6.192856046,0,0,1.911089282,0.869361701,3.166564688,0,2.147176276
