X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
UPF1,4.450097015,0,6.290640969,5.844498615,0,3.854933191,7.15310214,3.633589379,0,0,1.108400089,3.254828181,4.128056287,0,2.790727189,0.698068518,4.31317708,2.394711018,1.190935172,3.178410302,4.303966182,5.098131785,6.32938333,6.274128372,0,0,2.639548981,2.408300489,1.77902575,3.351231497,0,2.585660218,2.535960764,3.67356077,3.816993416,3.033162695,0,3.189686394,7.23592645,2.077218738,3.60645295,3.757430915,3.462738504,0.811525584,0,5.54777944,3.9380456,5.561077985,0,4.930037424,4.698163245,3.824549788,2.913455435,2.522440932,4.511655563,3.460009364,2.815016609,3.179901417,4.779425194,3.83628818,5.946329415,1.735764707,0,4.032232559,2.140050678,1.879170509,4.040700969,0,0,1.566705489,3.969919621,0.790166769,4.96776459,0,2.708188104,0.533230334,0,2.68426666,6.055104615,3.663801884,0.456290186,0,5.442820195,0.586960339,0,0.931847514,2.193767857,0,2.724137341,2.879677958,0.51317421,1.960797749,5.151770665,5.23115433,4.548157223,0,2.98006814,0,3.10847501,0,1.208334069,1.470006976
UPF2,0.93120991,3.172552141,7.357046408,0,3.382744585,5.371844583,6.671520024,5.388230856,2.783128256,0.871807566,0,5.73911093,8.953722464,2.241230947,7.911177974,6.420163444,6.472286194,3.250572835,1.548195039,2.329567108,2.507955623,3.659733761,0.966715585,8.663911666,10.09357521,3.465012454,6.758130578,0,1.77902575,2.024460648,4.347350757,0,7.171816795,7.219202822,2.915888522,1.763556454,3.206313484,5.539006977,4.906029362,8.101596862,4.46714569,2.76133316,5.319249027,5.189354879,5.21273094,3.17667409,4.971506292,4.678428307,2.94551953,3.8347459,6.555034221,2.387507547,7.627045238,4.565177093,0,3.730980577,5.597614131,0.656166299,2.257146421,5.406454706,6.233124506,6.616279178,6.271226554,4.498384951,7.511468311,4.850889577,3.125801158,3.396778846,5.268568951,3.36748365,7.583673827,3.486693893,4.013146196,2.942214525,4.052993782,0.921689069,2.876718377,0,5.281389895,7.880660479,8.619713251,5.005968398,6.365034265,1.588955414,2.052354198,4.864891398,4.587293542,2.371359006,6.967461074,4.97853059,1.996500047,3.651484078,3.525463175,0,6.28055428,3.182855545,3.574045499,2.231259629,3.10847501,3.999402604,6.377429401,4.190596311
USP44,7.532126223,7.443980978,0.609508944,4.005052572,7.486832919,12.8196778,5.944161774,1.536994543,3.781090883,3.657566752,1.108400089,3.817948103,2.032439828,3.492110606,5.247876468,6.61594138,3.730246928,3.541860968,8.532703356,3.178410302,0,0,3.107018569,6.606018494,7.209815233,3.465012454,0,0,9.047121803,2.486095534,3.416539587,4.000784908,3.944754344,3.59314715,8.980462528,5.463234567,3.035826914,0,3.414230108,7.281295739,4.824213381,5.30505245,7.468139651,8.386568808,6.605030384,4.909336622,6.171209667,7.343136665,2.210477756,1.306997306,4.759875213,7.769967814,3.098608619,6.613448342,1.897771163,7.23407666,7.087027204,8.601381004,6.157690077,1.357707943,5.908487467,7.786259748,0,8.912880868,9.529573083,9.556803627,8.95744626,6.586983211,8.225561057,4.950687273,9.604285312,7.086568882,8.286148101,6.007681782,1.00458362,6.811783282,6.848071512,5.496317517,8.068307467,5.070678503,0.80241531,8.169026675,5.503989098,4.050017318,0.535743379,4.989666825,7.672479521,6.134882756,4.645747021,6.383485885,3.378249463,3.041230597,7.411673001,8.488628304,8.707928787,5.900193792,7.128799203,4.874388219,0,7.03003478,6.991688872,8.526803298
UTP15,4.565653939,4.469152135,1.036664806,3.619659479,8.166645492,6.933390871,3.563564365,8.236010188,3.559038224,3.082291805,8.202867509,2.143465132,3.360769266,10.07219626,4.390892847,3.533517638,3.829376361,4.61016537,3.721215676,2.329567108,3.913071693,5.668985666,10.88912855,7.209151294,4.768535285,4.091116551,2.299691935,0,1.77902575,6.51597931,9.059005262,0,5.814646129,10.47851235,0,3.40345368,4.252825036,6.211735217,3.953362867,0,6.374819194,7.034453427,1.417311797,7.10583015,2.242707213,8.675212966,6.510234591,6.419905447,4.080732847,1.615399568,0,5.145911069,0.426431767,6.610103754,8.465173939,0.540767008,3.755505172,7.828682717,3.25170617,8.802115052,7.653654609,6.757115418,5.943382976,7.798086455,5.474221691,7.766207973,9.784294349,0,0,7.13249151,7.551036394,4.302155633,8.571445038,8.428625373,8.480822556,9.278875352,0,5.790158418,8.446851387,8.83124876,0,4.670238356,0,10.21314096,0,7.624600738,6.093334015,1.031092219,7.797753622,5.624537318,9.002371868,8.153488777,6.715964314,8.184253477,8.268664776,3.344615178,4.920459846,8.067721108,7.567355818,6.196588149,0.522961861,6.410850472
UTP18,6.654724764,7.793263696,4.278051151,8.545502371,8.496192545,4.804198149,1.957653937,8.825437879,1.978824009,0.871807566,7.922401732,9.341600656,7.949806694,3.812293918,4.826752106,8.36725437,7.09728608,0,8.99172223,1.43897498,6.635911479,5.520129767,6.245669477,3.038826302,4.622401355,4.83881283,5.547649473,6.322246091,3.052386353,1.341529679,9.913521984,0,3.035526155,6.711204142,6.632324097,6.278930935,5.563558793,6.471521792,8.032801584,0,5.434157733,6.980004837,7.666465597,5.410363155,6.229486583,8.122907034,8.127073157,5.797377196,5.422806779,4.858525454,8.695316528,6.261440277,1.615149487,8.155854178,4.635507311,4.84496252,6.556835669,7.954525293,4.445758138,2.693703158,7.119851851,6.978119861,7.913944202,5.896991009,7.491219631,7.434364369,6.32094083,6.908770989,8.65170899,6.867699137,9.130605009,8.470447624,6.602588053,0,8.554092728,3.437980073,8.916485397,2.960590454,3.718390518,3.774886997,4.178907775,5.358526463,8.498096222,7.853298576,0.925526965,2.469518034,8.668742166,8.956280303,5.903624162,7.030568996,6.791645002,7.40722542,5.94456283,9.018466977,0,7.189031451,7.332689563,8.833379483,7.890968495,7.757672222,0.522961861,8.077217969
VAMP7,2.877375507,2.609128001,0,8.146199496,0.893225161,3.854933191,3.562684233,9.129686583,1.566154806,0.871807566,4.103069366,4.795769735,0,8.987013617,8.886010024,3.533517638,4.31317708,0,3.97769925,0,2.507955623,3.659733761,4.258016673,0,4.622401355,0,7.39578075,2.408300489,0,8.006809612,7.530428082,7.943348323,0,0,0,9.181580927,0,2.087344183,0,5.421528891,0,0,7.646513054,7.913554281,7.411275714,6.616549587,6.270940446,5.916841392,3.67029379,4.224281426,0,0,0.426431767,0,0,0,1.842939816,4.441750302,1.939353528,2.044587859,0,5.642174668,6.148364621,0,5.89137427,0,0.634188836,10.29839797,0.598699271,5.102602366,1.034107615,0,0,0,2.914826305,4.931349779,0,3.482414288,9.233887689,7.746549698,5.980151949,0,0,8.291368309,0,0,0.482560079,5.399890422,5.131196343,4.023580013,3.874794867,0,9.899963238,2.047461396,4.448438084,0,3.176100395,0,0.53457166,0.459257856,0.522961861,5.837508063
VASH2,8.307473983,0,2.518952576,0,3.792840083,5.371844583,9.515195482,4.101489918,1.566154806,1.411376598,5.4520146,6.055626818,2.203552408,4.295724121,3.304463923,3.184329124,10.43918091,5.132154855,0,0,11.08457804,0,8.046636162,9.597712651,8.111329096,3.092879842,2.639548981,2.753743185,8.562056249,2.486095534,2.545693915,5.808177196,1.76545616,8.494730897,7.363460838,4.333618915,3.496636539,7.136837044,0,5.121399027,2.240832336,6.865479668,7.906499512,3.623632259,8.195959337,6.827702473,7.558818832,2.536359849,4.399894824,8.602270693,3.165998251,8.015449199,8.953737486,5.806830442,8.685737863,7.12616184,0.897215375,6.486826493,8.785861648,2.294824359,3.032763358,2.038230064,7.985746112,5.584282108,9.064653742,8.661175965,5.045257778,7.582333304,7.532413419,7.911631564,4.5238616,0.790166769,7.237926722,7.941753208,0,1.479573941,6.269356837,7.602206078,3.864548633,9.566405639,3.012242441,7.96613776,8.185222269,7.71110514,0,4.77495934,6.737476413,6.126610614,5.793748106,4.689491884,4.033751237,7.269842419,8.62776747,9.091212746,8.716938887,9.288000176,8.053653517,7.81037416,5.446542167,8.177955131,6.464799101,8.064061224
VHL,2.566651672,1.883284195,7.502714836,2.263537337,1.881046976,0,2.415125306,2.728922824,2.797443233,1.789380594,3.910216356,5.359515438,1.604087621,2.345442724,3.637770667,2.436249629,3.517219683,5.879607065,8.331873528,1.693646405,0,9.317222288,2.124142636,2.272522771,0,4.5215698,1.286068677,1.351094004,0,3.760193884,3.499123093,0,3.274907217,2.588639212,0,1.833098484,2.521672476,0,4.392155735,0,6.898423386,2.09607994,3.890375216,3.137476561,5.018727603,7.120909365,2.799132565,4.06695464,6.686771316,3.379313337,1.448960627,3.896474389,4.403015792,3.924968855,1.913517965,2.896910097,1.658174527,2.049141879,0.669657519,2.333360335,1.32687614,2.140904899,2.753517896,5.5664167,1.755709398,4.526392221,2.885064798,4.898976188,1.869496055,0.716020728,1.130473505,4.05113715,4.997825106,3.349654355,1.524499787,1.944276333,7.363098852,5.687161831,2.139329936,1.797302145,5.372861691,0,6.284538556,1.53748395,2.312158776,3.899599649,1.8343256,4.822188456,4.595002709,3.151570523,1.664532497,4.608103063,3.164543225,0.963902982,3.561584672,1.840177768,2.446241136,1.966089912,6.066733739,4.962626105,3.595051085,6.486924542
VIM,5.033009214,0,4.82468994,8.424279797,5.242789702,10.7411415,1.288151264,0,1.978824009,1.803170275,1.727758539,0,0.599470328,6.407353893,5.92926603,6.143661005,0,2.394711018,8.291917354,8.5291528,7.325499561,0,0,6.900638601,9.508406163,0,0,5.638928463,0,5.601701313,0,0,4.153700259,8.32461414,5.905021227,2.533733248,5.768033066,4.839054038,0,0,0,0,3.387953165,4.777541898,4.857798216,3.60114454,1.719135973,3.561054415,2.121600514,8.205133134,0,6.605961462,5.436307937,5.096714586,7.171271455,6.967463564,5.929353162,0,4.804038377,6.856289923,4.495136896,7.267162125,0,3.339263814,7.744241355,6.02872911,0,5.976395361,4.324160586,0.986328947,6.534288455,0,2.259005942,4.051643798,5.630579754,3.849496674,2.060873222,7.379724632,2.245613945,0,2.545009543,2.445600251,5.513705884,7.140369042,0,2.688472388,0,0.605764921,4.645747021,2.879677958,0.890931984,8.230773158,6.789965887,8.222597097,1.35753768,7.524893927,6.836371712,3.800540847,4.630588199,0,6.21722234,4.958561978
VPS13C,4.188291393,3.338686473,1.058679452,3.092218693,4.181617111,6.923819918,3.94687032,3.633589379,1.566154806,2.401238295,4.726812332,8.727315935,2.203552408,3.812293918,3.839910823,1.468542165,3.383984329,0,4.143972007,3.468109188,3.375215929,4.139648226,4.889063947,3.564052884,5.335745661,3.760571483,0,0,1.77902575,6.161346425,3.955746826,0,9.35123448,2.364741009,0,5.284149641,3.206313484,0,2.543582348,0,1.975141568,3.273566252,2.587994101,0.936312138,3.94509773,0.661305453,0,0.678210999,5.037459695,0.796705863,0,0.556091571,0.426431767,1.868776084,1.240732758,0.540767008,1.513139741,0.671896684,2.394440545,0,0.859301031,0.521088778,6.937831898,0.565642677,8.200406313,3.949400164,10.27786942,3.363760889,3.845300964,1.979444531,7.700090749,0,3.743063168,3.776520444,0,0.533230334,0,8.246731933,0.553654026,0,1.852600084,1.688744903,6.060148204,0,4.280418161,0,8.476152909,0,3.609197565,0,0.89756371,0,0.590462486,0.421686791,0.604854013,1.885057258,1.460096617,0,0,0.807081858,6.385895908,0
VPS54,0,9.018045175,0,0,0,0,8.982245665,0.964174378,0,6.056721901,2.491662394,0,0,0,0,0,0,0,0,1.591331151,0,0,0,0,0,1.81174168,0,0,0,0,0,0,0,0,0,4.894531205,0,0,0,0,1.164935739,0,0.638729958,3.867026093,0,0,5.618832562,4.609164932,0,8.258198021,0,7.497031166,0,0,7.715767651,0,4.381058795,0,5.942768475,0,6.378756291,0,0,0,4.585111766,5.540632038,0,0,0,0,0,0,0,4.175303402,0,8.87422603,0,0,0,0,0,0,5.321619122,3.86355425,0.925526965,0.931847514,0,0,0.8488726,0.710160238,3.492171608,0.567670653,0,0,0.604854013,0,0,0,7.771676521,0,0,8.074851962
VWA5A,0.93120991,0.789740926,0,3.092218693,0,0,0,1.536994543,0,0,0,0,0,0,0,0,0,1.645867077,0,0,8.42304795,0,0,0,0,0,0,0,0,0,0,0,0,1.201961189,0,8.714879706,0,0,0,0,3.60645295,0,0,0,0,0,5.300034396,0,2.94551953,0,0,0,0,4.159710636,0,0,0,0,0,0,6.217889151,0,0,0,0,0,0,0,0,0,0,0,0,0.800788901,0,0,3.394673702,0,7.069558261,7.768023398,0,0,0,5.838770457,0,0,0,0.605764921,0,0,0,3.411775005,4.00195211,0,0,4.986770632,1.952680575,6.116148391,0,0,0.522961861,5.709752092
WDFY1,1.492493658,8.083001089,5.839308577,10.23075744,4.11179483,7.566599035,6.191377295,5.483607791,2.299329259,1.803170275,1.727758539,2.318439161,2.203552408,8.744027797,10.29839172,6.607771446,3.623800322,2.394711018,1.548195039,5.624058192,0,3.219260193,2.941238444,7.594603924,4.459779389,1.81174168,2.914413421,4.188554782,0,3.351231497,4.908492767,3.460192748,5.420238921,5.793088964,2.915888522,3.942237267,2.842459498,4.889749439,9.069231663,8.325328182,4.383753808,4.648711108,7.542776438,4.737267971,0,9.058052812,3.704324907,6.517642532,0,4.57597998,6.455972735,6.735320265,0.755153475,4.627131143,8.385847167,0.540767008,2.978651788,6.189437507,5.752917134,8.373901811,0,8.415851046,5.024061801,3.582973578,6.507784264,7.393577681,2.10848735,2.527635977,1.346560879,7.276437738,3.956836576,0,8.320696795,0,8.645011119,9.077282456,6.269356837,7.104524991,3.436131263,0,3.847228493,4.902502766,4.964828987,5.363391552,5.38279972,8.822464122,4.436660535,8.901151925,6.260990323,7.959280235,8.06418093,0.567670653,5.089059399,8.758855999,4.456331993,8.534827297,2.753147078,6.203141241,9.198789457,7.932915885,0.522961861,0.528629408
WDHD1,9.514725024,9.353504174,2.054653602,4.308897164,2.402345021,5.371844583,3.037513189,3.740097243,3.29647935,8.953185842,5.004936637,8.190409278,1.021707396,3.904966797,3.981803546,9.279325585,2.515955393,7.384481458,3.829990102,7.304102631,2.507955623,4.601497861,5.256295958,2.002735819,4.622401355,1.81174168,3.518879598,8.891538003,6.428243215,6.3643841,5.477353594,8.833725399,4.935352054,1.620727577,2.915888522,0,5.209678315,3.189686394,6.869481397,8.561218041,5.861525788,7.785732442,8.683851061,8.303291593,8.168956908,7.137611951,1.950651153,8.207725668,5.17665747,6.237451806,0.648235458,4.203874655,3.702983122,4.394836381,1.240732758,0.933188462,6.388824889,3.179901417,8.529243539,0.833002182,8.658527852,7.13784767,2.150325202,3.269158885,5.343954514,0,2.282277861,5.604741603,6.005964154,6.949740906,2.222638562,8.611433295,6.143102076,2.794192859,0,5.27444916,0,0.747123103,8.721163254,0.488054558,4.65424075,1.688744903,0,6.215357883,6.300053923,0,1.758441818,5.147218606,7.752004099,7.044537044,7.94371767,4.079825617,7.096566937,6.797072333,7.125605393,6.296051047,5.147060226,4.23876845,9.084522016,0.807081858,8.098368334,6.720450291
WDR12,0.93120991,9.214838512,7.499197516,0,8.553246801,5.371844583,1.66139554,8.143025635,5.142414483,6.020290519,3.511541051,5.413158297,8.811692783,7.018101154,5.820127465,7.714955263,5.345041832,5.514644142,3.010159944,8.685476241,8.499791565,2.582039299,4.024158241,6.297375284,5.876875075,6.300680458,6.953464937,3.032243729,10.05495597,5.053900861,3.416539587,6.728749779,1.76545616,6.306875883,6.632324097,6.666817933,10.1042306,8.780384949,3.953362867,7.613279002,8.535995453,7.126450507,7.220627984,6.327004081,1.519250892,7.162433369,8.325453461,6.141961913,2.121600514,2.622909548,7.511911102,8.251747521,3.494730393,5.378535135,6.371404097,7.159080096,7.255446992,2.330909967,7.289751531,7.275505623,5.587531156,6.867292817,7.879170802,6.401359493,8.455939153,8.041693223,0.634188836,7.986478054,7.909412659,7.766547965,7.760630995,2.216104584,7.531611623,4.519485316,9.626406525,8.122517597,3.775003206,6.047243441,1.521651014,9.848061264,5.962874788,7.164222194,8.34517654,5.4652811,7.602633893,6.401050257,6.631010408,5.059193396,6.877241395,2.267809894,6.830069244,4.993503719,8.485892122,6.945000988,6.765677211,7.1749545,3.641976441,7.199436249,0.53457166,9.835030999,6.548795164,8.079532897
WDR3,4.315957604,3.172552141,8.81196873,7.313693876,3.122231851,4.804198149,3.302935594,9.942839736,3.433723512,1.411376598,4.659773129,7.654972104,8.510354439,7.437196922,3.59688705,0.698068518,2.515955393,6.429186632,5.075390324,6.075489692,3.913071693,4.871080315,8.881181098,8.379543907,3.820517501,6.800498421,0,3.466383619,6.993912704,4.030511554,7.604038436,0,3.405891531,6.794298208,0,3.40345368,2.030762934,0,4.652586711,5.121399027,9.570805985,6.990972783,7.547079198,7.607715391,8.451297118,6.983929275,6.976539449,6.178283558,6.039236483,8.262082981,1.708849624,8.199597991,8.197446274,3.176489274,5.193217906,3.199346172,4.522576865,2.874754394,1.531181801,7.004210787,8.131179629,6.163304357,2.150325202,8.116105217,7.640943514,6.869120952,2.437365922,2.527635977,0,5.715051462,4.313405122,2.216104584,4.439969737,5.1945034,3.400600955,7.634422814,4.0756985,4.743127935,8.601166255,6.116229185,6.99853433,8.590043905,8.302732139,7.653701667,5.947385809,0,6.945614474,9.352902369,6.100899327,7.6344204,6.681216984,3.906988233,7.445884031,6.133165354,6.539054773,5.806091677,0,1.509806702,2.772024202,0,0,7.701221594
WDR35,2.468419774,4.090244369,5.786007828,4.308897164,4.993839539,6.76494057,4.303630106,8.425374387,4.557848706,9.171962235,5.696740059,4.083357336,4.43338731,5.030690324,2.627562896,4.203614486,4.564064891,4.333726346,1.834312225,4.096445727,9.162271553,3.996710982,4.106395682,4.747994786,3.820517501,5.072044085,7.564753561,8.261636655,3.052386353,4.759229291,6.379570974,4.000784908,5.439514371,9.180000181,2.915888522,4.773403015,3.738209594,0,0,1.384030194,5.732642465,2.76133316,6.023480732,2.007290765,6.835713973,1.796815172,4.944909583,6.498617653,0.87809057,3.591793397,0,4.642679083,6.27353066,1.038831614,6.221335896,3.872077356,5.871232976,4.065642668,2.631830386,5.324429894,0,1.352592762,9.478777407,0,2.394985758,5.892511391,1.409360814,0,6.249733362,6.44946323,5.275099292,5.660799031,7.01108864,1.988489777,8.788834905,0.921689069,2.060873222,6.467805988,5.263931603,0,10.08603135,5.704498762,0.907822859,7.447733118,4.438671541,0.931847514,1.758441818,0.605764921,0,6.353503235,5.347962366,5.234262766,0,3.055222019,8.974600267,1.657612874,8.196040288,0,0,7.305075177,2.302207818,8.422362715
WDR5,2.21023239,4.560206477,5.221397282,7.984077918,1.440764666,0,1.66139554,0,4.295052282,4.948523866,3.184668912,7.152654072,8.816481399,2.241230947,6.014303679,5.718457605,3.096197907,2.885198779,0.715017749,2.815538034,0,5.294261302,0,4.46291267,3.150070402,7.359247098,2.299691935,9.907425859,0,6.280027203,2.545693915,3.460192748,6.381865482,3.105918838,0,5.680947664,8.57214572,1.392221366,0,3.61703414,3.277334043,8.549930514,5.259881869,5.159187266,4.728343065,3.361693055,3.704324907,6.618018231,6.946490009,1.306997306,3.690668839,1.526631063,3.098608619,6.503467974,1.60633702,4.59646005,4.652434551,5.15378248,4.132533135,4.976095572,3.605818294,3.661384691,0,5.65663388,1.18771438,2.247954515,0.634188836,5.739547434,2.359025042,5.950247218,0,1.29780693,5.439958653,0,4.891486459,4.517976699,2.876718377,6.98312883,4.2663477,5.338072235,1.991344548,0,5.541112865,1.325522214,5.450236339,2.878533527,5.333597778,1.359159149,2.889228833,6.50261702,0,0.567670653,0.585656887,1.3600213,1.029735357,1.054827876,2.15222144,1.509806702,2.455523245,3.425686813,4.207587388,5.471535152
WLS,0,4.767416639,0,5.844498615,1.440764666,5.778145481,7.260332212,8.267382522,0.985917265,0,2.159691304,5.708002175,5.064153898,2.241230947,0,5.284003714,0,6.066307138,0,4.653018164,0,2.112779088,1.540410419,3.83120913,6.000358637,7.093555539,5.017396813,1.953199698,0,6.161346425,0,4.701244747,1.378443112,3.105918838,3.816993416,3.942237267,1.020581334,0,4.906029362,4.225707557,2.577472122,2.953003666,0,0,7.175638186,2.715383409,2.750816394,5.3004852,1.420014656,4.280084363,0.648235458,0,5.639075567,2.383566687,2.140112197,2.58549211,0,4.363187907,6.758493308,0,1.376507387,0.829324561,2.751063196,4.671428158,0,2.075314213,0,0,0.598699271,6.78012965,0,0,0,0,0,0.533230334,2.060873222,2.134947834,6.527019134,6.022496853,0.456290186,7.249973977,5.681226983,0,0,0.931847514,4.80792251,7.083432861,0.485989834,4.23324407,0,7.679060652,6.884707573,0,0,1.66987826,0,4.283713512,3.251223484,0,0,6.185264854
WNT5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.072044085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.951153711,0,3.952418006,0,0,0,0,0,3.848703888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585656887,0,0,0.62174495,0,6.44496805,0,0,0.905970348,0
WWP1,6.705752568,0,9.403228052,0,3.123651628,3.854933191,2.758856665,0,2.783128256,2.110970171,6.416040522,2.615258417,2.736986238,1.924480844,2.790727189,2.243056096,7.610965741,4.172717144,0,0,0,1.412845654,6.576902208,0.679440463,0,4.215259996,0,0,0,6.280027203,0,0,0,7.764749237,0,5.109977849,0,0,0,0,6.628628025,3.273566252,6.036270287,3.867026093,0.697898854,0,4.139128888,5.667120179,5.557249643,1.306997306,0.648235458,0,7.728995392,0.610966026,1.240732758,7.664707887,0.897215375,1.955851043,7.626317922,0,2.71970188,1.352592762,7.410221155,9.225576956,9.582761731,8.134662084,6.869545947,2.527635977,0,4.143992181,4.490624954,0.790166769,8.729243656,2.235808938,1.591070763,8.172565937,4.0756985,1.89288445,3.084876845,6.214601158,4.943018228,7.185316327,3.078576033,1.325522214,5.039662197,0,8.194311964,7.310909792,8.250839435,6.656064023,7.487668499,6.415699672,0.585656887,6.803832402,5.397295169,3.490052538,7.511300694,1.158215857,7.783472235,2.24742446,6.976753433,6.11044649
WWTR1,0,0,1.721365187,7.940531855,4.181617111,5.371844583,3.276340049,7.166333915,3.054025783,3.556368883,0,1.093363774,3.307715293,4.709512326,3.169782219,3.184329124,9.533646443,6.776068423,1.194983325,4.096445727,2.507955623,7.229015681,10.51466265,3.763811714,0,3.760571483,6.516978642,5.414429832,0,3.742112303,5.126006968,0,8.166644664,5.503884588,0,5.541742127,4.287438333,0,5.121531276,0,4.200947784,4.755475827,6.916496347,3.408650114,4.25159021,7.205942445,3.636802598,6.956308352,6.222976926,2.144139058,0,0.601514655,1.890071839,0,0.749828269,6.487664504,2.637434433,3.506653916,0,0,1.376507387,0,3.183058383,3.763116522,0.134843287,7.755052737,1.073223632,0,5.040242319,0,1.855836801,1.76524304,6.580039366,0.907369942,1.34753486,2.565310817,3.547319839,0.747123103,8.342933544,5.366364305,2.179628113,0,3.0017475,0.586960339,0.535743379,1.794516295,8.580210259,0.639982607,5.406417539,4.091892909,0.629285873,0.948980713,2.287057512,6.888374557,6.066402459,2.498068155,2.093262489,2.86316238,0,3.89422338,0.905970348,3.516008233
XRCC5,8.449384828,9.365842948,9.364629833,11.04224667,11.08805092,7.927476947,10.46328721,10.43877555,10.75838992,11.43552391,10.84699196,10.29207217,10.65258627,9.818864494,9.910230578,10.76730952,8.878697215,9.876720138,9.902056638,9.884482953,9.808053112,10.42251409,8.710386301,8.45762288,10.49956095,10.20926638,10.03783554,9.791102718,9.948905968,10.81058171,11.08266397,11.37043425,10.22018969,10.59898366,9.507216722,10.09127687,9.876879445,11.46566634,9.6576192,9.274323111,9.464725305,10.87856841,10.62060224,10.10373218,11.35341097,9.511252949,10.91535857,10.29443529,10.86055847,10.43140115,10.90642709,9.821124301,10.91536992,11.38314474,10.46270138,10.61383438,10.27018622,10.81753645,10.23098498,10.35995363,9.940631185,10.27982923,10.73155066,10.69948778,11.10661866,10.76172045,9.268260319,10.83107875,10.37433957,10.69873183,9.61865379,10.66879785,10.53224399,10.63234792,9.207692736,11.12738671,10.76411504,10.38399561,10.3153315,10.9776858,10.00767788,10.75558885,9.907194775,9.909988845,10.1909144,9.686882224,9.299151654,10.20801854,10.44733897,10.55382591,10.6694005,11.30681242,10.38254166,9.909406714,8.92495912,10.04816452,10.49176352,9.766985269,10.26822439,10.47092032,10.69095998,9.311034697
