X,H9_24h_013,H9_24h_014,H9_24h_015,H9_24h_016,H9_24h_017,H9_24h_018,H9_24h_019,H9_24h_020,H9_24h_021,H9_24h_022,H9_24h_023,H9_24h_024,H9_24h_025,H9_24h_026,H9_24h_027,H9_24h_028,H9_24h_029,H9_24h_030,H9_24h_031,H9_24h_032,H9_24h_033,H9_24h_034,H9_24h_035,H9_24h_036,H9_24h_037,H9_24h_038,H9_24h_039,H9_24h_040,H9_24h_041,H9_24h_042,H9_24h_043,H9_24h_044,H9_24h_045,H9_24h_046,H9_24h_047,H9_24h_048,H9_24h_049,H9_24h_050,H9_24h_051,H9_24h_052,H9_24h_053,H9_24h_054,H9_24h_055,H9_24h_056,H9_24h_057,H9_24h_058,H9_24h_059,H9_24h_060,H9_24h_061,H9_24h_062,H9_24h_063,H9_24h_064,H9_24h_065,H9_24h_066,H9_24h_067,H9_24h_068,H9_24h_069,H9_24h_070,H9_24h_071,H9_24h_072,H9_24h_073,H9_24h_074,H9_24h_075,H9_24h_076,H9_24h_077,H9_24h_078
UTP15,0.780738892,0,3.36863783,3.579441675,8.582696606,9.089691929,1.942974826,7.228720096,8.39401995,1.559605911,2.36362004,0.802942988,2.06004823,2.500028362,0,1.143175166,0,5.740860615,5.691928648,5.223415119,8.23179162,7.407174007,7.678469104,6.407769349,6.765576237,0,7.211415842,1.050406987,9.186476803,0.578004248,0.540130102,0.797974051,1.194244131,7.843122857,8.990654604,7.271320421,4.964551527,6.881161754,2.719807811,1.151302618,1.282282035,5.944939784,4.639278614,0.759175609,1.501410306,3.896082161,7.806223841,3.818214392,4.230508705,1.810097699,0.84504359,2.564308758,3.666887681,4.663030692,6.55699406,3.841947721,2.732370652,8.864211802,6.186890294,3.030914725,1.590319205,1.739468317,0.725777705,3.718097448,1.505475063,1.59604739
UTP18,1.677166089,5.464840184,8.415026435,4.223965336,6.792117101,2.807162716,6.810677104,10.33105442,8.775374371,7.882674691,8.055457578,0.802942988,4.172555437,5.555124245,7.388262835,2.421035442,3.273025373,7.721952915,3.602853062,6.258202253,6.310263237,7.250236215,6.088291181,7.074290342,7.217455379,4.418065402,3.730454847,3.644760383,8.054026683,0,0,6.016303394,2.609276681,7.796469774,7.534452931,7.178019643,7.731747782,4.96427312,1.136919471,7.732124149,7.457237614,8.145856433,2.204129495,0,6.853929977,8.737459023,8.481772162,7.835290575,2.843097564,0,7.749600074,5.952632939,7.457699992,8.307156846,7.132457094,8.48093909,4.23858153,0.688994117,6.927782405,3.799587229,6.670469072,8.821957925,8.552007762,5.982689744,7.921201653,8.475169098
VAMP7,4.034386555,0,8.196154687,0,2.012136743,0,3.928359246,0,3.421569948,7.756279728,3.693586382,6.473615865,0.96071141,3.475582728,0,0,0,0,0,0,7.350164628,0,7.174417993,0,0,6.460583609,0,1.470113255,0,0,0.925403335,0,0,0.715011636,6.936507683,0.649311809,0,2.497947723,0,0,6.86164324,0,0,2.842174079,0.678424673,7.847268602,0.719834582,5.477055325,0,0,0.84504359,9.808231435,4.691636193,1.829660255,0,0,0,0.688994117,0,5.530972313,0,7.507749223,0,7.101505611,0,0
VHL,3.842155023,6.580459571,5.523679006,4.342743411,5.545195467,5.94101989,6.704284872,7.887242639,5.414314341,4.1357058,4.916919171,3.607884993,4.295833714,7.059828978,6.419241679,5.521287135,4.616743797,3.087243267,4.669460784,7.084826726,4.765794365,6.184639218,5.686173773,4.470945854,7.273307051,5.169347244,3.577053131,6.853554216,4.188396787,5.550528499,5.122940097,6.078382452,3.597313876,5.576333837,6.928454012,7.299756415,5.664407262,4.106378231,6.046570884,3.550863416,5.37267237,6.770333069,6.313051715,4.333737117,6.217654341,6.080845389,4.397985569,5.174648824,4.351341368,6.809891534,5.62528376,4.1970641,3.399245847,4.987358187,2.519413112,6.704390876,1.79684545,6.111819925,5.580544323,5.045322935,4.65852205,4.004926974,4.744804806,7.19717285,7.345971207,4.307274331
VIM,6.885406115,6.233689373,9.974514984,2.785692081,5.271239743,1.440430968,8.996282718,2.888847159,5.774964768,8.453060142,3.029105639,2.450997094,6.521079973,4.742532802,2.066598836,1.062735244,0.581198095,8.113298363,7.349107188,8.24981894,1.605998496,1.190124312,6.914816919,0,0,5.97867026,1.081172069,3.424572827,5.141823579,5.780610555,6.687353531,2.764132717,6.650887265,7.189609119,0.565785728,8.75772768,0,6.468463469,0,7.900645894,7.607831155,6.08748826,0,0.753319165,2.926816223,2.91666072,4.48225295,1.964479778,0,0,0,4.736384989,5.526487662,6.792399142,3.998140687,4.538098123,2.831050881,4.406077418,7.679666551,8.614621285,6.47758525,0.821240702,6.435471791,6.596170967,1.469075193,0
VPS54,1.677166089,7.038196507,5.834268035,0,0,0,0.575809162,6.312576188,5.668763458,0,5.35030766,0,0.96071141,5.689835591,0,0,0,1.591668244,1.314192708,0,0,4.142610501,0,3.496119219,6.56854763,0.945817234,0,3.538863228,3.416289543,0,0,5.426335643,0,0,0,5.976833325,0,2.497947723,0,0,0.779147916,6.985288232,0,7.513345708,5.339840823,0,0,0,6.043677234,0,0,0,2.491843366,5.180011094,0,0.917864406,2.625342304,5.532933203,1.623821462,0,0,0.821240702,0.714551015,7.489695306,8.592883013,0
WDHD1,6.904148459,4.234894452,1.493184711,3.383093538,3.049822614,5.426045727,6.942864891,7.729931465,0,5.399257855,7.23507332,4.180076132,7.668896673,5.526603972,3.077405762,6.706590974,6.472297571,4.305260118,5.918034551,5.344445694,5.132071995,6.813909306,7.9640131,7.785434486,7.059884405,7.282520586,4.907352698,7.959196915,4.90822607,6.563490635,4.201266612,6.294375498,7.915465054,6.790457901,3.118209375,7.647609903,7.249033258,6.753854501,4.152794579,7.210352703,6.620467825,7.622957961,7.128958074,5.195924711,5.646911546,6.633205237,3.503215277,6.941508012,2.536857866,9.201209747,8.594020002,6.426017986,8.491927078,0,4.580053265,9.318557577,8.023593806,0,5.206050328,5.426455288,1.497128609,6.265678822,0,6.121428465,5.756311102,5.994103389
WDR12,8.68658598,8.021435596,6.384283588,7.258410116,6.107623931,7.007805873,6.423893859,7.815097528,8.6343339,8.673936028,7.156527211,7.893790189,5.071563979,6.051910885,7.753047039,3.814207682,7.329710064,7.965520928,7.590833222,6.001630617,1.240441988,8.29931055,5.238914935,8.64348528,0,2.234231205,8.570996631,9.435369023,7.191196605,7.378537032,4.633965932,8.368503554,6.740003693,5.996990936,7.790568682,8.731478211,7.249033258,6.279943201,8.299971303,7.72740855,8.216855288,7.251821792,4.399274649,6.216577462,8.031052257,8.143084313,8.489583966,8.12000389,3.739636737,3.494824953,2.881772701,7.183036301,6.366583736,5.007433661,8.700194098,3.306432144,6.967877125,1.504100302,8.496801394,0,9.591406779,8.002173582,1.547409031,5.109028643,8.883529946,6.964360537
WDR3,7.490596113,0,2.670208935,6.820406868,2.94004319,0,7.211001173,0,6.067434473,4.116712924,1.149074591,5.169879071,5.625658908,6.185613151,5.545619593,3.697970557,0,5.522897286,6.069425069,1.797770922,7.113004573,7.432550421,0.783121386,7.944451695,4.143744561,0,7.275883199,3.922530059,6.475133204,4.467231342,5.098725413,1.962251918,5.628818322,4.822836649,2.536533984,3.926995326,6.576640645,7.382041739,4.497993132,7.093106458,3.937564737,6.369918099,5.784489911,0,5.813422018,4.765739123,7.817026064,7.137947638,6.842836644,0,1.477032039,0,5.291159168,0,0,3.170541787,0,5.115563912,8.902924462,7.96464624,6.624122798,0.821240702,7.368946994,6.522955003,4.686960551,0.623816586
WDR5,4.695468845,6.874778943,0,7.082442288,2.691718587,8.460998559,4.143838205,6.28320694,2.288662638,2.884795258,1.373946352,1.992270239,4.172555437,5.053641893,6.982231482,5.878500965,2.897082635,1.591668244,1.691510582,4.75524409,3.086596934,4.142610501,3.647729034,6.656711876,0,0,2.120107302,6.055415793,0,0,4.438422478,5.16028973,6.059354208,1.834300969,3.646697527,4.850628066,2.256380766,5.472127724,6.75564205,6.454980988,6.167831236,4.08823794,3.208950318,5.88951383,3.888402264,2.91666072,3.584828333,0.569283601,3.662775663,0,3.861699678,3.789517315,3.090101976,6.473721242,3.521751177,6.85451722,0.556263231,0,5.304336016,3.799587229,3.717212723,3.11590698,3.407976294,3.941323356,0,2.680203488
WNT5A,2.221357156,7.128041151,1.223194084,7.576225687,6.831080037,6.379775601,4.085009034,5.662563616,1.557294826,2.451595468,0,4.180076132,7.528073205,2.485876188,0,3.432958517,3.449796985,3.553509047,0.801833881,0,0,5.392838382,7.895348552,4.571082127,0,0,0,3.534461297,3.99581974,3.141097398,7.080904971,0,5.609726362,1.190926381,1.287224232,3.979926209,2.256380766,4.402234831,8.321815966,5.009992927,0,7.75157507,0.599720979,6.344546685,6.027726161,2.91666072,6.805830159,8.150757621,1.612838509,3.73637084,8.211220011,0.849397268,8.732552073,2.023411598,0,7.222007804,4.126472904,0.688994117,3.753970094,6.03615431,2.393198636,3.350935435,3.648178262,6.121428465,6.234091925,0.623816586
WWP1,5.581667129,4.0012622,0,0,6.934961708,6.928824606,3.781710479,5.114184308,0,0,0.844701216,4.59002411,5.921602266,1.506245367,1.04473905,2.688055165,8.584896316,4.152438084,1.314192708,9.688536886,7.301144434,4.338129176,6.219685563,4.925092847,0.823677927,7.299670885,5.197870746,4.355777494,0,5.875927043,6.484987037,3.810971394,0,4.245031686,0,7.348725129,2.256380766,5.446723326,6.932038298,2.368206604,5.335798899,7.051270644,6.47795914,8.734744846,6.470164704,4.765739123,6.308997421,7.877721233,3.310383374,10.84872858,5.002542391,3.703346643,5.085460974,0,1.320738411,0.917864406,0.556263231,0,0,3.025199901,5.701675712,4.33436246,4.908315377,6.816431561,7.618331251,7.040022969
WWTR1,6.36775749,7.796040401,0,0,1.442081654,0,6.618517055,8.240806734,4.650351816,0,0.831856913,0,5.544329603,4.9006903,2.162206069,5.113736584,2.66401423,5.626318199,4.831896626,4.638153336,1.753225313,6.001947604,6.034729206,2.205971437,1.82403901,0,1.140788207,3.393312339,1.140839386,6.424839421,5.226535243,7.171474941,8.085894695,4.264905265,3.34716908,4.195328142,0,4.458227275,2.42994823,1.473116058,5.323983237,4.75298652,4.453904945,1.893455207,1.743096944,7.999794259,1.549935104,5.39118508,2.009361275,2.287847222,4.152703031,7.431407056,5.456224761,8.403925706,8.23723984,0,6.448460094,4.603175088,2.543499594,4.360982023,1.484653372,2.465937062,1.128160759,4.653094348,2.742952338,4.047064414
XRCC5,9.093065033,9.768215257,9.793084893,10.25831768,9.479710395,10.29520707,9.406000119,10.12499658,9.606371633,9.521114698,10.23720093,8.83157006,9.633927232,9.743024258,9.522866345,9.415012569,9.289882709,10.82350196,9.207067364,9.775033022,10.2908049,10.13422289,10.49663745,10.10211206,10.02510551,9.018801825,9.271491284,9.740222844,10.10501816,10.17687273,9.230533392,9.331293669,9.630652998,10.18824383,10.09475348,9.347595486,8.953924854,9.76030754,8.125183062,9.501173002,9.623385332,9.212710435,10.24545791,10.2607654,9.461775931,9.746700219,9.897916281,10.22477912,9.835702623,10.26887387,9.17175398,10.03797788,9.339844449,10.30201535,10.05601023,10.44692662,9.730876912,8.900720453,9.578346052,8.793360219,9.772013004,9.300667501,9.725694533,9.988685363,10.02567037,8.862971905
XRCC6,7.607941638,9.35956275,9.242000849,9.092124179,8.529867053,9.204333308,8.246645784,8.320671772,9.110656135,9.088654348,8.378889966,8.916083242,8.09053227,9.404572251,8.024421278,9.758589063,8.986542221,8.956835498,9.267876178,9.018636013,8.410725048,9.863818237,8.438825203,9.279548497,8.306809366,8.941923775,8.81267773,9.660060146,9.946589812,9.1749885,9.005062826,7.237488123,8.298161432,9.369018338,8.208737583,8.472277792,8.649108278,8.641226472,7.96118159,9.849999416,7.782505344,7.258652945,8.97595646,8.040159884,7.370750262,8.692478436,8.868867094,8.137484152,6.844388139,7.813497238,9.124947889,8.182051835,8.37868947,9.528661636,6.663372119,7.504074116,8.349249189,8.808197736,8.232632144,8.451088513,6.477388504,8.318650463,8.24268835,8.278856388,8.062894523,8.699549993
XRN1,0,0.954847907,0,0,1.146340359,0.932386434,1.336566805,0,2.468244781,2.067984588,1.373946352,4.279126137,1.002195229,4.975609495,0,0,0.581198095,4.93286611,6.584675202,1.146423749,6.156149581,2.280359323,0,6.094059709,1.723356707,0,0,1.470113255,0,0.864972247,5.733826739,0,1.178070339,0,0.570458437,3.760901628,0,2.847679726,1.754561266,7.556728372,1.654596393,2.69702011,1.090025071,5.833890085,0.678424673,6.971179146,2.291279077,6.435831434,1.609598208,2.840749002,0,0.849397268,0.668738799,7.792773788,4.126176044,4.704801454,0.583695205,0.688994117,4.378074096,5.628426335,0.684909474,4.675209898,3.587932126,0,1.061840392,0
YAF2,7.195475312,6.741831284,2.738157905,3.768558998,5.528793123,3.739640645,6.267523773,5.749746436,4.749902391,3.851615683,6.135746256,4.691215505,3.299774911,3.455146837,4.213348632,2.444312881,2.105667083,1.467585311,3.94606569,5.978015062,4.709799918,4.90715097,1.951954456,2.500004815,4.017750025,3.890384098,4.108138179,4.806855206,2.80171458,3.469191823,2.697153805,5.798398933,4.182326556,3.993459033,2.534143931,3.266476111,4.010032738,3.294179676,5.758743824,3.253100999,4.790156735,4.821748645,3.203310111,3.219886407,1.8598558,3.817820388,4.253761614,1.332902595,6.23679616,5.717898296,2.127114692,3.815217823,3.950355276,3.000816878,3.521751177,5.705429595,2.652583101,3.949822146,2.809722082,6.106849796,2.343977231,2.806809176,3.869936978,3.02948776,5.207943713,2.477935339
YBX1,9.356459113,9.077474637,10.09472205,8.712846892,9.251726128,9.330372918,9.573585615,9.720230617,9.069561288,9.338267911,9.175080569,9.57589029,9.512755192,9.246720463,8.505777038,9.29987251,9.023043907,9.126355554,9.214740182,9.21176436,9.402806778,9.180752726,9.446585506,8.388911788,8.791686039,9.456904814,9.625413443,8.572061879,9.859590418,8.704345239,9.583431165,9.303057965,9.44933588,8.722703678,8.745806509,9.740834715,8.863205562,9.278171727,9.002870629,10.21618853,9.395254381,9.429381025,9.799552366,8.705731581,9.061094257,9.690733778,9.178445514,9.833714985,9.539609232,10.05857813,9.785584711,9.645658828,9.105228461,9.501096405,8.668677767,9.505516311,8.772962354,9.452862889,8.881781674,9.263214708,9.182992234,9.687685915,8.807813353,9.471130898,9.788063952,9.070933055
YPEL5,8.431923753,3.722343451,0,0,7.095205637,0,8.172180212,1.379452322,6.635842688,5.671952909,0.844701216,5.285946367,4.678241189,6.636295921,6.276785265,0,6.313719569,0,6.975786191,0,7.579145226,8.600117419,7.622573235,0.794538618,0,5.476872483,0,3.014666949,7.370606961,5.840917166,6.299137308,0,0.711712588,6.354532445,5.849569637,7.99434445,7.923544218,7.196283009,3.034683612,7.92979716,6.522728388,5.826180075,3.848098065,1.612116365,5.365490134,0,7.232633854,8.307016101,0,1.611002188,5.351061166,0,6.937564385,0,5.31999436,0.917864406,8.227587142,0,4.78367998,4.10064388,8.721330158,0.821240702,7.238285809,0,4.153822789,3.495436744
ZBTB38,3.889995847,2.086368845,4.482466532,2.785692081,4.069867275,1.836339816,1.941133169,2.537317836,3.547580426,0.71246462,0,1.315747603,5.565816486,6.256795748,4.543672605,7.995120435,4.481035411,5.390628437,1.691510582,0,7.005033481,4.92977456,4.588996488,7.785578575,6.942427869,0.945817234,4.543191793,2.847300929,3.99581974,6.189071978,0.535662391,6.033950106,7.465725368,0,4.443206174,4.127039519,5.849716697,3.824934474,7.334433237,0,1.950269821,4.851979534,3.043843818,3.661787341,4.808261865,5.332914846,3.019782863,1.930093915,3.831507302,7.277036013,0.524039056,3.295609651,2.761541144,0,3.057436946,5.878099136,4.708510193,1.786026012,5.088047314,5.686605611,5.444006962,6.950794757,5.499115551,6.184830177,3.659509002,1.057895644
ZCCHC11,2.615568552,4.435912306,7.458091287,3.537571605,5.520426134,2.807162716,2.148476167,6.553028057,6.477083749,0,4.491154338,2.239789774,4.567452069,4.891772786,4.839314295,1.062735244,2.45017412,1.881782931,5.309336944,0,2.139722467,1.833273897,4.863599127,0,7.900280677,5.415575766,1.692207793,0.91473152,4.823367504,3.756502223,0,6.808306058,0.711712588,6.148183972,0,4.603193931,0,2.035345414,7.190735885,1.255599283,3.028775996,0.671683737,4.900321657,3.206017756,4.777010196,7.305816626,7.95017854,7.256529396,0,3.204541177,5.233837259,3.513834878,4.408318464,3.552013147,0,0,0,0,4.756157994,5.719711827,3.338284143,5.962409976,5.254609232,0,0,0
ZEB1,0,0,0,0,0,1.062399612,0,0,0,7.843099255,0,0,0,0,7.372986412,0,0,2.329971254,0,0,0,0,0,0,0,0,0,0,0,0,1.886606877,0,0,0,0,4.878774019,0,1.350273362,0,0,0,0.698287392,0,0,0,0,0,0,0,0,0,0,7.42244727,0,0,0,0,0,4.250543622,0,0,0.821240702,0,0,0,0
ZEB2,0,7.026925448,0,0,0,1.836339816,0.575809162,0,0,4.978138087,0,0,4.094791719,2.485876188,0,1.062735244,3.943606689,0.740992779,0,0,0,0,5.513891877,5.494138903,1.72671662,3.07214662,0,0.91473152,0,0,7.599166242,7.129710375,0.711712588,0,0,1.941894794,0,5.704877116,0,0,0,6.469711262,4.770120525,5.954762145,2.536831308,0,0,0,0,0,0,0,5.133772913,0,0,0,0,0,0,0,0,0,4.427010624,4.729715755,0,1.083900142
ZFHX3,2.924855135,2.848529915,0,6.444217744,0,0,2.148476167,6.881515119,0,4.080685244,2.529910042,5.012370739,2.475349122,1.506245367,6.546592102,0,3.847441925,1.591668244,3.987895162,6.649899958,0,4.338129176,4.195507182,0,0,4.980355837,4.907352698,3.424572827,0,1.742689511,1.965124835,6.840843356,4.620389489,4.195379439,0,3.926995326,0,5.521389282,4.713764864,4.577885852,4.622453728,5.238852548,0,6.062294164,6.982854219,4.765739123,2.994238752,5.378657551,2.974853652,8.425064344,2.065322792,2.725138263,3.583071921,6.352674858,0,4.790745722,2.102049773,1.510314054,6.66576073,2.08106896,0,0,4.243914931,0,5.441040181,1.057895644
ZFP42,4.444337053,6.771378378,6.879462053,6.654029896,6.095129466,7.911998826,3.390464843,6.293259711,5.546941465,5.661433616,7.879399526,6.415272559,6.478081869,7.467591865,5.266876446,6.554284303,6.004769615,3.800095404,4.508229065,5.96348614,6.859577955,5.744903482,6.731336887,7.818248553,4.850000812,6.340229455,6.118861231,4.81776422,6.873683616,5.770102965,3.900030396,6.252097529,5.575984492,6.836209635,3.258737937,5.474665318,7.441298949,6.974513744,6.900529009,5.31088486,7.582775149,4.896313929,5.669687241,6.158491873,6.540895672,7.965796507,6.636223831,7.298411253,5.014838606,7.596183693,6.325564324,5.419104242,7.836281238,6.177494819,3.004561659,4.565449173,3.092883,4.503518881,5.995615876,5.432944434,7.923269097,7.407824368,4.336078024,4.82213821,7.866606288,6.222798861
ZFPM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFYVE16,7.887573102,0.954847907,7.922245885,0,6.552039467,2.146667784,1.787669016,0,3.733979095,2.272502852,3.601993445,8.421212011,6.31361517,5.275539952,4.669528168,8.007565817,5.846854158,5.364771571,6.587131133,0,0,0,6.088291181,6.941701999,4.393534367,0.945817234,7.433177762,6.41101483,3.530514966,0,0.535662391,3.163285568,3.215789195,0,7.21819587,5.328856167,5.941261694,5.59284364,0,8.436741918,0.779147916,5.763314673,7.387371831,7.246471153,5.138417336,8.074620489,6.662261666,0,7.761287936,0,4.329960007,0,2.491843366,1.605791493,1.998512741,0,4.408004683,0,2.043643556,0,8.128679181,4.490670612,0,4.442648979,0.913968847,0.623816586
ZIC3,2.778484171,2.729063627,8.454037975,6.574870846,4.015155042,0,0.575809162,5.95103854,6.901155395,0.71246462,0,7.213755342,7.590885508,4.470408325,4.992170302,6.580948467,2.16112606,0.740992779,2.448873049,0,7.738650398,3.492339331,7.714565026,0,0,4.648653726,7.244381197,0,0,1.35861556,7.178659087,0,1.828220636,2.072957197,5.152748365,0,4.778492209,0,7.792049442,2.988832897,7.729651434,3.749700526,0.599720979,8.079454782,0,6.63415703,8.939028645,4.34774637,0,3.494824953,0,7.877096302,5.920106704,3.836285158,8.187848003,0,6.901528405,0,6.176027067,5.05797271,1.497128609,6.221583023,0.714551015,4.213653339,4.732298422,4.359912634
ZKSCAN1,2.578887367,2.537167176,5.40327293,2.262076988,4.622534536,2.322572839,2.936640627,4.350252315,7.453800195,0.427439424,1.739815603,5.826988797,1.107318714,3.544342421,0,3.679698124,2.747381017,2.01235109,7.422017067,8.760064275,0,2.612135166,1.226990016,1.419383273,4.048953668,0.065315853,2.349030645,2.065843023,0.738567808,1.448187724,2.797594957,2.366465135,5.161191412,2.335666938,0.652078186,1.411310159,4.567135357,6.048750623,8.358910231,0,0.943952022,3.463673691,0.788056772,5.479686666,0,2.91666072,2.935665275,2.592488247,8.78300821,3.847621194,3.128983574,0.966489647,2.144852985,2.261842749,2.600040098,4.411183264,1.777178107,4.291688269,3.908968197,0,5.256547241,0,1.280581376,5.097643278,2.459612407,5.241987055
ZNF160,1.922749378,3.702722613,0,4.0815201,0.700405253,1.080052171,1.652391374,3.113718204,2.540691126,1.452592683,0.675291663,0.71405166,2.822740234,4.794173534,2.799790185,7.063355755,1.436456974,0.632721386,4.921317604,2.300349094,2.725601857,6.5021361,2.223152746,1.59802322,2.214648768,3.212830481,3.668507177,2.025633812,0.989273729,6.389605708,1.077605807,2.025205766,7.805758732,2.990484162,0.66960548,6.040511111,0,3.725346133,2.037626008,1.584113396,1.364828678,1.820409851,1.587363659,2.703268828,1.45477323,0,4.31460016,4.460143043,4.354248334,4.784843698,0,3.529946359,2.67015054,2.658423969,0,0,1.303238046,2.61874054,0,3.602606653,2.754439974,1.417863977,1.455988683,3.555297762,0.786648152,1.361063269
ZNF202,0,4.16114236,1.223194084,5.692170992,0.684153039,0,5.365345512,4.088901309,1.844259689,6.741571741,2.88110509,4.872678362,2.739333202,3.475582728,0,0,7.915049566,6.648985677,3.076072871,4.379524555,0,0,0,4.614987899,0.823677927,4.287294599,0,0,0,3.481367861,0,6.549889656,3.215789195,6.148183972,3.590296506,0,0,6.029200609,0,4.447245025,2.896282121,3.811931412,0,2.842174079,4.777010196,6.428988606,5.79044435,0,5.574707569,5.871102145,2.53054876,0,0,6.608313639,6.217211808,1.474375301,4.23858153,5.607283229,1.356947923,2.08106896,1.147438398,5.507212459,0,3.402568568,0,0
ZNF219,1.663884208,0,1.223194084,1.123755766,1.776960383,4.643640917,3.297079547,1.379452322,3.990632464,0,3.779709839,0.802942988,0.96071141,3.214612898,1.04473905,4.438883305,0,4.490725281,2.237740731,2.237330957,2.347134731,3.492339331,4.075421472,0,0,2.713185166,0,1.870129774,0,0.833655107,0.925403335,0,1.542625192,1.834300969,2.651253302,1.09547869,3.624538528,2.28510944,0,2.368206604,4.663798765,2.188269797,5.108630013,2.842174079,0,0,3.504860724,3.279197665,3.880052137,0,0.84504359,1.380450224,2.632985271,1.334855414,1.320738411,0,3.44604259,3.432230586,0,5.426455288,0,0,4.383368779,0,0,0
