X,H9_12h_001,H9_12h_002,H9_12h_003,H9_12h_004,H9_12h_005,H9_12h_006,H9_12h_007,H9_12h_008,H9_12h_009,H9_12h_010,H9_12h_011,H9_12h_012,H9_12h_013,H9_12h_014,H9_12h_015,H9_12h_016,H9_12h_017,H9_12h_018,H9_12h_019,H9_12h_021,H9_12h_022,H9_12h_023,H9_12h_024,H9_12h_025,H9_12h_026,H9_12h_027,H9_12h_029,H9_12h_030,H9_12h_031,H9_12h_032,H9_12h_033,H9_12h_034,H9_12h_038,H9_12h_039,H9_12h_040,H9_12h_041,H9_12h_042,H9_12h_043,H9_12h_044,H9_12h_045,H9_12h_046,H9_12h_048,H9_12h_051,H9_12h_052,H9_12h_053,H9_12h_054,H9_12h_055,H9_12h_056,H9_12h_057,H9_12h_058,H9_12h_059,H9_12h_060,H9_12h_061,H9_12h_062,H9_12h_063,H9_12h_064,H9_12h_065,H9_12h_066,H9_12h_067,H9_12h_068,H9_12h_069,H9_12h_070,H9_12h_071,H9_12h_072,H9_12h_073,H9_12h_074,H9_12h_075,H9_12h_076,H9_12h_077,H9_12h_078,H9_12h_079,H9_12h_080,H9_12h_081,H9_12h_082,H9_12h_083,H9_12h_084,H9_12h_085,H9_12h_086,H9_12h_087,H9_12h_088,H9_12h_089,H9_12h_090,H9_12h_091,H9_12h_092,H9_12h_093,H9_12h_094,H9_12h_095,H9_12h_096,H9_12h_097,H9_12h_098,H9_12h_099,H9_12h_100,H9_12h_101,H9_12h_102,H9_12h_103,H9_12h_104,H9_12h_105,H9_12h_106,H9_12h_107,H9_12h_108,H9_12h_109,H9_12h_110
TRIP6,5.220135702,2.215312036,2.86964987,6.389028657,1.440764666,3.854933191,3.037513189,3.633589379,5.830169441,2.364508323,3.777862099,2.321730995,6.15037437,7.229973533,1.310308835,4.428741034,6.917455417,0,6.686487117,1.591331151,0,2.935549024,1.949780912,5.303458161,9.081847095,0,6.469648629,3.466383619,0,1.341529679,0,3.460192748,2.070304504,5.235100886,0,5.297391561,0,0,6.100660065,2.077218738,0,0,5.561555501,2.815684223,3.53311351,3.17667409,1.101781725,4.868254652,2.779383289,6.629914826,0,6.320529799,6.159884274,1.636509144,1.897771163,4.118596125,2.72378566,3.997574665,4.093130174,3.755124291,4.014864951,2.288141895,0,3.700569218,0.511945564,0.618921763,0,6.51662896,1.836632352,4.183478943,5.492159399,6.514596017,3.334550737,5.460713109,5.750449162,2.946260873,0,0.747123103,5.647281493,0,2.348261183,3.59917569,3.776638226,2.174582327,5.041239263,0.931847514,2.623836689,0.605764921,5.441547348,4.078921065,1.437625828,4.198229352,2.908695305,4.583822852,1.35753768,1.054827876,3.264955647,2.028403431,3.381110639,0,0.522961861,2.439777592
TRUB1,0,0,0,0,0,0,1.288151264,8.642477201,8.338104536,0,0,3.417509005,0.599470328,0,6.47665387,0.698068518,0.958993055,4.333726346,10.73743281,0,2.507955623,9.740993048,2.529054058,0,3.150070402,0,1.206544499,2.408300489,2.551857242,0,2.545693915,8.056116509,0,0.758530858,2.915888522,0,4.624155554,0,0,1.384030194,0,7.312817788,7.193436835,6.836176051,5.983167097,7.969842209,4.47278817,6.954564207,7.474156805,0,4.495407702,8.528356626,5.478983053,4.28205822,8.124585596,7.712408937,0.897215375,7.95706857,1.273616584,0,9.193019872,4.507914612,3.704592533,8.357311791,7.642635942,3.950900282,9.486574381,5.456028854,1.020556417,0,8.783078364,0.790166769,7.375482595,5.933249943,5.623676356,0,3.775003206,1.89288445,0.952778757,0,7.03565943,0,3.220951183,0,6.161911144,0,4.999243582,0,4.18772796,7.059953601,7.185893725,3.809154365,6.822242706,0.606249443,7.272897986,8.143426544,4.776765412,5.149371208,6.304530975,7.725583938,7.064084141,5.287619864
TTC27,5.562260757,1.297207841,7.63046681,3.092218693,0,0,3.374896049,3.105606638,6.804836434,4.496897547,0,4.131045722,7.558560829,5.544362867,8.637975916,0,0,0,0,7.444115713,0,0,0,7.950596589,6.654996742,6.591036434,0,0,7.222539382,5.053900861,2.545693915,0,5.986301359,0,2.915888522,1.763556454,7.3804744,2.554460094,8.231133147,8.650625153,0,0,4.505977228,1.327763651,6.520933306,3.672876412,4.435063476,7.500214726,8.356659048,5.696605426,0,3.091613606,1.443356191,6.119908063,0,4.296059034,0,3.506653916,0.558322741,6.091687367,1.376507387,0,0.653714081,0,2.394985758,7.186325104,8.777378366,0,6.23994864,8.655589172,4.972120514,1.29780693,4.317092587,0.800788901,7.559812374,1.227431648,8.691430879,0,3.372391064,8.872723388,0.456290186,4.231900072,7.709683031,8.044881512,0,6.219654767,7.032224504,0.605764921,7.665389871,5.359911388,4.909230895,4.807313848,0,0,0,5.480185892,1.103244081,7.391549497,0,0,6.407441482,5.871167246
TTK,0,0,4.425817608,2.252183486,3.792840083,5.778145481,11.15092961,9.843407765,3.29647935,2.110970171,1.108400089,9.969466301,7.140130362,5.110698439,0,8.402095084,3.730246928,3.250572835,1.548195039,9.320594592,4.611212128,1.412845654,4.889063947,8.844548737,1.858244829,1.81174168,1.854268649,4.070198882,2.551857242,6.191944386,8.526521043,5.673246151,10.79413562,7.310366194,5.738102602,8.76340066,4.739762081,1.392221366,4.652586711,0,4.824213381,8.049650427,0.628371186,0,9.084154102,6.532276005,7.957556553,5.278346077,7.822716058,0,9.642270061,9.315347734,7.28338083,0,1.897771163,1.898585419,1.446221986,7.694339353,6.28589539,5.209397528,0,8.374776501,6.354435296,7.496154387,5.908868236,9.735964862,0,6.789520448,6.983011261,8.747937305,9.360725142,6.687878255,7.085377003,8.150070745,9.180789097,10.66550462,6.269356837,0.747123103,0.553654026,5.121611938,3.077910293,4.050182019,10.32023598,9.938252938,9.536319243,0.931847514,8.039479543,8.846026719,4.713389344,7.321896116,0.51317421,6.975805711,5.211479288,10.07940444,8.944444609,10.45681115,1.103244081,6.37357051,9.903353516,11.3293373,9.718046211,7.073097645
TTN,7.07855664,2.425616116,0.609508944,3.092218693,4.914448475,4.804198149,2.904902308,3.518587245,5.016955741,3.657566752,3.357342696,3.901169947,2.844370035,2.241230947,3.59688705,1.802948158,2.92745435,2.394711018,2.759908037,0,0,3.456242378,5.104484156,2.681149337,2.644162232,2.59007909,6.649557937,1.284610096,0,3.5532857,0,3.460192748,6.325420388,2.985075879,5.905021227,1.763556454,3.206313484,2.554460094,5.121531276,1.384030194,3.079530639,8.756792704,3.462738504,2.255600984,2.971506104,1.513941769,0,3.035949572,6.475199398,0,6.427732218,0,2.775344453,0,3.398117351,0,5.311811356,0,0,0,0,0.829324561,0,6.998226355,0,0,0.634188836,0,2.030725821,0,4.62320302,0,1.330355449,0,0,0,0,7.143675782,6.64507362,0,1.081358505,0,5.099970786,3.649363517,7.056617222,0,0.843535056,0,4.898950266,3.843551984,0,0,0,4.97905038,0,0,0,4.534349627,4.107364419,0,5.236317149,0
TWIST1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2AF1,0.93120991,3.287920044,5.148639623,7.444149633,6.535020573,3.854933191,6.148613442,5.452615279,6.016085733,5.351833352,4.369899957,3.071443913,3.847412183,3.812293918,5.660443743,2.971892048,3.450271857,3.991454865,2.277693345,4.653018164,2.507955623,6.179761612,5.326603296,2.381457675,5.741824506,3.998974553,5.182363991,5.148441558,4.793222626,5.406265372,3.955746826,2.585660218,4.689639421,6.229185386,2.915888522,0,4.846788113,4.665186862,3.953362867,5.758325275,5.403576817,3.650816258,5.561555501,5.304086952,4.342437977,4.753951991,5.191544209,5.873193319,4.708089786,6.073428561,4.171327276,3.824549788,2.700992068,2.873297118,3.09050913,6.584976471,3.657347251,4.048673374,5.149417107,3.577663138,4.08439641,2.850964655,4.948139808,6.516280009,5.528353231,3.735708532,4.809989427,6.733110476,4.324160586,3.223371263,4.151010026,5.593973214,3.71338457,5.432978792,5.29432098,2.670385112,3.394673702,5.770748625,4.462768055,5.994532253,5.523973277,4.670238356,4.014218494,3.912477585,4.025863698,6.20197482,4.294963132,3.757327276,4.18772796,4.023580013,3.696130877,3.425435061,4.674425902,1.852591308,4.482449418,2.40867962,5.442604444,4.933737909,5.043275472,0.459257856,5.31774887,5.427707328
UBTF,5.031009786,2.609128001,5.640788684,5.272035609,5.664618403,8.613283371,3.648142415,4.787981319,4.830662012,1.803170275,3.357342696,4.307443673,6.557776641,3.079976396,3.070343144,5.188752513,4.77771813,2.394711018,2.61636412,0,2.507955623,6.112019329,2.74981682,1.983114307,6.364494562,5.272765182,5.074507648,5.638928463,1.77902575,1.341529679,5.884272361,0,3.510860354,2.364741009,5.332046827,4.333618915,2.619103396,2.087344183,4.906029362,6.031187421,3.991570584,1.549295418,2.447754637,6.350689682,3.279466561,1.796815172,3.639458896,4.336635917,3.572069269,1.683198107,0.648235458,4.958748129,3.039492337,1.636509144,6.484003099,2.967387373,4.189773428,2.628308109,6.311958289,3.262323922,5.488667283,4.967965285,4.614812069,3.989270464,4.103240185,6.040401691,5.069179102,2.527635977,5.361745491,2.299991791,4.016900594,4.232222824,2.010526523,1.689818164,0.588019865,3.247343085,3.394673702,2.342172097,5.460659721,1.932766479,6.278614883,2.445600251,3.681321308,4.363245851,2.582928621,6.827272377,1.372329996,3.864574469,0.485989834,5.661262011,1.19002091,1.550169032,1.001041454,3.378697241,1.029735357,2.40867962,2.483748597,1.158215857,4.277165968,6.88201122,6.036976335,2.847157727
UHRF1,4.325124801,7.929050329,1.859452388,6.185472413,7.744656028,11.07754189,1.288151264,5.951170449,4.830662012,4.267460371,4.103069366,2.84881192,8.24986599,6.438693209,8.455600439,5.373353738,7.494663592,2.394711018,7.973203545,4.963431935,6.5662473,2.112779088,2.268298087,2.002735819,7.40124161,7.291500691,5.129443507,5.3138399,0,6.441535441,6.379570974,4.000784908,5.270420495,5.432885434,0,7.078301271,2.030762934,8.326836487,5.474862518,4.225707557,6.923885998,8.012457018,5.767335952,7.032006202,5.21273094,7.967348085,6.759438699,6.35791837,6.191398755,2.228249453,5.525871433,6.188708205,7.161902923,7.755761304,6.125999371,5.942072986,7.746888688,5.368498045,7.262614807,4.939826612,6.980901061,5.037864707,6.795155354,5.697244161,2.784753458,5.605089644,6.023244755,5.290206258,6.005848683,3.223371263,4.972120514,5.282523802,7.030858183,0,7.504957202,4.09575339,4.868021297,4.703481763,2.245613945,6.245547495,7.183616147,0,7.096060049,4.215115707,4.438671541,6.980311075,6.726099675,5.760809357,3.294550459,5.714653562,6.226957802,5.270754393,1.586350939,0,3.139530526,7.305927176,7.459811934,6.545133465,6.279760177,4.330311318,6.85135395,5.582289742
UNC5C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.905049514,0
UNC5D,2.468419774,9.275474177,0,3.092218693,1.440764666,3.854933191,5.420291153,1.945922334,0,0.871807566,1.727758539,0.650491863,0.599470328,2.241230947,7.838647506,0.698068518,2.255745585,0,5.458799601,1.591331151,0,0,0,1.139493725,9.150110807,2.59007909,0,0,1.77902575,0,0,0,1.378443112,3.67356077,0,4.774666046,5.563558793,7.033269015,2.543582348,0,1.800936981,5.728519877,0.638729958,2.007290765,0.697898854,0.694774038,0.653608475,4.868254652,0,0.796705863,0,2.387507547,1.24830546,8.361808325,0,7.327469559,4.549925357,3.43163901,0,0,4.389214447,0,0,2.856110612,0,0.618921763,6.444967091,0,0,3.559799102,0,0,3.099839039,0.800788901,0,7.676876779,5.032271781,0.747123103,0,8.645052668,1.692451917,0,0,0,2.200853203,4.259600094,0,4.990289538,5.904010228,5.815851179,0,7.056401906,0,5.705565024,0,0,0,0,6.572700604,0,0.522961861,1.218889171
UPF1,4.450097015,0,6.290640969,5.844498615,0,3.854933191,7.15310214,3.633589379,0,0,1.108400089,3.254828181,4.128056287,0,2.790727189,0.698068518,4.31317708,2.394711018,1.190935172,3.178410302,4.303966182,5.098131785,6.32938333,6.274128372,0,0,2.639548981,2.408300489,1.77902575,3.351231497,0,2.585660218,2.535960764,3.67356077,3.816993416,3.033162695,0,3.189686394,7.23592645,2.077218738,3.60645295,3.757430915,3.462738504,0.811525584,0,5.54777944,3.9380456,5.561077985,0,4.930037424,4.698163245,3.824549788,2.913455435,2.522440932,4.511655563,3.460009364,2.815016609,3.179901417,4.779425194,3.83628818,5.946329415,1.735764707,0,4.032232559,2.140050678,1.879170509,4.040700969,0,0,1.566705489,3.969919621,0.790166769,4.96776459,0,2.708188104,0.533230334,0,2.68426666,6.055104615,3.663801884,0.456290186,0,5.442820195,0.586960339,0,0.931847514,2.193767857,0,2.724137341,2.879677958,0.51317421,1.960797749,5.151770665,5.23115433,4.548157223,0,2.98006814,0,3.10847501,0,1.208334069,1.470006976
UPF2,0.93120991,3.172552141,7.357046408,0,3.382744585,5.371844583,6.671520024,5.388230856,2.783128256,0.871807566,0,5.73911093,8.953722464,2.241230947,7.911177974,6.420163444,6.472286194,3.250572835,1.548195039,2.329567108,2.507955623,3.659733761,0.966715585,8.663911666,10.09357521,3.465012454,6.758130578,0,1.77902575,2.024460648,4.347350757,0,7.171816795,7.219202822,2.915888522,1.763556454,3.206313484,5.539006977,4.906029362,8.101596862,4.46714569,2.76133316,5.319249027,5.189354879,5.21273094,3.17667409,4.971506292,4.678428307,2.94551953,3.8347459,6.555034221,2.387507547,7.627045238,4.565177093,0,3.730980577,5.597614131,0.656166299,2.257146421,5.406454706,6.233124506,6.616279178,6.271226554,4.498384951,7.511468311,4.850889577,3.125801158,3.396778846,5.268568951,3.36748365,7.583673827,3.486693893,4.013146196,2.942214525,4.052993782,0.921689069,2.876718377,0,5.281389895,7.880660479,8.619713251,5.005968398,6.365034265,1.588955414,2.052354198,4.864891398,4.587293542,2.371359006,6.967461074,4.97853059,1.996500047,3.651484078,3.525463175,0,6.28055428,3.182855545,3.574045499,2.231259629,3.10847501,3.999402604,6.377429401,4.190596311
UTP15,4.565653939,4.469152135,1.036664806,3.619659479,8.166645492,6.933390871,3.563564365,8.236010188,3.559038224,3.082291805,8.202867509,2.143465132,3.360769266,10.07219626,4.390892847,3.533517638,3.829376361,4.61016537,3.721215676,2.329567108,3.913071693,5.668985666,10.88912855,7.209151294,4.768535285,4.091116551,2.299691935,0,1.77902575,6.51597931,9.059005262,0,5.814646129,10.47851235,0,3.40345368,4.252825036,6.211735217,3.953362867,0,6.374819194,7.034453427,1.417311797,7.10583015,2.242707213,8.675212966,6.510234591,6.419905447,4.080732847,1.615399568,0,5.145911069,0.426431767,6.610103754,8.465173939,0.540767008,3.755505172,7.828682717,3.25170617,8.802115052,7.653654609,6.757115418,5.943382976,7.798086455,5.474221691,7.766207973,9.784294349,0,0,7.13249151,7.551036394,4.302155633,8.571445038,8.428625373,8.480822556,9.278875352,0,5.790158418,8.446851387,8.83124876,0,4.670238356,0,10.21314096,0,7.624600738,6.093334015,1.031092219,7.797753622,5.624537318,9.002371868,8.153488777,6.715964314,8.184253477,8.268664776,3.344615178,4.920459846,8.067721108,7.567355818,6.196588149,0.522961861,6.410850472
UTP18,6.654724764,7.793263696,4.278051151,8.545502371,8.496192545,4.804198149,1.957653937,8.825437879,1.978824009,0.871807566,7.922401732,9.341600656,7.949806694,3.812293918,4.826752106,8.36725437,7.09728608,0,8.99172223,1.43897498,6.635911479,5.520129767,6.245669477,3.038826302,4.622401355,4.83881283,5.547649473,6.322246091,3.052386353,1.341529679,9.913521984,0,3.035526155,6.711204142,6.632324097,6.278930935,5.563558793,6.471521792,8.032801584,0,5.434157733,6.980004837,7.666465597,5.410363155,6.229486583,8.122907034,8.127073157,5.797377196,5.422806779,4.858525454,8.695316528,6.261440277,1.615149487,8.155854178,4.635507311,4.84496252,6.556835669,7.954525293,4.445758138,2.693703158,7.119851851,6.978119861,7.913944202,5.896991009,7.491219631,7.434364369,6.32094083,6.908770989,8.65170899,6.867699137,9.130605009,8.470447624,6.602588053,0,8.554092728,3.437980073,8.916485397,2.960590454,3.718390518,3.774886997,4.178907775,5.358526463,8.498096222,7.853298576,0.925526965,2.469518034,8.668742166,8.956280303,5.903624162,7.030568996,6.791645002,7.40722542,5.94456283,9.018466977,0,7.189031451,7.332689563,8.833379483,7.890968495,7.757672222,0.522961861,8.077217969
VAMP7,2.877375507,2.609128001,0,8.146199496,0.893225161,3.854933191,3.562684233,9.129686583,1.566154806,0.871807566,4.103069366,4.795769735,0,8.987013617,8.886010024,3.533517638,4.31317708,0,3.97769925,0,2.507955623,3.659733761,4.258016673,0,4.622401355,0,7.39578075,2.408300489,0,8.006809612,7.530428082,7.943348323,0,0,0,9.181580927,0,2.087344183,0,5.421528891,0,0,7.646513054,7.913554281,7.411275714,6.616549587,6.270940446,5.916841392,3.67029379,4.224281426,0,0,0.426431767,0,0,0,1.842939816,4.441750302,1.939353528,2.044587859,0,5.642174668,6.148364621,0,5.89137427,0,0.634188836,10.29839797,0.598699271,5.102602366,1.034107615,0,0,0,2.914826305,4.931349779,0,3.482414288,9.233887689,7.746549698,5.980151949,0,0,8.291368309,0,0,0.482560079,5.399890422,5.131196343,4.023580013,3.874794867,0,9.899963238,2.047461396,4.448438084,0,3.176100395,0,0.53457166,0.459257856,0.522961861,5.837508063
VHL,2.566651672,1.883284195,7.502714836,2.263537337,1.881046976,0,2.415125306,2.728922824,2.797443233,1.789380594,3.910216356,5.359515438,1.604087621,2.345442724,3.637770667,2.436249629,3.517219683,5.879607065,8.331873528,1.693646405,0,9.317222288,2.124142636,2.272522771,0,4.5215698,1.286068677,1.351094004,0,3.760193884,3.499123093,0,3.274907217,2.588639212,0,1.833098484,2.521672476,0,4.392155735,0,6.898423386,2.09607994,3.890375216,3.137476561,5.018727603,7.120909365,2.799132565,4.06695464,6.686771316,3.379313337,1.448960627,3.896474389,4.403015792,3.924968855,1.913517965,2.896910097,1.658174527,2.049141879,0.669657519,2.333360335,1.32687614,2.140904899,2.753517896,5.5664167,1.755709398,4.526392221,2.885064798,4.898976188,1.869496055,0.716020728,1.130473505,4.05113715,4.997825106,3.349654355,1.524499787,1.944276333,7.363098852,5.687161831,2.139329936,1.797302145,5.372861691,0,6.284538556,1.53748395,2.312158776,3.899599649,1.8343256,4.822188456,4.595002709,3.151570523,1.664532497,4.608103063,3.164543225,0.963902982,3.561584672,1.840177768,2.446241136,1.966089912,6.066733739,4.962626105,3.595051085,6.486924542
VIM,5.033009214,0,4.82468994,8.424279797,5.242789702,10.7411415,1.288151264,0,1.978824009,1.803170275,1.727758539,0,0.599470328,6.407353893,5.92926603,6.143661005,0,2.394711018,8.291917354,8.5291528,7.325499561,0,0,6.900638601,9.508406163,0,0,5.638928463,0,5.601701313,0,0,4.153700259,8.32461414,5.905021227,2.533733248,5.768033066,4.839054038,0,0,0,0,3.387953165,4.777541898,4.857798216,3.60114454,1.719135973,3.561054415,2.121600514,8.205133134,0,6.605961462,5.436307937,5.096714586,7.171271455,6.967463564,5.929353162,0,4.804038377,6.856289923,4.495136896,7.267162125,0,3.339263814,7.744241355,6.02872911,0,5.976395361,4.324160586,0.986328947,6.534288455,0,2.259005942,4.051643798,5.630579754,3.849496674,2.060873222,7.379724632,2.245613945,0,2.545009543,2.445600251,5.513705884,7.140369042,0,2.688472388,0,0.605764921,4.645747021,2.879677958,0.890931984,8.230773158,6.789965887,8.222597097,1.35753768,7.524893927,6.836371712,3.800540847,4.630588199,0,6.21722234,4.958561978
VPS54,0,9.018045175,0,0,0,0,8.982245665,0.964174378,0,6.056721901,2.491662394,0,0,0,0,0,0,0,0,1.591331151,0,0,0,0,0,1.81174168,0,0,0,0,0,0,0,0,0,4.894531205,0,0,0,0,1.164935739,0,0.638729958,3.867026093,0,0,5.618832562,4.609164932,0,8.258198021,0,7.497031166,0,0,7.715767651,0,4.381058795,0,5.942768475,0,6.378756291,0,0,0,4.585111766,5.540632038,0,0,0,0,0,0,0,4.175303402,0,8.87422603,0,0,0,0,0,0,5.321619122,3.86355425,0.925526965,0.931847514,0,0,0.8488726,0.710160238,3.492171608,0.567670653,0,0,0.604854013,0,0,0,7.771676521,0,0,8.074851962
WDHD1,9.514725024,9.353504174,2.054653602,4.308897164,2.402345021,5.371844583,3.037513189,3.740097243,3.29647935,8.953185842,5.004936637,8.190409278,1.021707396,3.904966797,3.981803546,9.279325585,2.515955393,7.384481458,3.829990102,7.304102631,2.507955623,4.601497861,5.256295958,2.002735819,4.622401355,1.81174168,3.518879598,8.891538003,6.428243215,6.3643841,5.477353594,8.833725399,4.935352054,1.620727577,2.915888522,0,5.209678315,3.189686394,6.869481397,8.561218041,5.861525788,7.785732442,8.683851061,8.303291593,8.168956908,7.137611951,1.950651153,8.207725668,5.17665747,6.237451806,0.648235458,4.203874655,3.702983122,4.394836381,1.240732758,0.933188462,6.388824889,3.179901417,8.529243539,0.833002182,8.658527852,7.13784767,2.150325202,3.269158885,5.343954514,0,2.282277861,5.604741603,6.005964154,6.949740906,2.222638562,8.611433295,6.143102076,2.794192859,0,5.27444916,0,0.747123103,8.721163254,0.488054558,4.65424075,1.688744903,0,6.215357883,6.300053923,0,1.758441818,5.147218606,7.752004099,7.044537044,7.94371767,4.079825617,7.096566937,6.797072333,7.125605393,6.296051047,5.147060226,4.23876845,9.084522016,0.807081858,8.098368334,6.720450291
WDR12,0.93120991,9.214838512,7.499197516,0,8.553246801,5.371844583,1.66139554,8.143025635,5.142414483,6.020290519,3.511541051,5.413158297,8.811692783,7.018101154,5.820127465,7.714955263,5.345041832,5.514644142,3.010159944,8.685476241,8.499791565,2.582039299,4.024158241,6.297375284,5.876875075,6.300680458,6.953464937,3.032243729,10.05495597,5.053900861,3.416539587,6.728749779,1.76545616,6.306875883,6.632324097,6.666817933,10.1042306,8.780384949,3.953362867,7.613279002,8.535995453,7.126450507,7.220627984,6.327004081,1.519250892,7.162433369,8.325453461,6.141961913,2.121600514,2.622909548,7.511911102,8.251747521,3.494730393,5.378535135,6.371404097,7.159080096,7.255446992,2.330909967,7.289751531,7.275505623,5.587531156,6.867292817,7.879170802,6.401359493,8.455939153,8.041693223,0.634188836,7.986478054,7.909412659,7.766547965,7.760630995,2.216104584,7.531611623,4.519485316,9.626406525,8.122517597,3.775003206,6.047243441,1.521651014,9.848061264,5.962874788,7.164222194,8.34517654,5.4652811,7.602633893,6.401050257,6.631010408,5.059193396,6.877241395,2.267809894,6.830069244,4.993503719,8.485892122,6.945000988,6.765677211,7.1749545,3.641976441,7.199436249,0.53457166,9.835030999,6.548795164,8.079532897
WDR3,4.315957604,3.172552141,8.81196873,7.313693876,3.122231851,4.804198149,3.302935594,9.942839736,3.433723512,1.411376598,4.659773129,7.654972104,8.510354439,7.437196922,3.59688705,0.698068518,2.515955393,6.429186632,5.075390324,6.075489692,3.913071693,4.871080315,8.881181098,8.379543907,3.820517501,6.800498421,0,3.466383619,6.993912704,4.030511554,7.604038436,0,3.405891531,6.794298208,0,3.40345368,2.030762934,0,4.652586711,5.121399027,9.570805985,6.990972783,7.547079198,7.607715391,8.451297118,6.983929275,6.976539449,6.178283558,6.039236483,8.262082981,1.708849624,8.199597991,8.197446274,3.176489274,5.193217906,3.199346172,4.522576865,2.874754394,1.531181801,7.004210787,8.131179629,6.163304357,2.150325202,8.116105217,7.640943514,6.869120952,2.437365922,2.527635977,0,5.715051462,4.313405122,2.216104584,4.439969737,5.1945034,3.400600955,7.634422814,4.0756985,4.743127935,8.601166255,6.116229185,6.99853433,8.590043905,8.302732139,7.653701667,5.947385809,0,6.945614474,9.352902369,6.100899327,7.6344204,6.681216984,3.906988233,7.445884031,6.133165354,6.539054773,5.806091677,0,1.509806702,2.772024202,0,0,7.701221594
WDR5,2.21023239,4.560206477,5.221397282,7.984077918,1.440764666,0,1.66139554,0,4.295052282,4.948523866,3.184668912,7.152654072,8.816481399,2.241230947,6.014303679,5.718457605,3.096197907,2.885198779,0.715017749,2.815538034,0,5.294261302,0,4.46291267,3.150070402,7.359247098,2.299691935,9.907425859,0,6.280027203,2.545693915,3.460192748,6.381865482,3.105918838,0,5.680947664,8.57214572,1.392221366,0,3.61703414,3.277334043,8.549930514,5.259881869,5.159187266,4.728343065,3.361693055,3.704324907,6.618018231,6.946490009,1.306997306,3.690668839,1.526631063,3.098608619,6.503467974,1.60633702,4.59646005,4.652434551,5.15378248,4.132533135,4.976095572,3.605818294,3.661384691,0,5.65663388,1.18771438,2.247954515,0.634188836,5.739547434,2.359025042,5.950247218,0,1.29780693,5.439958653,0,4.891486459,4.517976699,2.876718377,6.98312883,4.2663477,5.338072235,1.991344548,0,5.541112865,1.325522214,5.450236339,2.878533527,5.333597778,1.359159149,2.889228833,6.50261702,0,0.567670653,0.585656887,1.3600213,1.029735357,1.054827876,2.15222144,1.509806702,2.455523245,3.425686813,4.207587388,5.471535152
