X,H9_00hb4s_001,H9_00hb4s_002,H9_00hb4s_003,H9_00hb4s_004,H9_00hb4s_005,H9_00hb4s_006,H9_00hb4s_007,H9_00hb4s_008,H9_00hb4s_009,H9_00hb4s_010,H9_00hb4s_011,H9_00hb4s_012,H9_00hb4s_013,H9_00hb4s_015,H9_00hb4s_016,H9_00hb4s_017,H9_00hb4s_018,H9_00hb4s_019,H9_00hb4s_020,H9_00hb4s_021,H9_00hb4s_022,H9_00hb4s_023,H9_00hb4s_024,H9_00hb4s_025,H9_00hb4s_026,H9_00hb4s_027,H9_00hb4s_028,H9_00hb4s_029,H9_00hb4s_030,H9_00hb4s_031,H9_00hb4s_032,H9_00hb4s_033,H9_00hb4s_034,H9_00hb4s_035,H9_00hb4s_036,H9_00hb4s_037,H9_00hb4s_038,H9_00hb4s_039,H9_00hb4s_040,H9_00hb4s_041,H9_00hb4s_043,H9_00hb4s_044,H9_00hb4s_045,H9_00hb4s_046,H9_00hb4s_047,H9_00hb4s_048,H9_00hb4s_050,H9_00hb4s_051,H9_00hb4s_052,H9_00hb4s_053,H9_00hb4s_054,H9_00hb4s_055,H9_00hb4s_056,H9_00hb4s_057,H9_00hb4s_058,H9_00hb4s_059,H9_00hb4s_060,H9_00hb4s_061,H9_00hb4s_062,H9_00hb4s_063,H9_00hb4s_064,H9_00hb4s_065,H9_00hb4s_066,H9_00hb4s_067,H9_00hb4s_068,H9_00hb4s_069,H9_00hb4s_070,H9_00hb4s_071,H9_00hb4s_072,H9_00hb4s_073,H9_00hb4s_074,H9_00hb4s_075,H9_00hb4s_076,H9_00hb4s_077,H9_00hb4s_078,H9_00hb4s_079,H9_00hb4s_080,H9_00hb4s_081,H9_00hb4s_082,H9_00hb4s_083,H9_00hb4s_084,H9_00hb4s_085,H9_00hb4s_086,H9_00hb4s_087,H9_00hb4s_088,H9_00hb4s_089,H9_00hb4s_090,H9_00hb4s_091,H9_00hb4s_092,H9_00hb4s_094,H9_00hb4s_095,H9_00hb4s_096
TFE3,4.681326663,0.859545573,3.617112314,1.199450967,2.15483529,3.71307527,0.668220873,1.887451919,0,4.536127083,5.013112836,0,2.732617693,2.563933784,3.072300395,4.880254179,3.52087119,0,1.316642429,4.281400567,0,0,5.496729568,5.038939513,4.437807671,0.961113618,6.1976367,5.064954112,6.421614501,5.303126676,5.406995244,1.08058985,1.509199147,2.996147261,6.718331498,4.321602862,4.308064085,4.596501293,4.413615977,3.556038092,2.822441057,3.49287124,3.288180269,5.250075005,4.268372015,2.97119324,1.704561193,0,0,0,5.026985856,4.037009357,5.198544583,0,6.080119832,2.360520298,1.817060196,0.905341466,4.157004364,5.473089258,0,6.841768314,0,2.687617902,0,2.988519383,5.444799628,3.648869233,3.519878295,1.828762784,4.195876939,0,0,4.044976131,5.33733466,2.707682162,0,3.096594666,0,0.793282775,2.310979595,4.333119131,1.498307082,2.955199449,2.697678081,4.061872426,2.258047436,3.124065769,3.562424483,1.527142424,4.205529321,3.604498554
TGFB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189638681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFB1I1,0,0,1.323498161,0,0.75756574,0,0,4.314601057,0,0,3.868419564,0,0,0,0.743075,0,0,0,0,0,0,0,0,0,0,0,0,0,1.032782132,0,0,0,0,0,5.457664985,0,0,0,0,0,0,0,0,0,1.010826247,0,0,0,3.536264265,0,0,0,1.105878828,0,0,0,0,0.905341466,1.767927965,0,0,0,0,0,0,0,0,0,0,0,0,3.936813171,0,0,0,0,0,0,0,0,0,0,4.458694731,0,0,0,0,0,4.028553261,0,0,0
TGFBR3,0,0,0,6.323511976,2.544596476,0,0,0.925951805,0.983456932,0,0,0,0,5.07700889,2.127203204,0,0,0,1.316642429,0,0,0,5.885914594,0,0,1.53287753,2.170902463,0,0,0,0,1.08058985,0,3.145840043,1.341297637,0.726846001,0,1.477188057,0,0,0,0,0,0,0,0,1.704561193,0,0,0,0,0,1.105878828,3.865939547,0,3.554888892,0,2.301132493,0,0,0,0,0,0,1.052793069,0,0,0,3.99621754,0,0.838006453,0.81014476,4.22817388,0,0,0,0,3.9096586,0,0,0,0,0,0,4.829740356,0,0,0,2.460959929,0,2.024980349,0
THY1,7.785105928,7.377963038,7.152954012,7.601264654,7.399380067,7.200117009,6.788879413,6.388779019,8.55552404,8.199945877,7.235135788,6.108556188,7.168512825,8.304977668,7.466349843,6.333841255,7.180708385,6.648291388,7.722540431,7.468219435,6.439302634,6.658730804,7.821308727,8.55897609,7.611606516,6.875999737,7.341098864,8.493974436,6.129978485,7.641641911,8.402391226,7.3457209,7.353091628,7.042753292,6.92411121,7.907378566,7.012104434,6.880877064,6.567174097,7.957284303,4.846239971,7.77128064,7.541364518,7.264143563,6.952133681,6.982238801,7.334587462,7.927369011,8.905051318,8.180903566,9.038428604,5.869346579,4.781511205,5.723541181,5.301655646,8.144886993,7.195042545,7.735630646,7.005615269,6.243675392,7.975356158,7.771143904,7.558550052,6.426916706,7.725265969,7.396340323,7.710974516,6.010988048,7.471660366,6.892782578,7.392030606,6.832992584,5.189162078,6.824143575,5.950899907,7.98150119,7.517348528,7.543897254,7.625404856,7.915451473,6.438212885,6.628002706,5.936134558,6.638489539,7.50327943,5.861758264,3.626475279,7.368855265,6.927851784,7.031967864,7.108658765,6.041953329
TIMP3,0,0,0.808476572,0,0,6.093713511,0.668220873,0.925951805,0,5.003677344,0,0.731364791,0,1.399294767,0,0,3.147132219,0.78578453,7.479069088,2.122280386,2.595962998,0,0,0.792379018,1.779084676,0,0,0,7.214136449,6.082248192,0,0,0,0,0,0,0,0,0,0,0.901227697,0,0,0,0,0,0,4.968269272,0,1.031691796,0.969161905,0,1.105878828,0,0,2.360520298,0,2.019864546,0,0,0,0.891353198,0,0,1.052793069,0,0,3.318791985,0,0,0,0,0,0,0,0,1.700339681,6.195786831,1.704049663,0,0,0,0,6.714699079,6.494623676,0,0,3.526708674,0.926884427,2.732580075,0,1.260296815
TIPIN,5.995908006,5.354341708,5.324478586,7.071910928,6.354105937,6.456470485,5.932850904,5.173469478,5.639807251,5.586960724,7.617795459,1.575615713,0,0.863036923,5.171305069,5.772171275,6.81725778,4.199806597,0,6.318582076,6.3967376,5.898256876,7.542567006,8.999678166,7.480120485,6.131698136,7.421911332,1.110879911,6.819136222,0,0,0,1.509199147,6.624997201,6.697162326,6.884952986,5.516729933,2.448937721,0,0,5.968170928,5.70845519,5.376973296,7.954321858,0,0,7.580805096,1.5946719,0,7.741883109,6.66617164,0,5.785500206,0,3.119511469,0,7.118506539,7.014904231,7.710732158,5.051453153,6.855145897,0,7.564749018,0,7.595019248,0.993450839,6.175550613,5.875719899,7.975506263,7.607156819,5.638938496,6.813798253,7.679681698,0.827459997,0,6.392157487,7.001264823,5.915345109,1.0902242,8.471293883,6.607338435,8.026062767,7.781446334,0,0,6.734865202,5.279261958,4.157058003,5.553897544,0,7.685610716,0.763602868
TJP2,6.326560301,0,3.860416574,4.819002578,3.318788678,3.919665923,3.209074159,1.887451919,2.557284386,5.664786373,5.385979161,6.122294324,4.924211447,2.751044043,7.011344723,0.858292372,1.855847351,3.568086082,5.691789614,5.77244136,1.816789046,4.748003514,5.321973304,2.777246024,7.061220542,6.397793746,0,6.440009135,0,6.147633383,4.229241307,7.74860153,8.193526012,4.716862439,5.08646579,3.436329023,6.950754596,3.846033654,2.545046006,5.641468422,6.762736476,6.512067108,4.882573415,1.086055075,7.370257162,6.363555576,0,6.728647437,1.217362539,3.865667799,6.71958905,8.11417017,5.692125211,3.730267269,0,7.941487112,8.302046044,0.905341466,6.626870631,6.228285466,5.69347698,7.360090272,2.905753645,8.125398949,7.782714082,3.572932902,6.746715912,4.551252333,7.777343103,6.600376133,7.912881803,6.762063237,4.787246075,2.994765248,4.37258475,8.121832627,6.988541325,4.426509066,7.774198942,7.070479827,6.581917577,5.816057338,6.583545019,7.059676026,6.610558512,6.090253935,5.64917494,5.357390828,6.839794642,2.732580075,6.792709527,3.228464881
TLE1,4.445520809,0.859545573,3.428637451,1.845207066,5.513620978,5.623986736,3.013504419,0.925951805,5.695277466,3.304580719,2.83235994,6.287235798,6.334125731,5.694030739,5.758206133,2.742057672,6.09046066,0,5.54380683,5.481127194,5.078887751,0,0,0,4.852797811,5.446785922,1.73784534,2.492493024,5.584819726,5.416232631,2.186214864,7.190194251,8.192433624,1.456630648,6.554963838,0,3.93832878,4.30250802,6.162079195,4.985097637,2.633646913,4.12206864,2.710671204,2.127231243,2.339211308,2.475404112,5.710534709,8.699533623,4.710340099,7.073342,7.304271119,6.422681458,3.353096813,7.054876684,1.190186617,8.127924343,4.285888937,4.72958142,2.72534224,5.817798454,5.69347698,4.589925791,4.753624168,3.084646115,3.262484025,5.9698458,3.990464866,6.272684439,5.853269304,5.199153135,5.614331369,6.589177729,3.303168593,3.657454221,3.382498689,4.745201037,5.524478706,6.171800848,1.704049663,0,5.671101565,2.394193628,2.144725581,5.444897635,4.72137314,3.093650543,3.09876869,3.436086722,4.441404836,4.439861404,3.811019773,1.234860989
TLE2,0,0,0,0,0,0,0,0,0,0,3.651281413,0,0,0,0,0.858292372,2.423866253,0,0,0,0,0,0,0,0,0,5.074468288,0,0,0,0.604856814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.659810472,0,5.175985575,0,0,0,0,1.3499974,0,0,0,0,0,0,0,0,0,0,1.246038544,0,0,0,0,0,0,0
TLE3,5.636002402,6.93493558,6.921457467,4.526124153,5.310179916,6.093855675,5.691077336,6.493355797,6.342514438,6.430495723,6.094789408,7.055735585,7.039462125,6.597039127,5.589816347,6.164334507,6.266217641,7.099269548,7.125669055,6.256649456,8.296699851,6.19849661,7.24325059,6.125180741,5.920913675,6.348356815,8.377942601,6.255222491,6.603312805,5.386746903,4.400735498,7.417194281,7.403997728,1.456630648,6.567150027,4.730404183,6.515084923,6.066305785,6.378798525,5.326747718,5.798627113,5.621549181,6.884355038,6.608391769,6.396353297,6.619211219,5.900667444,0,3.961376712,7.347711191,6.732639986,6.386888763,5.928833912,4.375250226,5.874846526,8.689855481,6.562760428,4.024788238,5.971425897,7.198555154,5.914996002,5.036876539,7.160377098,0,4.800307553,5.074722486,5.945848852,4.868759329,5.115022368,5.814744486,4.836188807,5.300956724,7.331180542,7.109536335,6.561183333,6.716982938,6.317269926,3.268001952,2.48712885,5.825506197,4.69914141,7.122538545,5.041743526,5.352504474,7.239544326,4.870956724,6.74060679,6.003392266,6.781898308,6.180336312,4.480747981,5.810450366
TLR4,1.869338852,0,0,0,0,0,1.001074783,1.36451095,0.465825091,0,0,0,0.645849687,0,0,1.338130865,0.64048872,0,0,0,0,0,0.549521129,1.522927469,0.780280404,0,0,1.110879911,0,0,0,0,0,0,0,0,1.846952697,0,1.223305045,0,1.510002015,0,0,0,0,0,0,1.604289991,0,0,0,0,0,0,0,0,0,0.518161388,1.380598241,0.292938424,0,0,0.857393029,0.259772856,0,0,0,0,1.340964332,0,0,1.141053291,0,0,0,0,0,0,0.831114463,0,0,0,0,0.434326981,0.811093498,0.663646507,0,0,0,0,1.918017566,0
TLR7,1.068918443,0.922893038,2.288221783,0,2.109377581,1.743661189,2.428408766,1.98578956,0,0.963630266,1.511123937,2.866273191,1.055543873,1.923081851,0.777505029,2.456059541,0,1.354262348,3.046224834,3.993174404,0,2.347011553,1.80513083,1.226156061,1.024061127,3.675628757,2.261522006,2.584631381,0,1.064631095,1.950301524,0,0,0,0,2.264731139,1.723265678,1.881666097,1.354609077,1.040271043,2.215414403,2.380107775,1.608669832,1.663230747,1.41946174,0,1.471733111,3.74245716,2.933443164,2.516211762,1.077882475,1.272290054,2.557226204,1.995537376,0,1.266689901,2.474915769,1.261097734,1.074914073,0.926403441,2.040979117,2.554101661,2.001268092,1.465716155,2.224946196,2.337126127,2.473395268,0,1.907771919,0,0,1.524030842,2.985360602,0,2.297845869,1.489210363,1.891799626,0,2.872395146,2.246620374,1.753937448,0,2.171274524,0.571810881,2.52961744,0,0,1.571290435,1.069992459,0,1.287602344,1.750730006
TMF1,6.239673376,6.140852263,4.870422788,2.945424494,6.954462958,6.305923439,1.260745684,4.503316257,0,0,7.111350842,2.557176241,6.811652352,1.394809058,1.243480917,8.230643567,1.806279856,1.475662247,2.030715618,7.990275162,3.404256929,4.817599835,2.518953411,8.085501171,7.250425736,6.402161083,7.330880726,6.083769475,1.516932623,3.750138413,6.899582052,5.895330056,1.518527597,3.529384518,6.505406478,2.721119938,6.02403272,6.719893354,6.137116021,6.994576815,7.431908277,6.884298043,1.148393998,1.093666133,3.977178412,6.254297778,4.815988121,8.164032666,1.8680644,3.089054308,1.626575814,6.588900035,6.006135609,4.703173461,0,7.685048006,2.590245771,1.185588836,4.216087226,6.989256898,7.111710637,0.844040983,9.070930306,3.820689748,5.152944771,2.130637872,1.4170143,2.194871298,7.338597995,0.774330874,7.06581703,5.626369177,0,0.814810568,6.731796938,8.609155621,3.895410199,4.317513166,2.824909121,6.10056736,0.511708602,1.921522005,4.460489811,4.32018804,2.083269878,2.187366231,7.06065211,3.513472979,0.598045529,0,2.318343135,4.952998379
TNC,1.412221873,0.853055114,0.808476572,1.191283024,3.645343771,1.990863356,0,2.866029969,1.655275952,3.658159446,1.243262119,1.905531537,1.270021345,1.372168888,0,1.864689926,1.480311286,0.791830636,0.701469308,4.816736772,2.080450205,2.203125527,0.873054184,2.401024003,1.23998868,1.95894539,3.135608349,1.954657106,4.797976192,1.850942742,2.398666513,0.911324555,2.688680231,1.600524773,0.827465055,0.771816561,1.517507203,1.878169535,0.703733976,1.530174819,2.485058264,1.882674682,4.849496716,1.632209738,2.643367926,0,0,4.499320552,1.924555345,1.053634694,0,1.897544845,2.803316789,1.752904344,0,0.876080507,4.910759832,0.522551843,0,0.870398631,2.270750862,1.64163369,2.127240399,1.945046917,2.797628183,0,1.495321181,1.202794722,1.183606575,0.54959231,3.103036812,2.083916477,0,0.833743362,1.214143088,1.247293774,1.792232025,1.619153279,1.043573338,0.864711085,1.257459175,2.227174135,1.277143194,0.103409409,2.620927887,1.528138032,0,0.802213465,1.495876823,1.976783243,1.558426309,2.201715869
TP53,6.30347555,7.09115052,6.871693738,6.815787058,6.408369683,6.391453278,6.756937806,6.221043231,7.201810763,7.438302051,6.23650322,6.647161927,7.747287877,7.207798524,5.741588837,6.897270856,7.434821798,7.472883627,7.455489704,6.91865769,8.316701464,7.120177438,7.578113286,7.605035911,6.936146193,6.805701217,7.583191261,7.849178188,8.057525323,7.592648829,7.375106507,8.752869735,8.199610026,6.316541987,7.645029966,7.585968646,5.863524838,6.981052448,8.325848389,7.408390355,7.298959181,7.708847381,6.944007565,8.374086337,7.727378109,7.686744988,8.228362265,6.770094598,8.255688791,8.29458337,7.840532756,6.967951722,6.507891529,7.408967843,7.627418089,7.129668074,7.070015118,6.336280005,6.823946729,7.308088896,7.024334732,8.066587547,9.224006153,6.753696385,6.379299811,6.536373746,7.797480435,7.925174599,7.641013113,6.559253527,6.306686449,6.747671627,6.16747391,7.239745409,8.281849485,6.875956681,8.069010389,6.591061208,7.934196964,7.432684034,6.673818089,7.64651354,6.804101063,6.564942115,7.229687921,6.25056847,7.144444076,6.30323312,6.139693068,6.708385703,5.40250869,6.844368063
TP53INP1,4.171978358,3.058351173,0,0,6.547484762,7.326541328,2.357209798,7.139492473,0,0,0,0,0.645849687,6.094036355,0,0.858292372,0.905515942,0,0,0,0,0,0.795661158,5.727018988,6.942436047,0,0,0,4.869924719,0,7.217313742,0,0,0,0,4.580482812,0,1.477188057,3.955015385,0,0,0,7.186709315,0,0,6.984059286,3.481149119,7.997476097,0,0,0,0,2.487794479,2.842540932,0,0,8.23873148,0,0,0,0,0.891353198,0,0,0,0,0,0,8.521496797,2.271570465,0,6.3646338,0,8.638223641,6.733773525,0,7.168528623,3.9096586,9.711044947,9.083203622,6.400030109,0,0,4.90920569,8.212582981,0.703140185,0,2.381295608,0.926884427,1.527142424,3.731123852,0.763602868
TPD52,6.399709328,5.295720619,7.121538099,5.535377729,0,5.723081528,6.35178744,3.035535649,0,6.725054415,6.186309408,6.545802339,7.530238315,4.530401807,6.765512458,5.613548826,5.057837037,0,4.23957285,6.713809774,6.931945284,0,4.780909389,6.995750839,7.32464387,6.804479694,1.116153992,0,0,7.735008982,5.630279702,6.709767673,7.86827622,6.994220951,8.435057711,6.524304398,3.851479538,5.482505111,5.345445819,5.49267306,1.849184197,5.527788052,0,1.698598517,0,0.815743517,7.272697456,3.47265557,0,6.601201237,6.167318206,0.766142432,3.998185853,5.942076117,0,0,5.216142521,2.997094017,4.220437925,1.382995397,6.441018781,2.970728744,0,7.120011053,7.379200841,4.309459161,1.64514831,6.658836357,7.922277629,6.693742144,7.438622645,7.335203134,3.303168593,8.01640675,0,2.707682162,5.689856271,0,5.775515771,7.176628137,7.453096946,5.869556385,7.172273869,7.361772334,0,6.412069666,0,7.070187686,1.888888437,5.200093756,3.328839084,5.55611841
TRAF6,7.245583238,2.268987885,5.070456227,4.226775437,2.090785718,5.208659393,0.720736621,1.605426848,6.755712138,3.824742162,2.043489794,2.04592876,5.629318535,1.754760477,3.202597486,7.011203251,2.727593764,7.136122738,6.810159804,6.484202097,0,2.930377261,0.935446288,7.756134988,2.641809588,4.486514159,4.019249412,1.741032067,7.574737965,1.691708738,4.513443801,2.391704832,1.643162513,5.578695568,3.608416078,3.174807135,5.871713,2.16888239,1.879428251,2.993823898,5.01909922,0.100043253,0,1.799779338,3.185900989,3.553569104,2.248059449,3.410969462,1.335708663,2.182878087,1.910035936,0,3.386863171,6.815122351,3.008993112,6.179489927,5.262406514,1.263722734,1.964513736,7.592924943,5.965441306,4.140504558,2.695857982,6.387366134,7.128868794,4.726673549,4.073034652,1.82879338,2.846524593,1.442844889,1.796180718,2.192527533,0,1.50764184,1.663854531,0.963313068,2.459313393,1.659138176,2.513042688,2.084036718,5.17406655,0,1.902137314,1.815477348,2.299717126,0.876015326,0,2.197096137,5.584294443,2.030942053,2.107349593,5.858777969
TRIM2,6.551357944,2.744433856,6.401371293,7.383314539,5.54169913,5.370903335,4.651340513,7.008889044,7.915225486,7.683926844,7.713294961,8.794437896,2.732617693,5.575166905,7.091572391,7.272736549,3.817440527,7.519285992,7.013615634,6.593708597,3.471428015,7.154116538,7.196752557,8.659202927,6.818592958,7.270375264,9.6090723,4.849727103,2.374027809,8.091374938,5.042639436,8.441840668,7.303362352,3.902780641,7.501602076,5.666225108,3.029493242,7.228517116,4.124601878,6.325830702,8.122307665,8.047156742,5.684273356,5.29202832,1.599379518,4.901484445,6.239921574,3.1828564,5.606076422,6.148200711,6.883142799,6.374757774,6.034056554,4.192502168,4.989308967,9.386521589,7.849560424,5.038438508,6.591319022,4.824644834,7.77595007,4.78148403,8.710695779,6.761497211,3.554026758,6.601716222,3.078490346,7.997735739,8.527386648,7.415676234,7.995878271,5.727477463,6.623207251,8.612245314,8.082500437,7.159934784,5.02222776,5.835803556,8.020034794,7.183919491,4.567181046,7.383846376,5.33055362,6.070450043,7.720412084,7.835116436,4.966591586,7.808207032,5.101949969,6.946489464,4.394712886,6.214535459
TRIM22,0,0,0,6.251687086,0,0,0,0,0,4.741649474,0,0,0,0,4.262355454,0,0,6.961736435,0,0,0,0,0,0,0,0,2.773662292,2.486534221,0,0.836206037,0,0,0,5.267173245,0,0,5.460029558,0,0,7.38645635,0,0,0,0,0,0,7.532416506,0,1.217362539,4.452094943,0,0,0,0,0,0.869564339,0,0,0,0,4.610163306,0,0,0,0,6.686050581,1.64514831,0.714844346,0,5.472146284,0,2.649319205,0,0,0,7.651767627,0,0,0,0,0,6.564535233,4.826632437,0,0,0.703140185,0,2.725390472,0,0,0,0
TRIM25,0,2.090130807,3.860416574,0,3.819880334,0.742454593,0,0,0,0.916895228,1.604448181,0,0.645849687,0,2.515050454,0,0,4.410939954,5.514934042,1.420567515,0,0,0,5.60215174,5.444980476,0,4.016129259,0,1.032782132,5.765633532,2.790458818,0,0,0.904837082,0.821216795,0,0,3.753646213,3.415830985,5.49267306,0,1.018487632,0,0,0,0,0,0,0,0,0,0,3.353096813,1.15999369,3.119511469,7.912113795,0,2.423561704,3.703568514,1.770676725,4.655562233,0,0,1.604513996,2.078482391,0,5.086652222,0.714844346,3.318297124,0,1.364660191,0,0,5.225129971,0,0,5.689856271,0,5.124002835,0.793282775,0,0,6.43944527,1.597706212,0,2.983402286,3.09876869,3.235740595,3.668477331,0,0,0
TRIM28,6.315968037,5.917815257,5.428819804,6.346680373,5.562931871,6.030949852,6.244453901,5.605751412,6.748256559,5.081414862,6.344672979,7.055735585,4.594015914,5.273057066,4.262355454,5.168093342,6.43587857,6.047945386,7.20069291,6.158460897,4.57334904,5.767329343,6.406638323,6.713335463,6.5456468,7.621979292,6.078053604,6.562964616,6.172441197,6.098874397,6.615642342,7.178693937,7.660143264,6.871045075,4.838358912,4.223844014,7.902337995,6.59166413,8.034348434,7.326163809,7.280237429,5.894096732,6.654564667,7.523853413,6.749290303,7.257774525,6.383088573,7.707956772,4.289316175,5.296800063,7.127911118,6.933382678,6.741622725,6.567224501,7.355716388,6.283946391,6.981167868,4.642253545,6.371418115,7.617528571,7.02043569,7.158936474,4.709544608,7.341929736,6.760942504,5.196681568,7.355586379,6.462890265,5.854015683,6.20439912,5.94587759,6.104438633,6.33694918,4.552265875,5.242524912,7.169207561,6.868679291,4.806245438,7.402855253,7.124530013,5.286606524,6.154569598,6.18983627,5.99605273,6.773198522,6.118045219,5.945993572,5.687075537,6.277968037,6.599754354,6.594704971,5.324544404
TRIM33,7.996107267,5.104048694,5.723665472,1.845207066,5.2955403,6.633153676,5.973996176,7.478062937,5.012135871,7.436971806,7.938663887,5.142857095,8.221845744,1.399294767,5.116322114,4.239062469,7.669492513,6.15487056,6.181125516,7.56081954,5.455832182,6.093091731,6.504246487,8.35830768,7.67298376,8.081304671,9.185869496,7.672144791,2.048898026,8.609300848,6.764429224,8.491845038,5.313859531,7.230442743,7.710355677,9.434922459,3.759065231,7.970208259,7.370104061,7.801447172,8.258441413,5.990352418,5.521680912,4.464495004,7.537154689,8.183080184,6.400170073,7.49827466,5.719273417,3.865667799,7.127911118,8.25318962,6.577255945,6.870969578,6.107198165,7.787977924,1.423533178,8.155615237,8.154099444,7.773787888,7.393033759,7.802862619,10.39369625,7.441049964,6.210795538,7.387146225,7.531808032,3.648869233,3.99621754,6.796471379,6.332294639,7.85373405,5.979469224,10.1395288,7.520297042,9.07552556,8.208090347,4.352229011,1.0902242,8.970531943,6.943040017,6.688795358,4.627982112,7.448021616,8.509408559,5.661507916,6.839242771,8.235135796,7.458006121,7.674344499,4.255201323,7.856218569
TRIP11,4.395690454,4.391984691,5.399072942,5.906381043,5.884489205,6.004424248,5.72393105,7.954072927,6.62683676,7.565963654,5.573657637,4.787621733,8.889702899,7.837010469,3.460974331,4.838645008,1.613902041,8.483542138,7.061742255,8.387756472,7.787258727,9.565297492,2.492786206,8.887944692,8.69587293,5.802721031,5.05534373,7.315789531,3.299958487,7.522099047,3.170214954,4.615490066,3.669639201,5.859888849,3.084897829,3.290391584,6.460961232,1.361750948,7.588255989,7.188767706,2.0916597,4.736895515,3.745005108,4.07708866,4.203879498,6.441463142,2.607559144,10.09638257,4.096036733,3.023856865,3.290149583,7.12488268,7.05423768,7.52142685,3.321696447,7.001616647,1.89417843,5.401281155,5.910415751,6.299084598,7.9347309,7.35911398,4.091574961,7.870069273,2.033751345,5.340164798,6.198094848,5.585580476,9.361085148,7.115889879,7.148627944,8.185554436,4.22817388,8.452808616,9.193606719,7.248336088,5.948750654,4.000975621,1.758021793,4.615596889,7.993233471,4.948739158,8.195696998,6.495458521,5.236420704,7.710880757,0,4.495851381,5.143370246,1.824113826,2.599419528,3.070881006
TRIP13,4.361487596,7.280281922,7.281350438,6.573756107,7.789942813,4.064234002,6.481667233,6.850387263,7.022257498,7.103772653,7.035802868,5.351571919,1.517719024,7.528941322,5.921061571,2.915286538,6.630004952,6.297547516,7.226343235,7.099238556,5.387913568,3.430207231,6.174281779,5.222093174,5.721228766,6.475526654,5.545807821,7.933999814,6.769376648,6.671033268,6.474520458,5.239998253,1.509199147,5.911817248,2.069686576,2.459422834,5.289137364,2.66724884,5.21927158,6.09815622,6.617317865,5.74892039,5.624305893,2.74753795,2.027028891,3.185261435,6.063283512,2.819826475,3.552650145,2.218927111,2.283661079,1.715601231,5.529967963,5.77584005,2.234031353,4.651631585,4.514411925,3.393855693,5.552986119,6.957595455,2.628603572,2.613753644,2.754304154,4.643542694,2.896708517,4.664331642,3.792013283,4.377866916,4.015026455,4.793444905,6.783125643,6.30016608,5.760882644,3.996092345,4.872156214,0,3.262153367,2.079506337,1.0902242,0.793282775,1.461549193,7.165095271,4.650173124,2.973927419,6.519107552,6.582476644,6.878275915,6.845062149,3.918507369,2.732580075,5.904391028,6.192682902
