X,RamDA_mESC_00h_A04,RamDA_mESC_00h_A05,RamDA_mESC_00h_A06,RamDA_mESC_00h_A07,RamDA_mESC_00h_A08,RamDA_mESC_00h_A09,RamDA_mESC_00h_A12,RamDA_mESC_00h_B01,RamDA_mESC_00h_B02,RamDA_mESC_00h_B03,RamDA_mESC_00h_B04,RamDA_mESC_00h_B05,RamDA_mESC_00h_B06,RamDA_mESC_00h_B07,RamDA_mESC_00h_B08,RamDA_mESC_00h_B09,RamDA_mESC_00h_B10,RamDA_mESC_00h_B11,RamDA_mESC_00h_B12,RamDA_mESC_00h_C01,RamDA_mESC_00h_C02,RamDA_mESC_00h_C03,RamDA_mESC_00h_C04,RamDA_mESC_00h_C05,RamDA_mESC_00h_C06,RamDA_mESC_00h_C07,RamDA_mESC_00h_C08,RamDA_mESC_00h_C09,RamDA_mESC_00h_C10,RamDA_mESC_00h_C11,RamDA_mESC_00h_D01,RamDA_mESC_00h_D02,RamDA_mESC_00h_D03,RamDA_mESC_00h_D04,RamDA_mESC_00h_D05,RamDA_mESC_00h_D06,RamDA_mESC_00h_D07,RamDA_mESC_00h_D08,RamDA_mESC_00h_D09,RamDA_mESC_00h_D10,RamDA_mESC_00h_D11,RamDA_mESC_00h_D12,RamDA_mESC_00h_E01,RamDA_mESC_00h_E02,RamDA_mESC_00h_E03,RamDA_mESC_00h_E04,RamDA_mESC_00h_E05,RamDA_mESC_00h_E06,RamDA_mESC_00h_E07,RamDA_mESC_00h_E08,RamDA_mESC_00h_E09,RamDA_mESC_00h_E10,RamDA_mESC_00h_E11,RamDA_mESC_00h_E12,RamDA_mESC_00h_F01,RamDA_mESC_00h_F02,RamDA_mESC_00h_F03,RamDA_mESC_00h_F04,RamDA_mESC_00h_F05,RamDA_mESC_00h_F06,RamDA_mESC_00h_F07,RamDA_mESC_00h_F08,RamDA_mESC_00h_F09,RamDA_mESC_00h_F10,RamDA_mESC_00h_F11,RamDA_mESC_00h_F12,RamDA_mESC_00h_G01,RamDA_mESC_00h_G02,RamDA_mESC_00h_G03,RamDA_mESC_00h_G04,RamDA_mESC_00h_G05,RamDA_mESC_00h_G06,RamDA_mESC_00h_G07,RamDA_mESC_00h_G08,RamDA_mESC_00h_G09,RamDA_mESC_00h_G10,RamDA_mESC_00h_G11,RamDA_mESC_00h_G12,RamDA_mESC_00h_H01,RamDA_mESC_00h_H02,RamDA_mESC_00h_H03,RamDA_mESC_00h_H04,RamDA_mESC_00h_H05,RamDA_mESC_00h_H06,RamDA_mESC_00h_H07,RamDA_mESC_00h_H08,RamDA_mESC_00h_H09,RamDA_mESC_00h_H10,RamDA_mESC_00h_H11,RamDA_mESC_00h_H12
Smarcd1,0.937967934,0.310951703,0.76692685,0.762077868,1.082208624,0.649125767,0.656999561,0.639980695,0.933965827,0.258842285,1.417884545,1.595849539,1.37423049,0.975104268,0.750451896,1.299372326,1.13967479,1.506139399,1.432001527,1.008611419,1.455850844,0.837604304,1.403864358,1.152825273,1.400875711,1.069587825,1.190391829,0.956227921,1.36689615,1.551825434,1.098011175,0.990730015,1.181746767,0.783118308,0.89128334,1.195128304,1.660790471,1.158659018,2.000457745,1.170038336,1.432064557,1.494040561,1.322104453,1.190912897,1.197823663,1.175186161,1.970702585,1.314553038,1.573824387,1.303713257,1.31373146,1.508718268,1.333949173,0.683263069,1.289074037,1.338411148,1.248335147,1.106132219,1.490287203,0.799208657,1.63958907,1.077511605,0.554607442,1.028290664,1.370147332,1.27813731,0.908096992,0.949586301,0.700407264,0.942954241,1.248621812,1.229214219,1.495893863,1.358173147,1.430756379,0.752397478,1.457494094,0.716080489,1.204217348,1.154914318,1.38348786,1.017655983,1.113802662,0.877445559,1.304826927,0.908278649,1.147589605,0.872971069,1.113513255,0.816530738
Smurf1,0.83078534,0.562062198,0.72416268,0.615909516,0.626720959,0.433378045,0.645209539,0.19207494,0.69538174,0.480260813,0.596092989,0.552688406,0.58962899,0.799641185,0.74095512,0.14917708,0.427916677,1.246489448,0.784897938,0.253034092,0.430993466,0.537746335,0.371730279,0.285819826,0.398204826,0.203199034,0.164806506,0.93719337,0.588309544,0.709005636,0.554677441,0.764439336,0.314041883,0.859978759,0.862064028,0.865812403,0.626125901,0.892436071,0.694483185,0.719689545,0.903949554,0.51073651,0.269573844,0.189346158,0.605139872,0.640795428,1.377984123,0.743219612,0.606106461,0.517903764,0.467164709,0.711917155,0.548516354,0.292284655,0.500057476,0.664438797,0.505752405,0.70026541,0.819802503,0.687867897,0.748632977,0.412192904,0.654362439,0.895977088,0.423420055,1.117205075,0.567001851,0.672531451,0.713047423,0.489590802,0.777829212,0.243304299,0.698808713,0.602168242,0.575761855,0.795279592,0.638565098,0.727471828,0.321325127,0.733439116,0.476786775,0.762201044,0.330298743,0.704808802,0.404751645,0.747760044,0.512245924,0.704719606,1.045236438,0.632503613
Smurf2,0.632893899,0.736650514,0.718737574,0.896073449,0.422516161,0.720902995,0.491806836,0.766362945,0.799055228,0.718353333,0.837098063,0.947012104,0.44874579,1.105560558,0.490732087,0.709086127,0.932893959,0.973875506,0.885399659,0.721648734,0.515165447,1.282861532,0.582507194,0.684009986,0.64455994,0.367555336,0.649936425,0.829222835,0.211950286,1.087873617,0.525544626,0.551271703,0.560926051,1.021841555,0.801812559,1.011945409,0.685153601,1.003269947,0.984091283,1.005246446,1.242011894,0.73116681,1.117216219,0.715214899,0.620010914,0.669252299,0.969177874,1.163469903,1.022620145,0.596653078,0.882940986,0.840424472,0.904134722,1.103924063,0.41625646,1.939658572,1.187033701,0.709296581,0.699527393,0.531972093,1.138917156,0.47705918,0.403229231,0.772880752,0.371349967,1.052508766,0.836872285,0.679033943,0.909488947,0.603081707,1.017313054,0.889359615,0.938977639,0.791574923,1.30660545,0.552117864,0.773164416,0.853344091,1.458538039,0.274892285,0.426181952,0.695312877,0.694286711,0.520344168,0.415669083,1.153858465,0.745185432,0.886359393,1.073945161,0.967258759
Snai1,0.02844637,0.033559399,0,0.108117791,0,0,0,0.026034121,0.083238338,0.057146942,0,0,0.134055695,0,0.027259962,0.14695467,0.258496415,0.295691389,0.049933927,0,0,0.230544342,0,0.078655128,0.056766226,0.075543052,0,0.140410778,0.599356952,0.08524356,0.213959958,0,0,0.318299581,0.115886338,0.116530209,0.026295845,0,0.211790606,0,0.05872265,0.055893337,0,0.025643022,0.515403156,0.023700048,0.069951491,0.089739328,0,0.591085992,0,0.024566991,0.129596881,0.024230187,0.160555182,0.742527088,0.055259064,0,0.103726834,0.148777147,0,0.076317315,0,0.024253504,0.158739318,0,0.029305254,0.139141941,0.085628139,0,0,0.336951921,0,0.113160638,0.271924087,0.181379391,0,0.059250485,0,0.37743735,0,0.189484593,0,0.166959592,0,0.161604164,0.08333178,0,0,0.10363389
Snapc3,0.952803613,0.784770021,0.781606489,0.911434172,1.506290221,0.35099245,0.441904062,0.733860066,0.683134847,0.931180933,0.442628566,0.298171916,0.524707996,0.669956263,0.172730927,0.466921116,0.199016598,0.350907789,0.409449443,0.816674496,0.355266436,0.447135235,0.712442401,0.576774223,0.033474678,0.303462072,0.907043071,0.412827139,0.917625255,0.322955011,0.160210342,0.782317206,1.073714408,0.499468288,0.940063465,0.287886183,0.069266266,0.347784465,0.698721465,0.835507282,0.195148765,0.641821759,0.582126631,0.827847124,0.627019612,1.121021617,0.479930939,0.323117108,0.40498904,0.577777335,0.679484552,0.313102336,0.679466749,1.252183822,0.04046157,0.771888369,0.285373384,0.636110907,0.618788193,0.64170164,0.40678968,0.289607833,0.754274587,0.650861388,0.625483393,1.175708779,0.212082587,0.434572696,0.519421036,0.332727541,0.622388868,0.26567158,0.128629601,0.377633588,0.433539882,0.325429422,0.529235642,1.237723203,0.866252165,0.384758267,0.368724891,0.951241588,0.18407692,0.503935777,0.28925519,0.48346378,0.899255406,0.290681159,0.529650177,0.662749856
Snd1,3.8415907,3.271301609,3.833041036,3.392472832,3.468583601,2.95174406,2.575204176,3.578141874,3.009582514,3.197421198,3.477824919,3.555619116,3.951158398,2.75177993,3.234808516,3.463924022,3.45226985,3.806113792,3.348917413,3.334993932,2.75672206,3.121843995,3.261946977,2.972673176,3.806865969,2.326150735,3.343406731,2.666193343,3.205246579,3.724787913,3.530407588,2.757433313,2.713442932,2.420148824,2.68245872,3.256073708,3.497672986,3.066358816,3.635930989,3.418313132,3.137791974,3.379701626,3.697290184,3.436839713,3.131687367,3.176830359,3.512169074,3.535778092,3.803252486,2.680285464,3.458826763,2.597426215,3.591867513,2.931292084,2.741647931,3.759030883,3.444904183,3.27876089,2.974136937,2.729339929,3.65908984,3.655150522,3.34794823,2.927649496,3.546674123,3.323315118,3.486338131,3.18747576,3.352495421,3.374314418,3.323245256,2.586432682,2.87384247,3.508942532,3.733608444,3.031177979,3.929206244,3.406861001,3.6320642,3.463716971,3.053805145,3.176656499,2.675061576,3.573015013,2.933814629,3.369268696,3.398140658,3.430248649,3.610128479,3.267753841
Snora26,2.561200159,2.727929163,2.269371899,1.382109279,1.258052146,0.690795672,1.843309488,1.064344612,0,0,0.902586199,2.33787325,2.219631987,1.44450087,0.51340668,1.464088745,1.463497479,1.257646603,0,0,0,1.912241426,0.278786614,0.57623296,1.914762636,0.450427328,0.523852158,1.23650159,1.63904691,1.187603886,1.368819898,0,0.38851749,0.669167251,1.683511339,0.503763848,0.444157603,1.069809677,0.457201383,1.486773563,0.266776807,0,1.711255512,0.406269193,2.458523417,2.002453196,0.062357865,1.092208786,1.446057905,0.914162509,0,0,2.105633498,3.015498073,0.770141219,1.490053005,1.409076738,2.835099603,1.683019357,0,1.533482156,1.897640613,1.879820924,0.167686569,0,0.618257554,1.243547483,1.657428568,0.961410373,0,1.26073923,9.43E-05,2.506268226,2.168593928,2.476033545,1.337421235,1.39275002,0,0.533072978,2.057260669,0.724287041,0,1.531955936,1.20953084,1.233550665,1.896858412,0,1.982324087,2.433412089,1.554663412
Snora68,2.535965057,1.778648992,1.233141919,2.120845844,1.244154088,2.484002782,0,1.810638565,1.60647777,1.257791985,2.586656002,2.484090218,1.59058313,0,1.570651176,1.157520664,0.744743287,1.205028717,2.011345662,2.271384693,1.083146407,2.109247851,0.798625084,1.550587552,0.757809539,0,1.794257604,2.176214916,1.125839307,1.630317503,0.755386003,0.682314439,2.038482592,2.392321055,3.469870229,1.665603662,1.536084161,1.544227512,1.737004201,0.739930203,2.586536582,1.895440239,1.325618937,1.160264608,1.836462384,2.319684494,2.616353788,2.622046698,1.199175492,1.139133513,1.659412755,1.472004994,2.255691057,1.736706785,0.856515046,2.620678814,0.741766815,1.198215148,0.715191487,1.167876062,1.602469505,0.699106454,1.178521942,1.737684835,1.586141393,0,2.180429693,1.628437972,2.725695799,1.488822492,2.108242901,1.197928501,2.6240183,0,2.401946007,1.212858984,1.566155454,2.204426236,2.431273887,2.148011754,1.600648543,1.251455106,2.082846827,1.49083426,1.797918932,1.239053754,1.607592737,0,2.298850041,1.190432841
Snord32a,1.550440518,0,1.944955068,0.957807639,2.278288877,1.657354265,0,0.912267966,1.954880318,0,1.864460691,1.914608193,1.529373138,0,2.231337333,1.846772594,2.936099256,0,1.831368383,0,1.363803859,0,1.623105099,2.465572124,1.969302158,2.16085686,1.849687109,0.992938523,1.413128101,2.564054947,1.553793985,0.888039228,0,0.890704511,1.009221411,0,0,1.885945109,1.672788299,1.93655338,2.00659978,1.542694824,2.389058907,0,0,0.849820001,2.539239894,1.619359695,1.901044306,0,1.008853191,0,1.331991062,1.791241866,0,0,0.960235139,1.899800426,0.928042294,0.908389519,0.967156679,0,0,1.40181253,0.955283999,1.526263984,1.579137005,0.98612011,2.983881659,1.824312066,1.517742697,0.933736974,1.493799393,0,1.003362359,1.512983809,0,1.599643013,1.021560471,1.551508342,0,0.979075653,2.21480239,1.431847403,1.45540939,0,1.956115728,0.908599782,0.940510871,0
Snord35b,0,1.071937182,2.224892811,1.496938074,0,2.044312245,0,0,0.946547117,0.96068877,1.829454117,3.025532789,0.935180063,1.566297484,1.478598373,1.419045994,1.504950789,0,1.796675027,1.451851107,1.334350125,0,0,1.459213835,1.525878993,2.123360182,0,0.969019314,3.042080881,0,0,0,1.638716375,0,0.98502909,0,0,0,0,1.497210181,0.980291942,0,2.026293116,0.879649509,0,1.734345606,1.734172332,0,0.91187011,0,0.984666881,0,0.793832735,2.312176255,0,0,1.904245596,1.465134401,0.905243134,0.885939202,0.943676873,1.430925927,0,0,0,0,0,0.962315486,0,0.86324908,0.926699634,0,0.909301975,0.967465827,2.771630251,0,1.874840829,0,2.317386912,0,0,0,1.465144381,1.401524107,0,1.511219095,0,0.886146742,1.874398678,0
Snord93,0,1.827142549,0,0,2.673703135,2.540064781,0.747610343,2.305522024,2.402581033,1.0661377,2.787580386,1.022977682,2.383371427,2.137836787,1.023416078,0,1.044334331,0,0.965951619,1.587974793,2.432247986,0,0,2.598399251,1.665741013,0.9783141,0,2.708015283,1.51550207,1.069328927,1.057915383,1.945792372,1.783907767,2.750167283,2.466857431,1.096694264,1.995519948,2.590330878,2.558757226,2.056900431,1.700076814,1.049176343,0.670981248,0.978870927,0.590133588,2.863397259,1.229523533,1.109842786,3.932196534,0.558451567,0,2.238583365,2.135009439,2.222783182,0,1.232487066,3.070198506,0.593480408,1.593583779,0,3.253921441,0.985770996,2.31418246,0,0,0,1.077927086,1.674782021,2.436764972,1.532947049,2.044147828,0,2.602994863,2.437664095,0.642921378,2.627796429,2.029861597,1.709209119,1.10529138,0,2.395542598,0.625539263,1.012760544,1.943657978,2.291323707,1.650361334,1.653619754,0.575566193,2.353269508,1.005800934
Snurf,2.912518821,1.975190127,3.328698112,3.248849609,0.424063824,1.634938959,3.111250545,1.480193523,0,1.603315909,2.558157493,2.565544432,2.193065925,3.067150264,3.117661309,1.992595525,2.987732912,2.75292901,2.756520934,1.69701362,2.796662969,3.186633402,2.960090012,2.774161665,2.840443044,3.209074707,2.713132169,1.256496245,3.728950811,3.073247483,3.255342056,3.41863673,2.755286554,3.588309756,2.485341092,1.725001473,2.878588309,3.370530011,3.094968641,0,1.882601375,1.514219204,1.895168887,2.402355305,3.137393899,2.379243944,2.203929666,1.750185934,3.1298047,2.443419982,3.109033165,2.693351384,2.522374895,3.287777533,1.266823798,3.206924705,2.786035292,2.56920671,2.273736532,1.739875835,0.534403101,2.370721091,2.370511472,2.230977948,3.270312718,1.88938237,3.766803695,3.599101117,2.567252574,3.380800146,3.377163012,3.351882857,2.996599934,2.908134874,2.532828872,2.095841758,3.087486457,3.446250126,2.622733227,2.097148313,3.721127983,2.96204353,2.340867203,2.66890868,3.396968335,1.878085748,2.808476393,2.924634241,2.34484164,2.67611689
Soat1,0.743297926,0.919495164,0.414935998,0.620411324,0.015223348,0.549629029,0.11200099,0.4721056,0.852914472,0.462662872,0.419782347,1.071850818,0.5396346,0.7683571,0.71724034,0.857892084,1.586474094,0.575997165,1.657160322,0.020776394,0.650727515,0.964329019,1.541743776,0.396259211,0.609200199,0.590202005,0.26567416,0.756958627,0.013760593,1.484319106,0.303961803,0.986843797,0.942822932,1.620797469,0.749648222,1.137129957,0.82676563,1.265713167,0.720428619,1.06084174,1.144227495,0.35394952,0.856521715,0.558549725,0.50717429,0.593557541,0.549124804,1.228719289,0.145572043,0.643967202,1.340657849,0.51748448,1.029532155,0.223835112,0.836433452,1.886973811,0.811603467,0.981713671,0.925616363,0.344879514,0.673627278,1.757631735,1.123639468,0.16894553,0.098509007,0.562891642,0.576172121,0.32597113,1.456377395,0.946936379,1.170881198,1.262364884,1.296094213,0.294836041,0.823439598,1.133162099,1.383185176,0.637034592,0.257955832,0.708045457,0.814560671,0.224302777,1.840073155,0.215807412,1.11795368,1.137423208,1.800068481,1.147467798,0.426312944,0.889397657
Socs2,2.462127328,3.318895345,0.981119044,2.037844451,2.417823387,2.618255303,2.12938321,2.396860552,2.051232273,2.61196374,2.68347253,2.391355609,2.515955922,1.977094302,3.427652496,2.550426298,2.809646054,1.907914869,1.888350202,1.924834685,2.463933228,1.948805719,1.152583386,2.021302279,2.418605711,2.808953113,2.720825936,1.47184047,2.765308233,3.269200963,1.738458398,2.108098866,2.352334818,1.463284297,1.93906765,2.57431997,2.357203578,3.319143057,3.458632509,2.218971847,1.099200733,2.888583713,1.462130536,1.358895372,2.893203777,1.713703607,2.530662871,2.522792354,2.899415631,2.317569853,2.32488002,2.408263526,1.89412247,2.108057725,2.916843422,1.911620468,2.257462633,1.172353117,2.033398331,2.467319523,3.341534478,2.954729709,1.995317836,1.898401788,1.234301179,1.950912615,2.591828381,1.510291386,2.697691474,2.082363309,1.576132318,2.302337626,2.371884214,1.97794355,2.630080293,2.681898467,2.689030369,3.956267593,2.818122943,3.0250618,0.736568446,1.815228362,2.590190989,1.657413568,1.992097539,3.147370905,2.050133301,2.745263239,2.895948252,1.752700132
Sord,0.395662324,0.209731794,0.404653535,0,0,0.19765672,0.133935494,0.067763977,0.091338181,0.128787645,0.084073974,0.121819948,0.072357601,0.169190364,0.324101233,0.082701577,0.120324271,0.197914961,0.143571701,0.051998651,0.051025048,0.807356709,0.192550402,0.114751618,0,0.05618577,0.114807052,0.147938224,0.048244388,0.111532463,0.144769248,0,0.255437389,0.983999809,0.203972792,0.128583677,0,0.371828978,0.162619001,0.141163288,0.019651512,0.160103993,0.041082587,0.050357724,0.244762288,0.061767885,0,0.059872679,0.052803982,0.230122393,0.203877079,0.24053533,0.319877279,0,0.265533027,0.023553506,0.255018585,0.086863623,0.086136892,0.486713882,0.125813883,0.17825378,0.051498105,0,0,0.072125094,0,0.341875865,0.093953063,0.080980665,0.053946989,0.416838256,0.152394058,0.032248068,0.09619838,0,0.217798086,0.515057199,0.357083683,0.05587252,0.225165102,0,0.215807885,0.05497934,0.028470535,0.42129403,0.286451357,0.099962621,0.137817092,0.229104341
Sos2,0.378772007,0.202554265,0.296193459,0.162223279,0.020007587,0.123832914,0,0.058526796,0.022693796,0.1892779,0.045645602,0.056435894,0.088109402,0.224040835,0.038507529,0.017428712,0.307352965,0.09899729,0.364538374,0.060072622,0.195039611,0.362958851,0.059946115,0.423632924,0.114115341,0.292195528,0.055165591,0.228244753,0.155908648,0.108406132,0.020315381,0.19669532,0.04262525,0.037644436,0.083344219,0.130836862,0.230220348,0.070585804,0.353737229,0.103012161,0.535096523,0.073984671,0.695729413,0.036481029,0.114746935,0.19141416,0.02352947,0.190009228,0.069044703,0.033647751,0.089491429,0.575822318,0.112381072,0.049688043,0.150491168,0.490477499,0.132195285,0.272931121,0.372495052,0.293663618,0.04070158,0.033416879,0.057973162,0.177859299,0.372942978,0.543153245,0.216776327,0.100627517,0.045898064,0.022942227,0.389767111,0.134167463,0.017341831,0.092770222,0.433542334,0.025198325,0.08377441,0.073576107,0.066782872,0.346683769,0.054471883,0.08345071,0.172982099,0.034429474,0.016798425,0.125570381,0.080390075,0.176199492,0.141470266,0.1184265
Sox15,0.715748625,0.541498841,1.008873901,0.546180322,0.637529881,0.516432851,0.462136484,0.523690538,1.214002633,0.283601363,0.592782743,1.130170281,0.274289929,0.926439342,0.057996905,1.131852004,0.882816086,0.724410558,0.813389125,0.165797015,0.607843958,0.870308073,0.244551071,0.52789109,0.681772302,0.254197054,0.254229593,0.286663703,0.797743774,0.477857148,0.330948813,0.380876061,0.255942222,0.578156899,0.855505019,0.538302448,0.521159957,0,1.114932118,0.504366037,0.392513316,0.060011627,0.956654338,0.157941434,1.086869892,0.236453279,0.666852481,0.499816219,0.216474251,0.80817687,0.490047113,0.198783175,0.454751969,0.409036926,0.437655064,0.2151579,0.223955175,0.21623762,0.88096827,0.922561145,1.183931618,0.391239242,0.161386332,0.36922428,0.058921703,0.625403568,1.131900063,0.120475671,0.567705268,0.154232259,0.732783266,0.489653701,0.264950952,0.121324669,0.392018767,0,0.267997792,0.580973257,0.587914152,0.425419482,0.420669929,0.897140078,0.447662306,0.294131489,0.430923476,0.277880206,0.173601198,0.159419175,0.860922152,0.400882464
Sox17,0,0,0,0,0,0,0,0,0,0,0.19946072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287696886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041184941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sox2,2.789082555,2.836043128,2.859689434,2.825495159,1.948318942,3.017183614,2.158428221,2.746862184,2.304109433,2.257428102,3.272755156,2.85077695,3.300337667,2.232994491,2.221388193,2.131997697,2.555777456,3.17096425,3.097386205,3.018412306,2.774374448,2.635759441,2.014320052,2.326510844,2.438786557,1.159631961,3.113012888,3.015462522,2.645178095,3.07658841,2.458237071,2.786440678,3.011193901,2.560126613,3.012901005,2.964768516,2.942109589,2.242925555,2.349482885,3.290663925,2.752237636,2.666755263,2.378828665,3.055503673,2.936749208,3.042056195,2.589258676,2.774772118,2.781469093,2.995825171,3.236884856,2.056947426,2.486105476,2.591750868,2.578213854,2.83252454,2.932165225,2.547786144,2.410183897,2.495908968,2.789457941,2.922450006,2.408640784,2.309317146,2.340333654,2.879373728,2.757551812,2.750018134,2.477619966,2.296815848,2.39330794,2.838774591,3.007902628,3.414351256,2.719517016,2.910067943,2.868820692,3.240213785,3.025694627,2.68490768,2.467891599,2.409029428,2.752578962,2.529657259,2.563897332,2.603818851,1.863498627,2.6759516,2.770373706,3.25734897
Sox4,0.352830855,0.108218371,0.347867976,0.416682426,0.331264186,0.342744317,0.188525358,0.109656332,0.228229598,0.247804017,0.762900969,0.422049361,0.072542102,0.411628487,0.46214798,0.06670626,0.225116537,0.767840968,1.067448108,0.103630523,0.090202354,0.585000698,0.154295687,0.332355935,0,0.288793068,0.352827438,0.739872835,0.03242509,0.263924509,0.245132464,0.127382928,0.592558443,0.275134616,0.204470519,0.385472729,0.769957079,0.438992464,0.70256484,0.223393669,0.30305847,0.544009219,0.081233562,0.187286142,0.401986893,0.305928178,0.157184367,0.390532395,0.185292798,0.559661522,0.115047415,0.410589158,0.688683635,0.405642201,0.490792434,0.629727057,0.563820819,0.390783171,0.119599346,0.223961689,0.713282013,0.253132554,0.016275601,0.109105794,0.260378439,0,0.113040674,0.473203956,0.227637529,0.269614379,0.452663976,0.217463041,0.152772587,0.876033708,0.42574466,0.188224258,0.397238975,0.115378536,0.424309916,0.494778799,0.017450352,0.245724185,0.103888052,0.617033952,0.580593236,0.160529151,0.144003303,0.378203214,0.337786572,0.182826727
Sox7,0.013115604,0.462325804,0.013127284,0.272704781,0.234063567,0.071922182,0.171896978,0.059450999,0.076528215,0.209916892,0,0.78935797,0,0,0,0.035062433,0.012925397,0.050149933,0.01160389,0,0,0.122072632,0,0,0.013293803,0.125550135,0.011823446,0,0.627319992,0.013361944,0.588861988,0.011573324,0.014854388,0.180851664,0.067664405,0.171341043,0.520030638,0.01223511,0.155693507,0,0.240370942,0,0.028659646,0.091931132,0.060476403,0.313916367,0,0.095825693,0.261256166,0.08995557,0.220402267,0,0.405788603,0,0.148050975,0.032817597,0.337408757,0,0,0.012696886,0.370832385,0.377838263,0,0.585421446,0.025438954,0,0.079347763,0.165783099,0,0.11130955,0,0.250737643,0.024599427,0,0.694488648,0,0,0.094847825,0.068522431,0,0.076233592,0,0.142941467,0,0.619819863,0.262650412,0.161140582,0,0.041852545,0
Sp1,2.515363292,2.150415433,1.770207293,1.862751899,1.940410513,1.205997444,2.415991065,2.10835959,2.566991656,1.962793641,1.631768911,1.946635445,2.348693262,2.607366467,2.559602652,2.628464536,2.459875981,2.133267928,2.625709707,2.123007663,1.889019666,2.777647839,2.562372264,1.81636332,3.223741301,2.490302098,2.898374306,3.193527126,2.980767723,2.781770539,1.368391916,2.286669494,2.473658732,2.314772244,1.898759543,2.266090217,1.61263717,2.398814004,2.089384531,2.465872378,1.421106561,1.961350485,1.936954421,2.466954821,3.048400412,1.908453088,2.746647019,2.44607025,2.295023838,2.698462167,2.573041879,2.300577888,1.718809844,1.396673614,2.236921763,2.737635884,2.173930469,2.308134479,2.917272272,3.388492556,2.858111227,2.561186132,2.683570732,2.613084716,1.804551928,1.826040192,2.57744141,2.35218731,2.629903991,2.127768386,2.650911541,2.590801409,1.551490501,1.579025528,1.773597488,1.900591089,1.85227828,2.193209824,2.588333605,2.751597841,2.613921846,2.0487666,2.124315238,1.742448329,2.372319746,2.64749971,1.950364758,1.851855953,2.454355466,2.369511891
Sp8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009190943,0,0,0,0.008556092,0,0,0,0,0,0,0,0,0,0,0,0.008857769,0.010777636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007482373,0,0,0,0,0,0,0,0,0,0,0,0,0.009265984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009461042,0,0,0
