X,RamDA_mESC_12h_A04,RamDA_mESC_12h_A05,RamDA_mESC_12h_A06,RamDA_mESC_12h_A08,RamDA_mESC_12h_A09,RamDA_mESC_12h_A12,RamDA_mESC_12h_B02,RamDA_mESC_12h_B05,RamDA_mESC_12h_B06,RamDA_mESC_12h_B07,RamDA_mESC_12h_B08,RamDA_mESC_12h_B09,RamDA_mESC_12h_B10,RamDA_mESC_12h_B11,RamDA_mESC_12h_B12,RamDA_mESC_12h_C02,RamDA_mESC_12h_C03,RamDA_mESC_12h_C04,RamDA_mESC_12h_C05,RamDA_mESC_12h_C07,RamDA_mESC_12h_C09,RamDA_mESC_12h_C10,RamDA_mESC_12h_C11,RamDA_mESC_12h_C12,RamDA_mESC_12h_D02,RamDA_mESC_12h_D04,RamDA_mESC_12h_D05,RamDA_mESC_12h_D07,RamDA_mESC_12h_D08,RamDA_mESC_12h_D09,RamDA_mESC_12h_D10,RamDA_mESC_12h_D11,RamDA_mESC_12h_D12,RamDA_mESC_12h_E01,RamDA_mESC_12h_E02,RamDA_mESC_12h_E05,RamDA_mESC_12h_E07,RamDA_mESC_12h_E08,RamDA_mESC_12h_E09,RamDA_mESC_12h_E10,RamDA_mESC_12h_E11,RamDA_mESC_12h_E12,RamDA_mESC_12h_F01,RamDA_mESC_12h_F02,RamDA_mESC_12h_F03,RamDA_mESC_12h_F06,RamDA_mESC_12h_F07,RamDA_mESC_12h_F10,RamDA_mESC_12h_F11,RamDA_mESC_12h_F12,RamDA_mESC_12h_G01,RamDA_mESC_12h_G03,RamDA_mESC_12h_G05,RamDA_mESC_12h_G06,RamDA_mESC_12h_G07,RamDA_mESC_12h_G08,RamDA_mESC_12h_G09,RamDA_mESC_12h_G12,RamDA_mESC_12h_H01,RamDA_mESC_12h_H02,RamDA_mESC_12h_H05,RamDA_mESC_12h_H06,RamDA_mESC_12h_H07,RamDA_mESC_12h_H08,RamDA_mESC_12h_H09,RamDA_mESC_12h_H10,RamDA_mESC_12h_H11,RamDA_mESC_12h_H12
Zfp276,0.343429242,0.576620786,0.762936681,0.576389783,1.023560642,0.478456635,0.318464498,0.417136322,1.235221784,0.649184758,0.81932789,0.888750187,0.31874303,0.485809317,0.301899551,0.48615095,0.718360825,1.062386332,0.217841603,0.792771761,0.244930784,0.478336505,0.217370599,0.591519734,0.589670831,0.20318023,0.490419919,0.560308437,0.661776191,0.383275548,0.63160413,0.189795724,0.661564069,0.782625458,0.493525513,0.962149108,0.165126655,0.44385801,0.379789431,0.691814193,0.418506476,0.671627357,0.841514161,0.511378011,0.628875345,0.85925951,0.609501285,0.894013475,0.505297052,0.812188139,0.324402165,0.277650893,0.756806982,0.246106702,0.401044686,0.81565496,0.591841598,1.203766539,0.263122916,0.350895161,0.45711715,0.403977753,0.284209711,0.135452017,0.29252383,0.372207509,0.821297695,0.707010879
Zfp277,0.807090502,0.917939151,0.828951919,0.865145615,0.956136648,0.710564306,1.026040876,0.958173016,0.877319673,0.911530257,1.101563187,0.927788852,1.26302064,0.701229611,0.899327402,0.583994032,1.040351933,0.942650703,0.62299531,0.40730842,0.9367872,0.981887534,0.78884145,1.014303508,0.897850625,1.237283804,0.851046722,0.870735845,0.493173615,0.911701483,0.95279644,1.048195967,0.956150641,0.478702489,0.750302031,1.218291932,1.155860672,0.950305437,0.793021929,0.831788749,0.697936327,0.849268553,0.888097472,1.20389792,0.901208122,1.012146718,0.858972986,0.842093278,0.351739962,0.961521049,0.897647662,0.897079906,0.724383021,0.844277833,0.712904784,1.298270653,0.614775106,0.940350863,0.830444012,0.829543494,0.783511543,0.753796852,1.052398432,0.919564115,0.507400356,0.822727475,0.838806351,0.927087443
Zfp281,0.955994715,1.172448317,0.979381701,0.659906089,0.588357818,0.623502282,0.504683708,0.686165605,1.003086206,0.501911135,1.003157777,1.118469533,1.32051458,1.042143905,0.600512899,0.753588567,0.833001749,0.919562223,1.290710668,0.196117399,1.107746626,1.358062108,0.824369858,0.983121479,0.513437656,1.312285599,0.976767086,1.119711455,0.969168514,0.964533421,0.027872823,1.131556385,1.249093157,0.74879596,0.947205521,0.859244025,0.886591821,0.432469425,0.844150065,0.975526491,0.335742322,1.058438926,0.923496047,0.693964684,1.126434683,1.028809613,0.895180657,1.014121579,0.459534046,1.244514508,0.910638812,0.711808609,1.068633587,0.982782371,0.467964396,0.823530902,0.786664492,0.990006635,0.997798313,0.795848514,1.398322692,0.875769396,1.488694456,0.923099239,0.753385949,0.36227427,0.943716347,0.790152082
Zfp296,0.931134955,0.519411325,0.504514985,0.05861283,0.473634118,1.701800222,0.204115541,0.78211146,1.007473665,0,0.089999489,0.731806801,0.173482268,0.171071957,1.519540386,0.556781331,0.37143946,0.204114791,0.476882579,0.453774619,0.126914001,1.133555426,0.669057644,0.779288284,1.089918027,0.326444515,0.587984548,1.328827941,0.378800444,0.781586835,0.227337559,0.648799635,0.257144997,1.000380091,0.45665371,0.997188555,0.384423029,0.248498509,0.332345023,0.702760205,0.323295449,0.565358203,1.407181651,0.24867485,0.330879781,0.450293297,0.283355998,0.702592441,0.180159222,0.140678567,0.80215123,0.089867728,0.501728172,0.221982651,0.102432997,0.434290498,1.139729066,1.33808824,0,0.026964316,1.341385435,0.102189539,0.614255123,0.413468696,1.054174765,0.184567296,0.600351194,0.535912668
Zfp335,0.441766472,0.862432514,0.805553746,0.533356931,0.838958087,0.430609845,0.56198431,0.840799588,0.68115991,1.19912186,0.734555188,0.811358199,1.021687343,0.924819527,0.504457099,0.443899431,0.987059742,1.198632817,0.638832033,0.664474468,0.731640993,1.060936259,0.589491622,1.118803168,0.648442242,0.900372196,0.282405105,0.626762716,0.785607697,1.038859866,0.705637318,0.354380462,0.802183099,0.739349722,0.869868172,0.891108871,1.12374115,0.835464423,1.062165873,0.719188833,0.727476041,0.758394308,0.982201439,0.605501329,0.682483264,0.708749741,1.0082461,0.649883221,0.586368417,0.911797347,0.728901395,0.587985165,0.493077502,0.714634607,0.799264402,0.565086518,0.844296954,0.945130679,0.41029941,0.767311598,1.555419498,0.45088459,0.408574924,0.283623197,0.495984037,0.885839999,1.393995625,0.734260897
Zfp36l1,1.26801828,1.536380663,0.854850952,1.116711697,1.133076572,1.194938022,1.21196437,1.189620565,1.697621785,0.533379413,1.41897008,1.249334598,1.641975005,1.35670323,1.060479741,1.857113718,0.734654537,1.51998484,0.88898529,0.861975537,1.89655808,1.722875296,1.106167119,0.737761285,0.931673689,1.779810415,1.772019958,1.926809188,1.152050717,0.933097055,1.151934153,1.544381591,1.730146444,1.035680337,1.347526941,1.64262043,1.050011946,1.805291118,1.566655763,1.566302854,1.343654146,1.253448994,1.124835416,1.061033992,1.963021611,0.870524313,1.186018094,1.120449422,1.786399956,1.391909082,1.252632337,1.016739557,0.884733425,1.332343167,1.039196639,1.259440305,0.7297462,0.979730806,1.209135083,0.923800012,1.440300107,1.419430596,0.787407704,1.441142597,1.288659376,0.597760202,1.679338182,1.687243661
Zfp398,0.179270021,0.311580431,0.179227684,0.2831026,0.374103064,0.200448154,0.219550451,0.318903583,0.311867184,0.74267955,0.038291293,0.467466286,0.339354871,0.197461882,0.331510289,0.47082689,0.520840489,0.232892029,0.433992838,0.049578563,0.308163352,0.246241329,0.20385383,0.21505401,0.205410054,0.183030867,0.261606472,0.006818853,0.347317437,0.246355007,0.229990503,0.147598874,0.294269812,0.09618407,0.047217465,0.479126425,0.320947466,0.425438189,0.050465528,0.360785932,0.584138311,0.270652079,0.32313612,0.248354256,0.131028882,0.102464324,0,0.228839086,0.145864382,0.280353098,0.365290827,0.319784288,0.458852831,0.172486075,0.932649433,0.341812955,0.243111988,0.436841793,0.236710913,0.173368841,0.351779841,0,0.229408706,0.273320945,0.119690688,0.319378757,0.24920577,0.261321149
Zfp42,2.532543695,0.919511391,1.221546893,0.779070412,1.824895903,2.286808469,0.781019143,1.313933155,1.545357553,0.374440205,1.32925707,1.434119741,1.73773069,0.816049991,0.585036313,1.24119081,2.608405048,0.789892988,0.757661232,0.847059572,1.403543809,1.452493817,1.780736611,1.812916103,1.559892437,0.869808142,1.862591063,1.762873109,1.537950599,1.464648366,1.191178584,1.065270397,1.152985212,1.104140459,0.355988841,1.322345074,0.897152671,1.013195721,0.407429729,2.28117571,1.160158867,1.846043003,1.260423738,0.827678389,1.32510743,1.74214663,1.353256299,1.914022652,1.242340793,1.674651935,0.577460266,1.553259887,1.771324799,0.87619716,1.237055327,1.533960114,0.622180382,2.779716458,1.266823624,1.360109976,2.802753776,1.363970474,1.387525257,1.142335492,1.245594887,1.380087383,1.3623396,0.73590986
Zfp423,0.773838606,1.504521869,0.370230841,0.389196613,1.407214656,0.48960528,0.67106861,0,1.215912642,0.306025844,0.716314329,0,0.73465785,0.185682936,0.820909638,0.765410481,0.491502551,0.05758871,0.422020497,1.08366264,0.393679997,0.635108604,0.852623162,0.049607118,0.957375398,1.259415039,0,1.988635932,0.333454441,0.08774763,0.158732951,0.742207224,1.721092732,0,0.366579028,0.356524935,0.155440183,0.820547551,0.231357935,0.752212135,0.981825599,0.159839611,0.225026529,0.527680471,1.188604632,0.146224661,0.530897584,0.46484245,0.287810933,0.543986053,0.477863266,0.658362331,0.193490009,0.151666456,0.179806116,0.967437146,0.055009933,0.25793373,1.292049459,1.200311286,0.404642193,0.125747293,1.220227952,0.309220586,0.416753436,0.885524546,0,0.48957539
Zfp446,0.446348031,0.291543446,0.381403854,0.273713058,0.400293749,0.365177807,0.156084955,0.223404492,0.205749025,0.489831337,0.13757561,0.366031805,0.426167105,0.393606271,0.223840574,0.151447569,0.318703763,0.158330464,0.475653832,0.296133314,0.297035603,0.315670147,0.453618663,0.344777167,0.379758309,0.358651572,0.429813996,0,0.259117394,0.676316373,0.312319628,0.36054039,0.083272532,0.395608563,0.070881299,0.259175351,0.422172623,0.316485491,0.251244588,0.399844943,0.495052467,0.31334534,0.223363105,0.244114193,0.15690725,0.367702191,0.80547761,0.649770848,0.448810215,0.294991442,0.166763528,0.256894093,0.299114004,0.075683777,0.130602992,0.29436191,0.363471355,0.115680246,0.079697394,0.583171746,0.295463423,0.178554074,0.239827964,0.092514675,0.31465538,0.28648256,0.365184921,0.223054309
Zfp462,1.663001073,0.46989401,1.815499408,0.642669791,1.903984565,2.192042111,0.375916815,0.584519965,1.990342108,0.239434421,1.599265041,1.104709197,1.634163941,0.164483278,0.953962478,1.426501494,1.620683663,0.410443646,1.201465121,0.616789695,2.008332985,2.061547304,1.966161121,1.495505978,0.361514337,1.64465296,2.288598872,1.388824243,1.392432081,2.441295115,1.244349221,0.988295416,2.14797213,1.459760257,1.636505489,0.772031682,0.461542822,1.497214265,0.484658929,1.753548527,0.216761956,1.856684249,0.47057687,1.170014497,2.136430384,1.190229505,1.474529903,2.38645645,0.560206892,1.520249488,1.045027881,0.243778344,0.804477338,0.987368535,1.467976362,0.731369502,1.580068341,1.028975882,1.061200153,1.930480504,1.902295068,1.10855211,2.015694134,0.840735254,0.862957967,2.101073077,1.350912262,1.459878191
Zfp57,3.82346757,4.028524277,3.573293502,3.678479463,3.490236461,3.848530755,2.505665334,2.706529738,3.742566824,1.649815157,3.003600168,2.027104032,3.635710612,3.416225635,3.563311578,3.125350603,3.465441899,2.784567797,1.636914251,2.016850289,3.327866932,3.821488446,2.730439082,1.79098605,3.484085908,3.010417071,3.485409839,3.76180769,3.772395538,3.50631859,2.750302387,3.600698485,3.461721067,2.977947895,2.511318459,3.918054707,2.38375037,2.747289265,3.158322791,3.180374071,1.772710135,3.29593216,3.091836505,2.924412871,4.001580228,2.900377693,3.611089688,3.444071449,1.819649102,3.668216843,2.795455242,3.553042207,2.932614585,2.551509331,2.318646986,3.314446943,2.033194193,3.215610497,2.605531925,4.272818805,3.631738668,2.478510322,3.788509796,2.730664397,3.030853927,3.536717448,2.555602259,3.562044914
Zfp592,1.534656766,0.187578933,1.101112689,1.834471151,1.912983486,0.854999906,0.972933985,0.624667106,0.95343823,1.507049661,1.511155307,1.303146049,1.304157103,0.750652388,0.430302184,0.907002398,1.119724226,0.624122018,0.961613126,1.679335014,1.462176078,1.374401684,0.836858266,0.672320639,1.241350248,0.767648807,1.666956697,0.684686217,1.302458626,1.312656758,1.050052836,0.877956152,1.253210585,1.102666163,0.955733506,1.651249163,0.544504953,1.33122083,0.366641388,1.281066964,1.171257053,1.125852282,1.245086086,0.754297813,0.699195831,0.824930906,0.99480776,1.425903378,1.261904176,0.099312576,1.985026374,1.353779563,1.468427329,1.562749999,1.614693629,0.755444315,0.939193723,0.955058682,1.066129339,1.376984637,0.765955878,0.524352323,0.786322155,0.843771797,1.047027116,1.01818895,1.000650172,0.700659409
Zfp768,0,0.068466679,0.032036721,0.071969935,0.095565853,0.066255217,0,0.033458211,0.063633146,0.119196554,0.19697367,0.089061617,0.08285413,0.018551893,0.097176767,0.088350979,0.125071281,0.100514321,0,0.295827375,0.12532182,0.122850515,0,0.015463287,0.224561409,0.059030606,0.12843077,0.024743937,0.40889654,0.230787968,0.097856177,0.016746644,0.124672777,0.211739861,0.101755006,0.176287388,0.019278694,0,0.110891465,0.235078119,0.172186314,0.113210923,0.202321274,0.237958383,0.028115539,0.379916099,0.107389513,0.139919256,0.101550368,0.071132559,0.273230814,0.056089886,0.379544206,0.127419913,0.344258793,0.173054988,0,0.052704494,0.202865542,0.033191878,0,0.079420669,0.386929757,0.101799225,0.058589295,0.073974443,0.066482885,0
Zfp91,1.088388106,1.066230728,1.25911465,1.241475393,0.698772534,0.782232659,1.21175921,0.993844631,1.032125386,1.323795936,1.141139033,1.320278273,1.020426348,0.975742423,1.099025715,0.905986686,1.353763136,0.690484691,0.6983874,0.786605809,1.273283875,0.820750101,1.365801021,0.918238676,0.945596452,1.145057004,1.492768008,1.009942113,1.314986517,1.038115056,1.28157926,0.955000776,1.081765024,0.913407089,1.203172415,0.975736657,0.928343889,0.823634183,1.088174855,1.005138403,1.196361521,1.019282706,1.057929123,1.253148362,1.07843197,1.188859256,1.061144148,1.395162488,0.682935525,1.10848046,1.356977686,1.244100655,1.084891826,1.124000593,1.530327546,1.160736869,1.197876129,0.934493676,0.827947503,0.94623458,1.633873421,0.807801731,1.048936668,0.896487818,0.799743288,0.733671011,0.965384682,0.926183706
Zfp979,2.797116956,3.297844406,2.418593257,1.730264497,1.977826299,1.862883654,2.167040973,2.629456673,2.150035317,1.706347301,2.002766451,2.05489635,2.545659004,1.303512172,2.086198444,2.588114259,1.712789639,2.104608889,2.95513092,1.000227811,2.6628284,2.756355811,2.034378851,2.355350402,2.30913211,2.795102257,1.91093057,3.689716698,1.842535936,1.07152455,2.575343882,2.038112849,1.997338342,1.58105368,1.162142468,2.08484768,1.446736617,2.42558007,2.587169168,2.49263186,1.520485887,2.195137893,2.530278095,1.658220691,2.134930691,2.267755059,1.493821976,1.226539324,2.244968077,2.727282019,2.015931903,1.569199412,2.066545078,3.108159808,2.026688549,2.522588718,1.590755061,2.057182421,2.407604796,2.067086399,3.07054292,1.482471654,1.634268992,1.660081149,2.537313307,2.611676433,2.432346179,2.334327868
Zfp987,1.595987417,3.310865672,3.107192517,2.371940625,3.217651338,1.974265268,1.449216314,1.024332104,2.250494256,0.341332875,2.348387072,2.512649656,2.986354571,0.656062789,1.834385144,2.834657747,2.333582042,2.889522963,1.770559244,1.730912454,1.94349043,3.66568055,2.775367492,2.416853587,2.200274716,3.421525176,1.785649325,2.852451788,2.537657277,1.639004103,3.415896084,1.511753287,3.14523956,2.310945685,1.69628356,2.575142711,1.050886751,2.768891869,2.583290694,2.945954955,2.7672676,3.141032716,1.741859226,2.477327286,2.062122371,3.465620647,1.535398321,2.573928795,2.352720591,3.066749511,2.960993952,2.084542887,2.96381295,2.741480847,2.5903129,2.711844698,2.466367277,2.141962459,3.238542677,3.193400041,3.992364545,2.889505036,3.761256932,1.566232681,2.728792084,3.189219902,2.718885055,2.861840046
Zfpm1,1.312066697,1.488275429,3.146158458,2.414090551,1.956501499,1.430186847,2.629824498,1.448990187,3.188480132,3.012838676,2.954929405,2.610027302,1.86849038,1.557839496,2.414828612,1.878701173,0.916859548,2.890924208,1.966469417,1.808532403,3.040523007,3.274368056,2.620118793,2.796827222,2.298301151,2.301116657,1.977637858,3.013780837,2.708748103,1.900090008,2.311840737,2.47574181,1.837639391,1.014412997,2.156341176,2.072575154,2.966640698,3.182099466,2.267420606,2.202406952,1.98668591,2.66917996,1.901359787,3.052067374,2.80219992,2.592669153,1.440617768,2.246281627,2.136304335,2.187209607,2.419153045,2.023767506,2.103081732,1.72241579,1.433439278,2.021734922,1.978649491,2.017913915,3.279616608,2.037888982,3.055666589,2.993538389,2.26676748,1.630461404,2.343769144,1.17301315,1.420654034,2.362315876
Zfyve21,0.675913206,0.534540719,0.782206796,1.078908434,1.300694111,0.746919231,0.000325532,1.520437783,0.820918182,1.292857184,0.939732481,0.603657348,1.327947738,0.768917494,0.603014719,1.004351794,1.108441237,0.378927666,0.596085653,0.370450637,1.201765066,0.454189724,0.835854892,0.870360254,0.986641362,0.511941351,1.009025552,0.522943116,0.320874011,0.678843822,0.932769701,0.729244299,0.735723474,0.742495791,1.213044746,1.317308129,1.178471686,0.657122949,0.507196584,1.063030321,1.08790381,0.75880257,0.763341217,0.792621829,0.525719677,0.530585385,0.820947484,0.963231819,1.081109171,1.090259543,0.434091158,1.023502589,1.067925041,0.602378344,1.053929736,0.650244464,1.213025565,1.108700668,1.151941326,0.565129301,0.128902496,0.65232888,0.596659725,0,0.7040442,0.523687951,1.021977922,0.489839559
Zhx3,0.147356829,0.018664883,0.026715441,0.043251506,0.114590238,0,0.080254554,0.098833819,0.104886918,0.177946327,0.158485087,0.124519214,0.036116027,0,0.162907046,0,0.219750398,0.026707242,0.119882261,0.121700814,0.035781261,0.141205225,0,0.160185574,0.108675716,0.047524293,0.002405534,0.086555204,0.206788818,0.10435939,0.317815457,0.160426561,0.06698009,0.06430529,0.051796253,0.157058047,0.118307821,0.252473204,0.638037503,0.205153531,0.159624663,0.016325831,0.153683399,0.177107622,0.149704145,0.079845291,0.056723886,0.116187108,0.148491109,0.266333236,0.067375286,0.162636641,0.180997883,0.039767225,0.127590207,0.127313558,0.196344654,0.092479592,0.028424776,0.077674922,0.491171529,0.174649105,0.155421831,0.015475008,0.127061656,0.104242014,0.128016126,0.031940076
Zic3,0.406604439,1.890323522,0.750283511,1.47788119,0.829137966,0.615216937,1.773014817,0.493522777,1.36526455,0.849549069,0.89516105,0.503413937,0.910766825,1.142025122,1.471169679,1.982285508,1.24430184,2.091894274,1.267264788,1.307031095,1.891112586,1.973363961,1.760420911,0.239388628,0.973917878,1.077879713,0.885054603,1.335875769,1.383711493,1.210724211,1.514166897,2.006060129,1.880725845,0.974375204,1.450480669,1.484428512,1.729005969,1.348860469,1.420924414,0.606046258,1.567726609,1.825118993,1.280849346,1.8600436,1.374256762,0.667966541,1.08357446,1.189346144,1.545976462,1.271302084,1.686437967,0.73282214,0.561417853,1.962022188,0.480031403,1.18842287,1.381970402,0.545713671,2.111750461,1.163256774,0.98176964,1.7423305,1.054063963,1.596318861,0.378256823,0.405363926,1.253216864,1.457112402
Zmym2,1.110663467,0.592621223,0.935062758,0.659567907,0.857162225,0.857256577,0.713895197,0.81019932,1.071604965,0.980239773,0.732389789,0.928482876,0.81777526,1.169324118,0.66813902,0.60008074,1.311382395,1.05466137,1.205007268,0.632550832,0.944276689,0.76614764,0.877455372,0.979627201,0.837255509,0.615997656,0.638040993,0.593581411,0.792572167,0.948678534,0.800339553,0.553818166,0.735300084,0.447407006,0.482321639,1.13325863,0.997676833,0.905467849,0.679339038,1.198272198,0.927119005,0.642356739,0.596280846,0.876669442,0.71444027,0.910652959,0.802582596,0.842452376,0.672334362,1.119957035,0.637251082,0.941147865,0.776738689,0.79852085,0.869235567,0.876750773,0.749834283,1.03542858,0.61608978,0.601116749,0.886017295,0.395649183,0.877118637,0.939818717,0.636071669,0.679291564,1.050559456,0.88355949
Zmynd11,1.481995315,1.915764615,1.165204587,1.508141042,1.632672092,1.403485616,1.413361976,0.954858652,1.940280157,1.391767463,1.40278722,1.223880014,1.39959568,1.398102933,1.631273629,0.908877526,1.261153468,1.425605749,1.213617439,1.409989173,1.310814371,1.860071506,1.645257217,2.010123617,1.154262326,0.533458249,1.053071668,1.448467788,1.845839667,1.406869777,1.226755907,1.380283173,2.036985449,1.259533675,1.507174869,1.610828572,0.879462165,1.490071379,1.799781192,1.851322219,1.589340084,1.1002389,1.841612419,1.479319003,1.421942959,1.663789732,1.33288826,1.44315284,1.549924333,1.468590298,1.377996736,1.783548399,1.682614926,1.100669224,1.60392838,1.518858128,1.648977218,2.048160292,1.437821482,1.906457822,2.343910282,0.928461051,1.271930917,1.452999413,1.322018309,1.650726204,1.278644958,2.291285536
Zscan10,2.86411002,3.644042545,2.874611727,2.999214771,3.260717068,2.603900623,3.382277083,3.014407287,3.604697883,3.872182956,2.805255806,3.263701193,3.595300639,2.630722847,3.52358277,2.753623993,2.675210501,3.15869835,1.227822413,2.51347856,3.507940336,3.177296531,2.282342267,2.802615812,2.492706438,3.134324675,3.12250441,3.055790889,2.605192393,2.650042721,2.165904282,2.9641922,3.47434986,3.478302797,2.64788436,3.616470197,2.829638298,3.127872773,2.714179964,2.977328807,3.261917906,2.962311001,3.239211819,3.55983516,3.172828321,2.578939054,3.132204096,2.451913479,1.595025827,2.806704968,3.124325002,2.894463235,2.416604501,3.355831263,2.288922464,2.923771434,1.891174335,2.305305746,3.314445806,2.528670444,2.853860144,2.822940446,2.944998467,2.559508734,2.747250141,3.52967658,2.744367124,2.426764049
Zswim4,0.310127786,0.367910606,0.33637278,0.347654022,0.467409329,0.261694915,0.266380041,0.173814515,0.303769897,0.172270552,0.389536757,0.36875257,0.231541673,0.556647469,0.360276284,0.313696565,0.652168217,0.174501907,0.254872229,0.366406456,0.183455283,0.382466115,0.26175499,0.337111398,0.470037562,0.315216737,0.349592738,0.579653808,0.545042915,0.345372738,0.348871393,0.263329296,0.592824357,0.419671945,0.217570097,0.509665002,0.171014661,0.248415178,0.368113308,0.229531007,0.457683904,0.392751995,0.290061536,0.36185476,0.452281328,0.529700555,0.370292467,0.432254898,0.821711232,0.259429222,0.185569774,0.403590982,0.471607637,0.227287892,0.338642844,0.523212714,0.291602716,0.706371295,0.342671456,0.149080329,0.263070477,0.358807268,0.41680392,0.391305665,0.472734214,0.323732275,0.378793363,0.303745859
