X,RamDA_mESC_72h_A04,RamDA_mESC_72h_A05,RamDA_mESC_72h_A06,RamDA_mESC_72h_A07,RamDA_mESC_72h_A08,RamDA_mESC_72h_A09,RamDA_mESC_72h_A11,RamDA_mESC_72h_B01,RamDA_mESC_72h_B02,RamDA_mESC_72h_B03,RamDA_mESC_72h_B04,RamDA_mESC_72h_B05,RamDA_mESC_72h_B06,RamDA_mESC_72h_B07,RamDA_mESC_72h_B08,RamDA_mESC_72h_B09,RamDA_mESC_72h_B10,RamDA_mESC_72h_B11,RamDA_mESC_72h_B12,RamDA_mESC_72h_C01,RamDA_mESC_72h_C02,RamDA_mESC_72h_C03,RamDA_mESC_72h_C04,RamDA_mESC_72h_C05,RamDA_mESC_72h_C06,RamDA_mESC_72h_C07,RamDA_mESC_72h_C08,RamDA_mESC_72h_C09,RamDA_mESC_72h_C10,RamDA_mESC_72h_C11,RamDA_mESC_72h_C12,RamDA_mESC_72h_D01,RamDA_mESC_72h_D02,RamDA_mESC_72h_D03,RamDA_mESC_72h_D04,RamDA_mESC_72h_D05,RamDA_mESC_72h_D06,RamDA_mESC_72h_D07,RamDA_mESC_72h_D08,RamDA_mESC_72h_D09,RamDA_mESC_72h_D10,RamDA_mESC_72h_D11,RamDA_mESC_72h_D12,RamDA_mESC_72h_E01,RamDA_mESC_72h_E02,RamDA_mESC_72h_E03,RamDA_mESC_72h_E04,RamDA_mESC_72h_E05,RamDA_mESC_72h_E06,RamDA_mESC_72h_E07,RamDA_mESC_72h_E08,RamDA_mESC_72h_E09,RamDA_mESC_72h_E10,RamDA_mESC_72h_E11,RamDA_mESC_72h_E12,RamDA_mESC_72h_F01,RamDA_mESC_72h_F02,RamDA_mESC_72h_F03,RamDA_mESC_72h_F04,RamDA_mESC_72h_F05,RamDA_mESC_72h_F06,RamDA_mESC_72h_F07,RamDA_mESC_72h_F08,RamDA_mESC_72h_F09,RamDA_mESC_72h_F10,RamDA_mESC_72h_F11,RamDA_mESC_72h_F12,RamDA_mESC_72h_G01,RamDA_mESC_72h_G02,RamDA_mESC_72h_G03,RamDA_mESC_72h_G04,RamDA_mESC_72h_G05,RamDA_mESC_72h_G06,RamDA_mESC_72h_G07,RamDA_mESC_72h_G08,RamDA_mESC_72h_G09,RamDA_mESC_72h_G10,RamDA_mESC_72h_G11,RamDA_mESC_72h_G12,RamDA_mESC_72h_H01,RamDA_mESC_72h_H02,RamDA_mESC_72h_H03,RamDA_mESC_72h_H04,RamDA_mESC_72h_H05,RamDA_mESC_72h_H06,RamDA_mESC_72h_H07,RamDA_mESC_72h_H08,RamDA_mESC_72h_H09,RamDA_mESC_72h_H10,RamDA_mESC_72h_H11,RamDA_mESC_72h_H12
Sin3b,1.941211267,2.3539679,1.907834868,2.014325389,1.829463539,2.204073007,2.103933023,2.270407786,1.830585011,1.90440862,1.618014499,1.918530028,1.873854566,2.172805231,2.533146513,1.781854119,2.4336369,2.647859557,2.188301122,1.691949856,2.160841902,1.806013924,1.806785096,2.080083009,2.228217898,2.137914094,1.761945124,1.949914767,1.939111656,2.124052684,2.194245514,2.180730038,2.295249469,1.889467856,2.453271481,2.180864891,2.126359218,2.304654499,1.888292119,1.872648231,2.128232481,2.457466848,2.059863274,1.631751841,1.920097726,2.133641117,2.065692611,1.917554806,2.566905204,1.960669891,2.003125479,2.096351419,2.252657351,1.29636289,2.272494619,1.962428848,2.19613732,1.836399922,1.988206678,2.418048433,2.003729551,2.624889455,1.838494021,2.289330723,2.071728737,2.185915996,1.943682331,1.976291427,2.011455703,1.975453311,1.992817316,2.233041193,1.717995797,1.735068581,2.05080994,1.997738653,2.312290919,2.437140234,2.046315811,1.824832038,1.886247767,1.377524242,1.824751851,1.944038645,1.812478198,1.799387069,2.237085824,1.947598124,2.088485665,2.047369694,2.431205546
Sirt1,0.992566935,0.95622555,1.542745319,1.701550983,1.48275071,1.057557319,1.66532811,1.720158291,1.235555727,0.751479681,1.322335798,1.13916698,1.368139263,0.751042437,1.045215768,0.775890006,1.099840546,0.804510234,1.04745326,0.685957268,1.16004617,1.011081077,0.876804245,0.937080293,0.983394118,0.93746751,0.699166389,1.197876263,0.909596553,1.021805928,1.245464949,1.073056497,0.73856688,1.028019968,1.438862586,0.928299761,0.64513198,1.539145967,1.249378235,1.600464489,1.210925763,1.154367806,1.229601581,1.652203743,1.131917248,0.944723447,1.594217707,1.372993321,0.932243714,0.612359681,1.287828599,0.829553036,0.745543587,1.170328973,0.876584575,0.77736413,0.879349941,0.716153071,1.485551521,1.026092499,1.075952783,0.844117964,0.982442417,1.025845564,1.064443295,1.095509098,1.260076834,1.505319677,1.086387368,1.482973463,0.733273864,1.028427356,1.062884165,1.124240241,0.973870049,0.638807198,0.718174824,0.948744782,0.85625417,1.580341958,1.317958525,0.667319517,0.906026621,1.363546427,1.087298269,1.150179471,0.817260498,0.770220756,1.147074954,1.554552363,0.872897972
Sirt2,1.326454337,1.492302795,1.853133622,1.103180476,0.463291757,1.114449851,1.403358357,0.887294108,1.375725519,1.740959409,1.471323994,1.496828967,1.852851325,0.387398622,0.84994455,1.784130725,1.37101717,1.003589822,1.893231143,1.196877679,1.09058357,1.375270163,1.932672672,0.973366261,1.008394646,1.396928974,0.020548802,1.51520005,1.155158593,2.239743477,1.647649177,0.361631413,0.659670842,1.259725308,1.779919595,0.933413234,0.541924682,0.816289937,0.636826551,1.722155672,1.12200335,0.97998883,1.443170863,1.047595721,1.647938436,0.768033257,1.787788763,1.512460076,1.048547724,0.809538252,0.539495169,1.153736819,1.994973355,1.431661982,0.866078335,0.959450449,1.640657361,0.734876084,1.192858646,1.149705507,0.230020257,0.833970022,1.072849687,0.98024519,0.717829725,1.105066817,1.591514621,1.365115688,0.838260729,0.177039095,0.89270717,0.724144312,1.188252497,1.276871572,1.419204397,0.518940681,1.855381946,1.067979728,1.146078044,1.462966487,1.255522756,1.447283421,1.792137342,0.968630731,0.836553803,1.988908925,0.97020548,1.897074449,1.22856636,1.807303461,1.525153972
Sirt3,0,0.484213292,0,0.538509439,0,0.037987428,0.395307239,0.28851866,0.791641784,0.287179015,0.181659929,0.208259958,0.171342291,0.023853749,0.315974228,0,0.453125722,0.259437047,0,0.460471612,0.229136075,0.58377912,0.149872981,0,0.264385629,0.296785093,0.391884239,0,0.418515108,0.112778476,0.480257999,0.307339969,0.319969876,0.149463636,0.154255953,0.125190105,0.032609969,0.622088927,0.175152334,0.784694884,0.15998872,0.19189144,0.28559666,0.230372111,0.444922201,0.058495185,0,0.213954276,0.142265137,0.084125676,0.898022686,0.46138245,0.306925553,0.11883934,0.553260792,1.09E-09,0.117050701,0.047332642,0,0,0.348234038,0.114883999,0.084933404,0.254844675,0.714967794,0.237399487,0.396156742,0.314133718,0.271758104,0.073335296,0.49363978,0.312720475,0.36968105,0.287873087,0.301556748,0.246579147,0.516309383,0.07301636,0.171185852,0.209242165,0.425687561,0.548433847,0.34558513,0.734949074,0.434088937,0.574737229,0.031872086,0.325938408,0.145747987,0.283830305,0.433152116
Six1,0,0.14945177,0,0,0,0,0.107154254,0,0,0.104769323,0,0,0,0,0,0.058257527,0,0,0.371279966,0,0,0,0,0.108638628,0.210432051,0,0.055017563,0,0.433348191,0,0.217658328,0.183915351,0,0,0,0,0,0,0.171040751,0.29813815,0,0.01275838,0,0,0,0,0,0,0,0,0.037854522,0,0.224888041,0.105606473,0.052022124,0,0,0,0,0.01274571,0,0.107864894,0,0.120677014,0.048150578,0,0,0,0,0,0.391196873,0,0.132138559,0,0,0,0,0.12398302,0.434113591,0.016360498,0,0,0,0,0.449392675,0,0.532090411,0,0,0.057441966,0
Six5,0.149391563,0.284628119,0.166317057,0.210084427,0.316468346,0.048323066,0.337198177,0.415493761,0.57396295,0.025149138,0.077887661,0.251050206,0.415177832,0.43202844,0.342319721,0.252151124,0.330546292,0.489553559,0.323362906,0.163822273,0.274591511,0.223401843,0.209344005,0.274982899,0.138577346,0.155732124,0.040465714,0.465355284,0.140445648,0.105790172,0.454887818,0.074320406,0.22060884,0.014282009,0.08639059,0.364406116,0.130436143,0.177631433,0.030684479,0.475435636,0.306902235,0.06943144,0.070224788,0.11862921,0.089721392,0.267944801,0.216375854,0.654828152,0.148577082,0.262062975,0.223102056,0.171131981,0.051039637,0.082723916,0.179470015,0.041489748,0.469218801,0.143331108,0.180725282,0.362522658,0.013874018,0.208046285,0.498309089,0.178961562,0.348397195,0.227956571,0.229959991,0.515987847,0.238242422,0.368600285,0.149361696,0.10730204,0.330352754,0.42203858,0.455007261,0.120090756,0.280243665,0.377243741,0.062060347,0.410525676,0.481530396,0.116770956,0.318100248,0.290316655,0.132231641,0.187808239,0.294111101,0.687316056,0.041335542,0.199903596,0.289940362
Skil,0.251248936,0.481007536,1.0936271,0.553203146,0.394028507,0.490289203,0.961548191,0.586081942,0.281848575,0.467673815,0.635586291,0.896996153,0.668033227,0.84952373,1.195782772,0.416326838,0.791506684,0.620650114,0.5828588,0.173410969,0.969606606,1.137207862,0.249623429,0.533316175,0.632845939,0.835157349,0.416284525,0.436971009,0.542488816,0.447888487,1.404782998,0.355134044,0.178603953,0.923227577,0.406956364,0.946675868,0.623984804,0.065991151,0.953150965,0.523503787,0.796868636,0.276187626,0.498179739,0.587577786,0.859932618,0.234969752,0.195473525,0.704959251,0.427037882,0.752314149,0.668155976,0.164688245,0.258240278,0.959228937,0.636599652,0.454769621,0.722143098,0.743658799,0.066974265,0.534217842,0.413208383,0.484600779,0.441966125,1.026446336,0.814490195,0.87922252,0.629008333,0.7780942,0.26307026,0.8380356,0.787170013,0.880153121,0.007810354,0.542722747,0.903251622,0.511209232,0.60902629,0.471484224,0.526137193,0.779763352,0.856822243,0.52150172,0.525738806,0.173410397,0.764805795,0.429427602,0.688162276,0,0.667476716,0.526616134,0.642132789
Slc16a1,3.612585809,4.285511146,1.095053832,2.879311837,3.35163393,4.386566774,1.791120953,3.131975519,3.9597288,3.610297471,3.537416146,3.313587011,2.144035114,2.41621134,1.937730618,3.41058112,1.048857649,2.054668227,3.935278622,2.251301403,3.465096623,3.413395989,2.941912599,4.014842977,3.146159399,3.701834366,3.312749023,3.516791142,4.164857235,4.114572145,3.622062747,3.367207195,3.142861988,3.889829669,2.784199654,2.872745167,4.188485286,3.094919824,2.367928963,2.946773844,0.286052339,3.566289863,3.292683091,4.223551837,3.728203338,3.142138128,2.488795959,3.688036206,2.518838236,4.166893237,1.185325508,3.325742942,3.601260078,3.569794163,3.735284793,3.399659445,3.945378289,3.774332787,3.679136031,3.23781701,3.481905983,1.489937667,3.671356841,3.757068582,2.624652182,2.271321474,2.745625413,3.057345612,3.689522101,3.16015629,4.835246929,4.04842891,2.696194745,3.149790674,3.496628919,3.015365151,2.792673124,3.789124193,3.523922362,2.647080485,3.784243552,3.62596476,4.046540026,3.831783941,2.083139889,4.016761905,3.648441484,3.757785373,3.892234633,3.943529353,2.806788106
Slc25a4,2.482659983,3.382017426,2.739047618,3.309723196,2.808191635,3.649582312,3.349014683,3.60217111,2.674768826,2.678289083,2.777070273,2.774579839,3.034487075,3.088001121,2.924390614,2.899545714,3.011448978,3.004053572,2.31533407,2.707706195,2.841505059,3.375254965,3.087443136,3.532358183,3.497359276,3.00762005,2.371481355,4.19388769,3.253067813,2.793335515,2.686208507,3.196388713,3.561365373,2.982053429,3.363977113,2.958541793,3.400346923,2.733666114,2.984351025,3.084397435,2.581944844,3.265290938,3.059086451,2.797200777,2.700327202,3.002945208,3.087398037,3.49050175,2.960496882,3.241118121,2.795261675,3.386209437,3.266131539,2.607320643,2.84506799,3.637240572,3.106061227,3.140660286,3.23794294,3.232409465,3.485685032,2.911018742,3.404225789,3.688117092,3.178082549,3.084694868,2.977131109,2.958090949,3.033399301,2.848373244,2.534271785,2.783470711,2.880498859,3.178058869,2.584737577,3.032357245,3.386973666,3.427832813,3.052475551,3.18129064,3.343422597,3.198371409,3.004182253,2.553016497,2.829747736,3.433919785,2.826283307,2.848799993,3.30762964,2.451144954,2.941170917
Slc25a5,2.422008043,3.000005656,2.520744282,2.274086544,1.708887947,3.856368101,2.50727588,2.41108307,1.617024773,2.988830224,3.175819561,2.636190594,2.677517306,1.254641334,2.004431543,2.714238633,2.045487024,2.255427398,1.714345187,2.022619641,1.987975768,2.414439434,2.854022155,3.972821652,3.639950622,3.263568373,1.390148793,3.882493432,3.624310493,1.995584219,2.618932543,3.05930491,2.357831143,1.829736119,2.494509287,1.82426715,3.03393968,2.367396133,3.428911702,2.275211185,3.093797649,2.536712837,3.062748793,2.613307987,2.767494089,2.188529064,2.124423348,2.233153285,2.90434699,3.643564026,3.48430331,2.344829749,2.046293124,2.780769354,2.411142372,3.759930711,3.076551584,3.861481314,3.266226891,3.057087994,3.715635774,2.232425127,3.051286168,3.292823738,2.587185322,3.104457959,2.515274758,2.644756091,3.08617427,2.456412678,2.027026413,2.507704259,1.93675897,2.544721354,1.599616616,3.313904513,2.526578472,3.670652853,3.042400685,2.503620211,3.277712944,3.168082002,2.200466004,1.296862658,2.861891777,3.409315605,2.679159063,1.664757958,2.532715783,1.359384424,2.798406106
Slc26a10,0,0,0,0,0,0,0.055613955,0.089678496,1.201323664,0,0.054694909,0.062305106,0,0,0,0,0.089574688,0,0.854181585,0.12614968,0.28576168,0,0,0.123044386,0,0,0.754370376,0,0,2.152252768,0,0,0.040923914,0,0.020524868,0.885436885,0.037543543,0,0.021442457,0,0.050164232,0.01968357,0.187741628,0.042432426,0.143116217,0.016990897,0.073163261,2.597347946,0.218737694,0.032982491,0,0.022829646,0,0.11398891,0.173462178,0,0.189337599,0,1.350697555,0,0.901602161,0.034232318,0.062413379,0.760876898,0,0,0.019166969,0.377960887,0.017932059,0.420305262,1.435806595,0.649443426,0,0.189974637,0.021136803,0,0,0,0,0,0,0.731744047,0.249769829,0,0,0,0.025030891,0,0.16540189,0.019777781,0.019321059
Slc5a11,0.533317581,0,0.230439996,0,0,0,0,0,0.455172655,0.525105072,0,0,0.360961631,0,0.090717038,0,0,0,0,0,0,0,0.116500034,0,0,0,0,0,0,0,0,0,0.509269428,0,0,0,0,0.022725552,0,0,0,0,0,0.169436967,0,0,0,0,0.978560286,0,0.125449267,0,0,0,0,0,0,0,0,0.157322994,0,0.436466356,0,0,0,0,0,0,0,0,0,0,0,0.306950111,0,0,0,0,0,0,0,0,0,0,0,0,1.840275043,0,0,0,0
Slc6a6,2.393058704,1.208075095,3.155371638,1.59978202,2.238194903,1.761454101,1.158677533,1.713906563,2.251440386,2.80109595,0.807569407,2.73260847,2.217729824,3.064690665,3.68404539,1.358826885,3.004705868,3.165843906,2.913127111,1.967030925,2.858474942,0.846095429,0.835018876,2.165780488,1.471816751,2.746236749,1.415553096,1.632858216,0.984248153,1.815535023,2.991364837,0.621282737,0.740190506,1.359570745,1.107085657,1.171805897,1.152312807,2.193376713,2.703536668,1.526551773,3.358094124,2.196761591,2.879847933,1.843110364,1.792739002,1.171404243,1.987969691,2.275743421,2.779065094,1.492146512,2.567738038,1.393869795,1.893133055,2.835138054,3.006945777,2.369184599,0.660082923,2.388821795,2.195379592,1.770712749,2.213368999,2.557663413,2.21531776,2.018926665,0.984150324,3.337125943,0.486396797,3.357877129,1.475977326,2.171939631,1.943323054,2.23586973,0.846267437,2.361643568,2.748317042,1.578269593,2.621098192,1.669606454,0.927545661,0.932223171,2.269916219,1.891589013,1.393958743,3.092548451,1.401334923,2.538262836,2.290787627,2.685536605,1.500426469,2.257924925,1.149162001
Slc6a8,0.897382516,1.747784967,2.537699528,1.146234952,1.711731733,1.273893186,1.40814191,1.347832128,1.476162118,3.239672662,1.388605757,2.851054458,1.033871569,1.293410968,2.14967273,0.97385807,2.133421463,3.004586465,3.416120474,1.821500238,1.487254412,1.788898827,1.591376372,1.778683354,1.073405845,3.322017257,1.592449835,2.101326637,2.243682514,2.370419366,2.082551944,1.483681422,2.226145555,2.349460514,1.935109273,1.362126142,1.943539569,1.190357424,1.54326686,2.375055145,2.299806475,0.648807668,2.088465902,1.036151209,2.472899614,1.473019352,2.084199426,1.810122637,1.004618456,2.108229125,3.641511185,1.715097304,2.412284448,3.943804921,1.755457638,1.803132496,1.385281353,1.836245429,2.106119995,1.405233624,2.365862593,2.50565917,2.115601127,2.384926379,1.380342529,1.952578932,1.895924269,1.839621758,2.447209505,1.373557105,2.341792537,2.113057061,2.176654282,1.538938457,1.393941328,2.318215266,1.895958617,0.456558836,1.605716596,0.42764596,1.734347582,1.637137965,1.283206043,1.779826721,1.817119542,1.484857367,1.849172601,1.669291633,2.248085794,1.182418279,1.155131285
Slc7a3,0.487001298,0,0,0,0.151911727,0,0,0,0,0.01389638,0.371260307,0.303816898,0.111176725,0,0.746271807,0,0.223861098,0.422583896,0.249556501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250525839,0.172012987,0.056238906,0.486572146,0,0.325121303,0.019633112,0,0,0.418045548,0,0.12027014,0.188141802,0.346955239,0,0,0.334305635,0,0,0,0,0,0.016702628,0,0,0,0,0,0.282358356,0.378454091,0.539512695,0,0,0,0.255583509,0,0.015394493,0,0,0,0.032743986,0,0,0,0.847734764,0.21713095,0,0.213756321,0,0,0
Slc7a6,2.311053837,2.382833118,2.10322556,2.652283671,2.564794221,1.616805128,2.041762595,2.336936336,2.505495556,1.981939355,2.37509454,2.479426833,2.741602837,2.455488517,2.572067936,2.207478898,2.478524694,2.432845649,2.010441467,2.275105538,2.403670801,2.749923917,2.607353431,2.207561276,2.143568604,2.938050709,2.066371228,2.426758627,2.122706093,2.340686417,2.675847481,2.212525862,2.218022775,2.468999712,2.428296089,2.500362904,1.95990762,2.529394742,2.204450485,2.807664774,2.660842151,2.586028873,2.092870893,2.479794116,1.906327962,2.101635983,2.869419944,2.765859568,1.773755215,1.650123475,1.797648249,2.001954797,2.393213072,1.779168305,2.904046813,2.397657158,2.230860757,2.017989991,2.422975403,2.669942594,2.325232734,2.252378868,2.328353901,2.419802281,2.412509216,2.17463976,2.457247564,2.297603071,2.276521576,1.987621816,2.105645458,2.504012011,2.262510208,2.285404422,2.298857079,2.040302627,2.185850244,2.669370375,2.664312751,1.694549627,2.233809756,2.888861007,2.613085906,2.475045833,1.885393777,1.970886284,1.978070748,2.104641979,2.622668693,2.18673342,2.780243289
Slc9a6,2.018821087,2.155685937,2.694876763,2.322680093,1.825151548,1.744680968,2.073646399,1.809205044,2.055990443,1.221688248,2.050374594,2.346998473,2.103422029,2.26242969,2.755239146,1.508245841,2.954973619,1.644388444,2.143606685,2.473100734,1.958456336,2.11886625,2.165152462,2.171716137,2.170389516,2.276875098,1.513028167,2.165835443,1.763418015,2.024113615,2.110523426,1.675306057,2.528238183,1.994645414,2.052526508,2.923901004,2.47484223,2.821452114,1.858029172,2.672224001,2.616816154,2.166158986,1.893935621,2.212284796,2.466874677,2.55627744,2.298270072,2.46434461,2.62690379,1.879240315,1.524662197,2.467817618,2.267226622,2.035231791,2.277779061,1.880835464,2.833627731,2.243016698,2.518470096,2.648240107,2.204617646,1.832804927,2.178773436,1.203283293,1.844203324,2.557207126,1.682833079,1.921599864,1.607512294,2.294014554,2.835086725,1.941674743,1.390841565,2.130595087,2.157767491,1.858135574,1.960954435,1.938779213,2.422483597,2.844912619,1.662003567,1.873052316,2.515157263,2.733381377,2.282331749,3.114729128,2.052949593,2.168881606,2.85148679,2.211326803,1.91274052
Slco3a1,1.725187902,3.097611041,0.352601761,1.239422112,1.866423223,2.669732122,2.273211438,0.916961478,0.872097314,0.524350519,1.319953344,0.178356993,1.731097072,0.372281127,0.634516923,2.018280534,0,0.337596568,0.730922858,2.552787179,1.537200339,2.383254318,1.546149373,2.858526045,2.519804972,1.505120367,1.522532019,1.675385904,2.555571476,0.009496525,1.390896285,1.809053076,1.432572365,1.153875456,1.018194627,0.309166709,2.161838941,0.728344536,0.8257445,2.294695847,0.013600544,2.196569848,0.391258804,1.571494162,2.430808605,1.430599661,1.351144742,1.674914339,2.602398112,2.443991882,0.381844176,1.361475579,1.351609888,0.58693487,2.219021985,1.927632369,2.935714057,1.521055349,1.080962803,2.091494081,2.550652074,0.658581813,0.840738137,1.225543859,2.07772621,0.383761817,2.508810774,1.602212433,1.632514806,2.36456062,0.189791461,0.940969945,0.657437886,1.675734329,0.809577647,2.917549022,1.724398698,2.769492297,2.787210136,2.024620068,2.269241735,1.54087893,2.904407469,1.123871758,2.051933807,2.17549639,1.167073854,1.318306641,0.920232471,1.381384349,2.01034157
Smad2,2.106517907,2.272925993,1.719707974,1.980177561,2.388081171,2.11382199,2.375040283,1.814646813,2.192631975,2.693751448,2.165171098,2.042243184,2.563896048,2.202648825,2.371397183,2.490097305,2.020549242,1.747178744,2.872243846,2.249528455,2.39425578,2.420444339,2.488607985,2.592972996,1.83932267,2.581095748,2.333832468,2.445831731,2.772928178,2.318611897,2.22991801,2.296878963,2.111404194,2.097556511,2.209325845,1.40641865,1.634677867,1.94123356,1.795262289,2.300791334,1.874579685,2.355444021,1.906925523,1.520988589,1.935786594,2.752241972,2.447683945,2.508606816,2.083554727,2.890462549,1.814838257,2.42917428,2.243198827,2.417284813,2.436730036,2.314793383,2.37439767,2.601377548,1.559147405,2.699483976,2.313503892,1.843125149,2.15067179,2.267248947,2.67317768,1.946764906,2.579615809,2.111104729,1.695593762,2.341518666,2.214781865,2.53061773,2.108300584,2.480612675,2.610371554,2.429461488,2.470263463,2.179398426,1.909505141,2.115673332,2.499198044,2.178719072,2.086942885,1.82419201,2.136629531,2.418490473,1.928458083,2.695554413,1.709389945,2.282452844,1.639094976
Smad3,1.323131954,1.739248182,0.37105952,1.105710602,0.747151302,1.022957667,0.976135841,0.914559388,0.988500956,0.71912316,1.04098202,0.906646298,0.50013326,0.572928519,0.348624059,1.157823915,0.419993705,0.659910407,0.765040289,1.198021256,0.656839291,0.622800164,0.130425324,0.953182364,0.472183646,0.284624349,1.006013828,0.686263942,1.149700133,0.395480222,0.810980041,0.75415535,1.51669245,0.449513546,1.278185646,0.684232689,0.65948345,0,0.977174114,0.900234731,0.159147116,0.997432266,0.27587489,1.235914552,1.595291428,0.812077824,0.985202411,0.587437446,1.241627153,0.430575176,0.863394466,0.44597544,0.685753064,0.804207127,1.666001302,0.58273768,0.826383898,0.069089086,0.814720856,0.659521779,1.202871302,0.161848826,1.287823212,0.978642748,0.428792533,0.485803449,0.738625467,0.606384229,0.457913318,1.808614456,0.531428176,0.870654426,0.711235411,0.044926223,0.332882629,0.887983404,0.709407072,0.532294686,1.043284561,0.828122043,0.712453237,1.046080981,1.289557691,0.730350307,0.606486529,0.198279538,0.943562007,0.860137485,0.439382978,0.684201816,0.732195102
Smad4,2.358531803,2.217277196,2.817014495,3.230312452,2.599312824,2.683115601,2.630104989,2.644937147,2.705365366,1.796649203,2.280262347,1.89698873,2.856753133,2.659455629,2.213353289,2.352897074,1.838473275,1.442674278,2.431197772,2.220663506,2.377852485,2.286767012,2.509979287,2.45193278,2.794630172,1.74974691,2.599179165,2.576738872,2.258919222,2.561818224,2.438320615,2.921907307,2.280292283,2.631126433,2.080554144,2.399788949,2.832532449,2.873775512,1.71430781,2.238429948,1.815574639,3.004793984,2.239784742,1.449892103,2.585237375,2.804490652,2.388327912,3.18513863,2.307766374,2.475021472,2.183778209,2.126082241,2.715239306,2.380337992,2.397221517,2.479450891,2.906687039,2.133812262,2.599296346,2.886440078,2.842094468,2.313321802,2.304421568,2.14822982,2.972112401,2.114968474,2.814125763,1.741080162,1.86717102,3.14160759,2.612168506,2.389096173,2.580698132,2.789221881,1.652532922,2.722318674,2.967100261,2.393051617,2.808349858,2.344528386,2.560605714,1.885833137,2.621377407,2.068542529,2.467774998,2.731317181,2.36042506,2.597437616,2.971211908,2.053976086,2.293554302
Smad7,0.671172126,1.180233855,0.717948969,0.446080366,0.881433422,1.194706096,0.419004905,1.169758879,0.468513216,0.082291773,0.496414854,0.954705478,1.011933606,1.148234928,0.855724956,0.628310363,0.494177738,0.14411461,0.19091657,0.224724916,0.962428215,0.596184752,0.340435152,0.345255943,0.785619673,0.768322025,1.178651123,0.74304361,1.027651817,0.166955269,0.409682423,1.329658056,0.155391476,0.29151361,0.200710955,0.650346806,0.12883618,0.461236586,0.082953722,0.414922612,1.089677099,0.773169156,0.366878499,0.145032015,0.508206604,0.17110649,0.167196443,0.684881162,1.2813539,0.654005797,0.009735928,0.079309406,0.804501426,0.315806938,1.302546426,1.217390521,0.32894725,0.172214133,0.845409633,1.385540202,0.56263131,0.585229924,0.393178278,1.176516456,0.763287989,0.819206863,1.018587477,0.220805166,0.946038166,0.703649099,1.529326166,0,0.766171471,0.340935925,1.270145958,0.611638701,1.260012063,0.166357431,0.675040858,0.451512969,0.782853201,1.134257336,0.449206445,0.661914834,0.659075662,0.276381739,0.448519084,0.467295792,1.099637492,1.152272626,0.416172404
